sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used,final_land_mask_path,final_safe_water_mask_path,final_mask_source,manual_verified,eligible_for_water_model
nw:nw-0116-00-000116,nw,0,water,data/external/dartis/raw/nw/nw-0116-00-000116.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0116-00-000116.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0116-00-000116.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0116-00-000116.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0116-00-000116.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0117-00-000117,nw,0,water,data/external/dartis/raw/nw/nw-0117-00-000117.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0117-00-000117.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0117-00-000117.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0117-00-000117.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0117-00-000117.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0118-00-000118,nw,0,water,data/external/dartis/raw/nw/nw-0118-00-000118.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0118-00-000118.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0118-00-000118.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0118-00-000118.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0118-00-000118.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0119-00-000119,nw,0,water,data/external/dartis/raw/nw/nw-0119-00-000119.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0119-00-000119.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0119-00-000119.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0119-00-000119.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0119-00-000119.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0120-00-000120,nw,0,water,data/external/dartis/raw/nw/nw-0120-00-000120.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0120-00-000120.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0120-00-000120.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0120-00-000120.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0120-00-000120.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0121-00-000121,nw,0,water,data/external/dartis/raw/nw/nw-0121-00-000121.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0121-00-000121.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0121-00-000121.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0121-00-000121.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0121-00-000121.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0122-00-000122,nw,0,water,data/external/dartis/raw/nw/nw-0122-00-000122.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0122-00-000122.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0122-00-000122.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0122-00-000122.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0122-00-000122.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0123-00-000123,nw,0,water,data/external/dartis/raw/nw/nw-0123-00-000123.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0123-00-000123.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0123-00-000123.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0123-00-000123.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0123-00-000123.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0124-00-000124,nw,0,water,data/external/dartis/raw/nw/nw-0124-00-000124.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0124-00-000124.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0124-00-000124.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0124-00-000124.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0124-00-000124.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0125-00-000125,nw,0,water,data/external/dartis/raw/nw/nw-0125-00-000125.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0125-00-000125.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0125-00-000125.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0125-00-000125.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0125-00-000125.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0126-00-000126,nw,0,water,data/external/dartis/raw/nw/nw-0126-00-000126.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0126-00-000126.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0126-00-000126.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0126-00-000126.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0126-00-000126.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0127-00-000127,nw,0,water,data/external/dartis/raw/nw/nw-0127-00-000127.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0127-00-000127.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0127-00-000127.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0127-00-000127.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0127-00-000127.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0128-00-000128,nw,0,water,data/external/dartis/raw/nw/nw-0128-00-000128.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0128-00-000128.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0128-00-000128.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0128-00-000128.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0128-00-000128.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0129-00-000129,nw,0,water,data/external/dartis/raw/nw/nw-0129-00-000129.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0129-00-000129.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0129-00-000129.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0129-00-000129.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0129-00-000129.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0130-00-000130,nw,0,water,data/external/dartis/raw/nw/nw-0130-00-000130.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0130-00-000130.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0130-00-000130.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0130-00-000130.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0130-00-000130.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0131-00-000131,nw,0,water,data/external/dartis/raw/nw/nw-0131-00-000131.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0131-00-000131.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0131-00-000131.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0131-00-000131.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0131-00-000131.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0132-00-000132,nw,0,water,data/external/dartis/raw/nw/nw-0132-00-000132.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0132-00-000132.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0132-00-000132.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0132-00-000132.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0132-00-000132.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0133-00-000133,nw,0,water,data/external/dartis/raw/nw/nw-0133-00-000133.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0133-00-000133.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0133-00-000133.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0133-00-000133.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0133-00-000133.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0134-00-000134,nw,0,water,data/external/dartis/raw/nw/nw-0134-00-000134.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0134-00-000134.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0134-00-000134.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0134-00-000134.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0134-00-000134.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0135-00-000135,nw,0,water,data/external/dartis/raw/nw/nw-0135-00-000135.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0135-00-000135.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0135-00-000135.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0135-00-000135.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0135-00-000135.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0136-00-000136,nw,0,water,data/external/dartis/raw/nw/nw-0136-00-000136.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0136-00-000136.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0136-00-000136.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0136-00-000136.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0136-00-000136.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0137-00-000137,nw,0,water,data/external/dartis/raw/nw/nw-0137-00-000137.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0137-00-000137.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0137-00-000137.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0137-00-000137.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0137-00-000137.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0138-00-000138,nw,0,water,data/external/dartis/raw/nw/nw-0138-00-000138.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0138-00-000138.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0138-00-000138.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0138-00-000138.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0138-00-000138.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0139-00-000139,nw,0,water,data/external/dartis/raw/nw/nw-0139-00-000139.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0139-00-000139.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0139-00-000139.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0139-00-000139.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0139-00-000139.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0140-00-000140,nw,0,water,data/external/dartis/raw/nw/nw-0140-00-000140.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0140-00-000140.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0140-00-000140.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0140-00-000140.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0140-00-000140.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0141-00-000141,nw,0,water,data/external/dartis/raw/nw/nw-0141-00-000141.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0141-00-000141.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0141-00-000141.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0141-00-000141.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0141-00-000141.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0142-00-000142,nw,0,water,data/external/dartis/raw/nw/nw-0142-00-000142.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0142-00-000142.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0142-00-000142.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0142-00-000142.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0142-00-000142.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0143-00-000143,nw,0,water,data/external/dartis/raw/nw/nw-0143-00-000143.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0143-00-000143.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0143-00-000143.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0143-00-000143.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0143-00-000143.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0144-00-000144,nw,0,water,data/external/dartis/raw/nw/nw-0144-00-000144.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0144-00-000144.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0144-00-000144.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0144-00-000144.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0144-00-000144.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0145-00-000145,nw,0,water,data/external/dartis/raw/nw/nw-0145-00-000145.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0145-00-000145.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0145-00-000145.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0145-00-000145.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0145-00-000145.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0146-00-000146,nw,0,water,data/external/dartis/raw/nw/nw-0146-00-000146.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0146-00-000146.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0146-00-000146.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0146-00-000146.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0146-00-000146.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0147-00-000147,nw,0,water,data/external/dartis/raw/nw/nw-0147-00-000147.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0147-00-000147.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0147-00-000147.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0147-00-000147.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0147-00-000147.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0148-00-000148,nw,0,water,data/external/dartis/raw/nw/nw-0148-00-000148.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0148-00-000148.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0148-00-000148.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0148-00-000148.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0148-00-000148.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0149-00-000149,nw,0,water,data/external/dartis/raw/nw/nw-0149-00-000149.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0149-00-000149.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0149-00-000149.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0149-00-000149.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0149-00-000149.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0150-00-000150,nw,0,water,data/external/dartis/raw/nw/nw-0150-00-000150.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0150-00-000150.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0150-00-000150.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0150-00-000150.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0150-00-000150.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0151-00-000151,nw,0,water,data/external/dartis/raw/nw/nw-0151-00-000151.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0151-00-000151.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0151-00-000151.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0151-00-000151.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0151-00-000151.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0152-00-000152,nw,0,water,data/external/dartis/raw/nw/nw-0152-00-000152.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0152-00-000152.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0152-00-000152.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0152-00-000152.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0152-00-000152.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0153-00-000153,nw,0,water,data/external/dartis/raw/nw/nw-0153-00-000153.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0153-00-000153.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0153-00-000153.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0153-00-000153.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0153-00-000153.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0154-00-000154,nw,0,water,data/external/dartis/raw/nw/nw-0154-00-000154.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0154-00-000154.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0154-00-000154.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0154-00-000154.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0154-00-000154.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0155-00-000155,nw,0,water,data/external/dartis/raw/nw/nw-0155-00-000155.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0155-00-000155.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0155-00-000155.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0155-00-000155.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0155-00-000155.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0156-00-000156,nw,0,water,data/external/dartis/raw/nw/nw-0156-00-000156.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0156-00-000156.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0156-00-000156.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0156-00-000156.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0156-00-000156.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0157-00-000157,nw,0,water,data/external/dartis/raw/nw/nw-0157-00-000157.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0157-00-000157.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0157-00-000157.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0157-00-000157.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0157-00-000157.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0158-00-000158,nw,0,water,data/external/dartis/raw/nw/nw-0158-00-000158.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0158-00-000158.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0158-00-000158.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0158-00-000158.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0158-00-000158.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0159-00-000159,nw,0,water,data/external/dartis/raw/nw/nw-0159-00-000159.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0159-00-000159.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0159-00-000159.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0159-00-000159.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0159-00-000159.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0160-00-000160,nw,0,water,data/external/dartis/raw/nw/nw-0160-00-000160.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0160-00-000160.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0160-00-000160.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0160-00-000160.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0160-00-000160.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0161-00-000161,nw,0,water,data/external/dartis/raw/nw/nw-0161-00-000161.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0161-00-000161.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0161-00-000161.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0161-00-000161.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0161-00-000161.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0162-00-000162,nw,0,water,data/external/dartis/raw/nw/nw-0162-00-000162.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0162-00-000162.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0162-00-000162.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0162-00-000162.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0162-00-000162.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0163-00-000163,nw,0,water,data/external/dartis/raw/nw/nw-0163-00-000163.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0163-00-000163.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0163-00-000163.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0163-00-000163.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0163-00-000163.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0164-00-000164,nw,0,water,data/external/dartis/raw/nw/nw-0164-00-000164.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0164-00-000164.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0164-00-000164.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0164-00-000164.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0164-00-000164.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0165-00-000165,nw,0,water,data/external/dartis/raw/nw/nw-0165-00-000165.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0165-00-000165.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0165-00-000165.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0165-00-000165.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0165-00-000165.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0166-00-000166,nw,0,water,data/external/dartis/raw/nw/nw-0166-00-000166.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0166-00-000166.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0166-00-000166.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0166-00-000166.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0166-00-000166.png,OPEN_WATER_SEMANTIC,False,True
