source_dataset,sample_name,split,sensor,image_path,mask_path,width,height,has_oil,oil_pixel_ratio
refined_sos,palsar_1803,train,PALSAR,data/raw/images/images/train/palsar_1803.png,data/raw/masks/masks/train/palsar_1803.png,256,256,1,38.308716
refined_sos,palsar_1804,train,PALSAR,data/raw/images/images/train/palsar_1804.png,data/raw/masks/masks/train/palsar_1804.png,256,256,1,1.518250
refined_sos,palsar_1805,train,PALSAR,data/raw/images/images/train/palsar_1805.png,data/raw/masks/masks/train/palsar_1805.png,256,256,1,22.503662
refined_sos,palsar_1806,train,PALSAR,data/raw/images/images/train/palsar_1806.png,data/raw/masks/masks/train/palsar_1806.png,256,256,1,27.825928
refined_sos,palsar_1807,train,PALSAR,data/raw/images/images/train/palsar_1807.png,data/raw/masks/masks/train/palsar_1807.png,256,256,1,30.978394
refined_sos,palsar_1808,train,PALSAR,data/raw/images/images/train/palsar_1808.png,data/raw/masks/masks/train/palsar_1808.png,256,256,1,26.330566
refined_sos,palsar_1809,train,PALSAR,data/raw/images/images/train/palsar_1809.png,data/raw/masks/masks/train/palsar_1809.png,256,256,1,9.713745
refined_sos,palsar_181,train,PALSAR,data/raw/images/images/train/palsar_181.png,data/raw/masks/masks/train/palsar_181.png,256,256,1,25.479126
refined_sos,palsar_1810,train,PALSAR,data/raw/images/images/train/palsar_1810.png,data/raw/masks/masks/train/palsar_1810.png,256,256,1,23.605347
refined_sos,palsar_1811,train,PALSAR,data/raw/images/images/train/palsar_1811.png,data/raw/masks/masks/train/palsar_1811.png,256,256,1,2.445984
refined_sos,palsar_1812,train,PALSAR,data/raw/images/images/train/palsar_1812.png,data/raw/masks/masks/train/palsar_1812.png,256,256,1,25.782776
refined_sos,palsar_1813,train,PALSAR,data/raw/images/images/train/palsar_1813.png,data/raw/masks/masks/train/palsar_1813.png,256,256,1,19.538879
refined_sos,palsar_1814,train,PALSAR,data/raw/images/images/train/palsar_1814.png,data/raw/masks/masks/train/palsar_1814.png,256,256,1,33.010864
refined_sos,palsar_1815,train,PALSAR,data/raw/images/images/train/palsar_1815.png,data/raw/masks/masks/train/palsar_1815.png,256,256,1,20.550537
refined_sos,palsar_1816,train,PALSAR,data/raw/images/images/train/palsar_1816.png,data/raw/masks/masks/train/palsar_1816.png,256,256,1,39.599609
refined_sos,palsar_1817,train,PALSAR,data/raw/images/images/train/palsar_1817.png,data/raw/masks/masks/train/palsar_1817.png,256,256,1,9.976196
refined_sos,palsar_1818,train,PALSAR,data/raw/images/images/train/palsar_1818.png,data/raw/masks/masks/train/palsar_1818.png,256,256,1,5.888367
refined_sos,palsar_1819,train,PALSAR,data/raw/images/images/train/palsar_1819.png,data/raw/masks/masks/train/palsar_1819.png,256,256,1,34.228516
refined_sos,palsar_182,train,PALSAR,data/raw/images/images/train/palsar_182.png,data/raw/masks/masks/train/palsar_182.png,256,256,1,11.228943
refined_sos,palsar_1820,train,PALSAR,data/raw/images/images/train/palsar_1820.png,data/raw/masks/masks/train/palsar_1820.png,256,256,1,39.193726
refined_sos,palsar_1821,train,PALSAR,data/raw/images/images/train/palsar_1821.png,data/raw/masks/masks/train/palsar_1821.png,256,256,1,41.049194
refined_sos,palsar_1822,train,PALSAR,data/raw/images/images/train/palsar_1822.png,data/raw/masks/masks/train/palsar_1822.png,256,256,1,24.397278
refined_sos,palsar_1823,train,PALSAR,data/raw/images/images/train/palsar_1823.png,data/raw/masks/masks/train/palsar_1823.png,256,256,1,30.787659
refined_sos,palsar_1824,train,PALSAR,data/raw/images/images/train/palsar_1824.png,data/raw/masks/masks/train/palsar_1824.png,256,256,1,31.504822
refined_sos,palsar_1825,train,PALSAR,data/raw/images/images/train/palsar_1825.png,data/raw/masks/masks/train/palsar_1825.png,256,256,1,16.026306
refined_sos,palsar_1826,train,PALSAR,data/raw/images/images/train/palsar_1826.png,data/raw/masks/masks/train/palsar_1826.png,256,256,1,26.875305
refined_sos,palsar_1827,train,PALSAR,data/raw/images/images/train/palsar_1827.png,data/raw/masks/masks/train/palsar_1827.png,256,256,1,58.360291
refined_sos,palsar_1828,train,PALSAR,data/raw/images/images/train/palsar_1828.png,data/raw/masks/masks/train/palsar_1828.png,256,256,1,12.342834
refined_sos,palsar_1829,train,PALSAR,data/raw/images/images/train/palsar_1829.png,data/raw/masks/masks/train/palsar_1829.png,256,256,1,32.824707
refined_sos,palsar_183,train,PALSAR,data/raw/images/images/train/palsar_183.png,data/raw/masks/masks/train/palsar_183.png,256,256,1,16.969299
refined_sos,palsar_1830,train,PALSAR,data/raw/images/images/train/palsar_1830.png,data/raw/masks/masks/train/palsar_1830.png,256,256,1,54.156494
refined_sos,palsar_1831,train,PALSAR,data/raw/images/images/train/palsar_1831.png,data/raw/masks/masks/train/palsar_1831.png,256,256,1,48.179626
refined_sos,palsar_1832,train,PALSAR,data/raw/images/images/train/palsar_1832.png,data/raw/masks/masks/train/palsar_1832.png,256,256,1,48.760986
refined_sos,palsar_1833,train,PALSAR,data/raw/images/images/train/palsar_1833.png,data/raw/masks/masks/train/palsar_1833.png,256,256,1,38.230896
refined_sos,palsar_1834,train,PALSAR,data/raw/images/images/train/palsar_1834.png,data/raw/masks/masks/train/palsar_1834.png,256,256,1,48.406982
refined_sos,palsar_1835,train,PALSAR,data/raw/images/images/train/palsar_1835.png,data/raw/masks/masks/train/palsar_1835.png,256,256,1,14.221191
refined_sos,palsar_1836,train,PALSAR,data/raw/images/images/train/palsar_1836.png,data/raw/masks/masks/train/palsar_1836.png,256,256,1,37.823486
refined_sos,palsar_1837,train,PALSAR,data/raw/images/images/train/palsar_1837.png,data/raw/masks/masks/train/palsar_1837.png,256,256,1,33.128357
refined_sos,palsar_1838,train,PALSAR,data/raw/images/images/train/palsar_1838.png,data/raw/masks/masks/train/palsar_1838.png,256,256,1,12.489319
refined_sos,palsar_1839,train,PALSAR,data/raw/images/images/train/palsar_1839.png,data/raw/masks/masks/train/palsar_1839.png,256,256,1,34.700012
refined_sos,palsar_184,train,PALSAR,data/raw/images/images/train/palsar_184.png,data/raw/masks/masks/train/palsar_184.png,256,256,1,8.346558
refined_sos,palsar_1840,train,PALSAR,data/raw/images/images/train/palsar_1840.png,data/raw/masks/masks/train/palsar_1840.png,256,256,1,40.162659
refined_sos,palsar_1841,train,PALSAR,data/raw/images/images/train/palsar_1841.png,data/raw/masks/masks/train/palsar_1841.png,256,256,1,34.381104
refined_sos,palsar_1842,train,PALSAR,data/raw/images/images/train/palsar_1842.png,data/raw/masks/masks/train/palsar_1842.png,256,256,1,13.529968
refined_sos,palsar_1843,train,PALSAR,data/raw/images/images/train/palsar_1843.png,data/raw/masks/masks/train/palsar_1843.png,256,256,1,46.791077
refined_sos,palsar_1844,train,PALSAR,data/raw/images/images/train/palsar_1844.png,data/raw/masks/masks/train/palsar_1844.png,256,256,1,24.276733
refined_sos,palsar_1845,train,PALSAR,data/raw/images/images/train/palsar_1845.png,data/raw/masks/masks/train/palsar_1845.png,256,256,1,22.619629
refined_sos,palsar_1846,train,PALSAR,data/raw/images/images/train/palsar_1846.png,data/raw/masks/masks/train/palsar_1846.png,256,256,1,21.376038
refined_sos,palsar_1847,train,PALSAR,data/raw/images/images/train/palsar_1847.png,data/raw/masks/masks/train/palsar_1847.png,256,256,1,22.972107
refined_sos,palsar_1848,train,PALSAR,data/raw/images/images/train/palsar_1848.png,data/raw/masks/masks/train/palsar_1848.png,256,256,1,28.611755
refined_sos,palsar_1849,train,PALSAR,data/raw/images/images/train/palsar_1849.png,data/raw/masks/masks/train/palsar_1849.png,256,256,1,9.461975
refined_sos,palsar_185,train,PALSAR,data/raw/images/images/train/palsar_185.png,data/raw/masks/masks/train/palsar_185.png,256,256,1,19.718933
refined_sos,palsar_1850,train,PALSAR,data/raw/images/images/train/palsar_1850.png,data/raw/masks/masks/train/palsar_1850.png,256,256,1,14.509583
refined_sos,palsar_1851,train,PALSAR,data/raw/images/images/train/palsar_1851.png,data/raw/masks/masks/train/palsar_1851.png,256,256,1,16.375732
refined_sos,palsar_1852,train,PALSAR,data/raw/images/images/train/palsar_1852.png,data/raw/masks/masks/train/palsar_1852.png,256,256,1,18.272400
refined_sos,palsar_1853,train,PALSAR,data/raw/images/images/train/palsar_1853.png,data/raw/masks/masks/train/palsar_1853.png,256,256,1,14.172363
refined_sos,palsar_1854,train,PALSAR,data/raw/images/images/train/palsar_1854.png,data/raw/masks/masks/train/palsar_1854.png,256,256,1,8.134460
refined_sos,palsar_1855,train,PALSAR,data/raw/images/images/train/palsar_1855.png,data/raw/masks/masks/train/palsar_1855.png,256,256,1,27.633667
refined_sos,palsar_1856,train,PALSAR,data/raw/images/images/train/palsar_1856.png,data/raw/masks/masks/train/palsar_1856.png,256,256,1,56.079102
refined_sos,palsar_1857,train,PALSAR,data/raw/images/images/train/palsar_1857.png,data/raw/masks/masks/train/palsar_1857.png,256,256,1,21.347046
refined_sos,palsar_1858,train,PALSAR,data/raw/images/images/train/palsar_1858.png,data/raw/masks/masks/train/palsar_1858.png,256,256,1,39.363098
refined_sos,palsar_1859,train,PALSAR,data/raw/images/images/train/palsar_1859.png,data/raw/masks/masks/train/palsar_1859.png,256,256,1,16.903687
refined_sos,palsar_186,train,PALSAR,data/raw/images/images/train/palsar_186.png,data/raw/masks/masks/train/palsar_186.png,256,256,1,9.492493
refined_sos,palsar_1860,train,PALSAR,data/raw/images/images/train/palsar_1860.png,data/raw/masks/masks/train/palsar_1860.png,256,256,1,18.907166
refined_sos,palsar_1861,train,PALSAR,data/raw/images/images/train/palsar_1861.png,data/raw/masks/masks/train/palsar_1861.png,256,256,1,27.622986
refined_sos,palsar_1862,train,PALSAR,data/raw/images/images/train/palsar_1862.png,data/raw/masks/masks/train/palsar_1862.png,256,256,1,12.184143
refined_sos,palsar_1863,train,PALSAR,data/raw/images/images/train/palsar_1863.png,data/raw/masks/masks/train/palsar_1863.png,256,256,1,10.830688
refined_sos,palsar_1864,train,PALSAR,data/raw/images/images/train/palsar_1864.png,data/raw/masks/masks/train/palsar_1864.png,256,256,1,18.406677
refined_sos,palsar_1865,train,PALSAR,data/raw/images/images/train/palsar_1865.png,data/raw/masks/masks/train/palsar_1865.png,256,256,1,7.649231
refined_sos,palsar_1866,train,PALSAR,data/raw/images/images/train/palsar_1866.png,data/raw/masks/masks/train/palsar_1866.png,256,256,1,19.538879
refined_sos,palsar_1867,train,PALSAR,data/raw/images/images/train/palsar_1867.png,data/raw/masks/masks/train/palsar_1867.png,256,256,1,31.219482
refined_sos,palsar_1868,train,PALSAR,data/raw/images/images/train/palsar_1868.png,data/raw/masks/masks/train/palsar_1868.png,256,256,1,67.250061
refined_sos,palsar_1869,train,PALSAR,data/raw/images/images/train/palsar_1869.png,data/raw/masks/masks/train/palsar_1869.png,256,256,1,20.585632
refined_sos,palsar_187,train,PALSAR,data/raw/images/images/train/palsar_187.png,data/raw/masks/masks/train/palsar_187.png,256,256,1,22.673035
refined_sos,palsar_1870,train,PALSAR,data/raw/images/images/train/palsar_1870.png,data/raw/masks/masks/train/palsar_1870.png,256,256,1,9.614563
refined_sos,palsar_1871,train,PALSAR,data/raw/images/images/train/palsar_1871.png,data/raw/masks/masks/train/palsar_1871.png,256,256,1,7.624817
refined_sos,palsar_1872,train,PALSAR,data/raw/images/images/train/palsar_1872.png,data/raw/masks/masks/train/palsar_1872.png,256,256,1,12.252808
refined_sos,palsar_1873,train,PALSAR,data/raw/images/images/train/palsar_1873.png,data/raw/masks/masks/train/palsar_1873.png,256,256,1,10.330200
refined_sos,palsar_1874,train,PALSAR,data/raw/images/images/train/palsar_1874.png,data/raw/masks/masks/train/palsar_1874.png,256,256,1,11.653137
refined_sos,palsar_1875,train,PALSAR,data/raw/images/images/train/palsar_1875.png,data/raw/masks/masks/train/palsar_1875.png,256,256,1,20.004272
refined_sos,palsar_1876,train,PALSAR,data/raw/images/images/train/palsar_1876.png,data/raw/masks/masks/train/palsar_1876.png,256,256,1,15.342712
refined_sos,palsar_1877,train,PALSAR,data/raw/images/images/train/palsar_1877.png,data/raw/masks/masks/train/palsar_1877.png,256,256,1,6.384277
refined_sos,palsar_1878,train,PALSAR,data/raw/images/images/train/palsar_1878.png,data/raw/masks/masks/train/palsar_1878.png,256,256,1,7.611084
refined_sos,palsar_1879,train,PALSAR,data/raw/images/images/train/palsar_1879.png,data/raw/masks/masks/train/palsar_1879.png,256,256,1,49.508667
refined_sos,palsar_188,train,PALSAR,data/raw/images/images/train/palsar_188.png,data/raw/masks/masks/train/palsar_188.png,256,256,1,3.146362
refined_sos,palsar_1880,train,PALSAR,data/raw/images/images/train/palsar_1880.png,data/raw/masks/masks/train/palsar_1880.png,256,256,1,17.024231
refined_sos,palsar_1881,train,PALSAR,data/raw/images/images/train/palsar_1881.png,data/raw/masks/masks/train/palsar_1881.png,256,256,1,12.705994
refined_sos,palsar_1882,train,PALSAR,data/raw/images/images/train/palsar_1882.png,data/raw/masks/masks/train/palsar_1882.png,256,256,1,27.526855
refined_sos,palsar_1883,train,PALSAR,data/raw/images/images/train/palsar_1883.png,data/raw/masks/masks/train/palsar_1883.png,256,256,1,16.709900
refined_sos,palsar_1884,train,PALSAR,data/raw/images/images/train/palsar_1884.png,data/raw/masks/masks/train/palsar_1884.png,256,256,1,18.869019
refined_sos,palsar_1885,train,PALSAR,data/raw/images/images/train/palsar_1885.png,data/raw/masks/masks/train/palsar_1885.png,256,256,1,10.400391
refined_sos,palsar_1886,train,PALSAR,data/raw/images/images/train/palsar_1886.png,data/raw/masks/masks/train/palsar_1886.png,256,256,1,14.849854
refined_sos,palsar_1887,train,PALSAR,data/raw/images/images/train/palsar_1887.png,data/raw/masks/masks/train/palsar_1887.png,256,256,1,8.561707
refined_sos,palsar_1888,train,PALSAR,data/raw/images/images/train/palsar_1888.png,data/raw/masks/masks/train/palsar_1888.png,256,256,1,60.565186
refined_sos,palsar_1889,train,PALSAR,data/raw/images/images/train/palsar_1889.png,data/raw/masks/masks/train/palsar_1889.png,256,256,1,7.394409
refined_sos,palsar_189,train,PALSAR,data/raw/images/images/train/palsar_189.png,data/raw/masks/masks/train/palsar_189.png,256,256,1,46.937561
refined_sos,palsar_1890,train,PALSAR,data/raw/images/images/train/palsar_1890.png,data/raw/masks/masks/train/palsar_1890.png,256,256,1,36.111450
refined_sos,palsar_1891,train,PALSAR,data/raw/images/images/train/palsar_1891.png,data/raw/masks/masks/train/palsar_1891.png,256,256,1,25.888062
refined_sos,palsar_1892,train,PALSAR,data/raw/images/images/train/palsar_1892.png,data/raw/masks/masks/train/palsar_1892.png,256,256,1,18.884277
refined_sos,palsar_1893,train,PALSAR,data/raw/images/images/train/palsar_1893.png,data/raw/masks/masks/train/palsar_1893.png,256,256,1,36.318970
refined_sos,palsar_1894,train,PALSAR,data/raw/images/images/train/palsar_1894.png,data/raw/masks/masks/train/palsar_1894.png,256,256,1,19.097900
refined_sos,palsar_1895,train,PALSAR,data/raw/images/images/train/palsar_1895.png,data/raw/masks/masks/train/palsar_1895.png,256,256,1,25.141907
refined_sos,palsar_1896,train,PALSAR,data/raw/images/images/train/palsar_1896.png,data/raw/masks/masks/train/palsar_1896.png,256,256,1,2.374268
refined_sos,palsar_1897,train,PALSAR,data/raw/images/images/train/palsar_1897.png,data/raw/masks/masks/train/palsar_1897.png,256,256,1,12.356567
refined_sos,palsar_1898,train,PALSAR,data/raw/images/images/train/palsar_1898.png,data/raw/masks/masks/train/palsar_1898.png,256,256,1,71.072388
refined_sos,palsar_1899,train,PALSAR,data/raw/images/images/train/palsar_1899.png,data/raw/masks/masks/train/palsar_1899.png,256,256,1,21.170044
refined_sos,palsar_19,train,PALSAR,data/raw/images/images/train/palsar_19.png,data/raw/masks/masks/train/palsar_19.png,256,256,1,16.586304
refined_sos,palsar_190,train,PALSAR,data/raw/images/images/train/palsar_190.png,data/raw/masks/masks/train/palsar_190.png,256,256,1,3.872681
refined_sos,palsar_1900,train,PALSAR,data/raw/images/images/train/palsar_1900.png,data/raw/masks/masks/train/palsar_1900.png,256,256,1,31.649780
refined_sos,palsar_1901,train,PALSAR,data/raw/images/images/train/palsar_1901.png,data/raw/masks/masks/train/palsar_1901.png,256,256,1,4.216003
refined_sos,palsar_1902,train,PALSAR,data/raw/images/images/train/palsar_1902.png,data/raw/masks/masks/train/palsar_1902.png,256,256,1,23.736572
refined_sos,palsar_1903,train,PALSAR,data/raw/images/images/train/palsar_1903.png,data/raw/masks/masks/train/palsar_1903.png,256,256,1,27.307129
refined_sos,palsar_1904,train,PALSAR,data/raw/images/images/train/palsar_1904.png,data/raw/masks/masks/train/palsar_1904.png,256,256,1,50.808716
refined_sos,palsar_1905,train,PALSAR,data/raw/images/images/train/palsar_1905.png,data/raw/masks/masks/train/palsar_1905.png,256,256,1,15.750122
refined_sos,palsar_1906,train,PALSAR,data/raw/images/images/train/palsar_1906.png,data/raw/masks/masks/train/palsar_1906.png,256,256,1,15.896606
refined_sos,palsar_1907,train,PALSAR,data/raw/images/images/train/palsar_1907.png,data/raw/masks/masks/train/palsar_1907.png,256,256,1,22.416687
refined_sos,palsar_1908,train,PALSAR,data/raw/images/images/train/palsar_1908.png,data/raw/masks/masks/train/palsar_1908.png,256,256,1,15.367126
refined_sos,palsar_1909,train,PALSAR,data/raw/images/images/train/palsar_1909.png,data/raw/masks/masks/train/palsar_1909.png,256,256,1,5.210876
refined_sos,palsar_191,train,PALSAR,data/raw/images/images/train/palsar_191.png,data/raw/masks/masks/train/palsar_191.png,256,256,1,10.397339
refined_sos,palsar_1910,train,PALSAR,data/raw/images/images/train/palsar_1910.png,data/raw/masks/masks/train/palsar_1910.png,256,256,1,29.338074
refined_sos,palsar_1911,train,PALSAR,data/raw/images/images/train/palsar_1911.png,data/raw/masks/masks/train/palsar_1911.png,256,256,1,21.934509
refined_sos,palsar_1912,train,PALSAR,data/raw/images/images/train/palsar_1912.png,data/raw/masks/masks/train/palsar_1912.png,256,256,1,1.829529
refined_sos,palsar_1913,train,PALSAR,data/raw/images/images/train/palsar_1913.png,data/raw/masks/masks/train/palsar_1913.png,256,256,1,9.486389
refined_sos,palsar_1914,train,PALSAR,data/raw/images/images/train/palsar_1914.png,data/raw/masks/masks/train/palsar_1914.png,256,256,1,4.759216
refined_sos,palsar_1915,train,PALSAR,data/raw/images/images/train/palsar_1915.png,data/raw/masks/masks/train/palsar_1915.png,256,256,1,17.227173
refined_sos,palsar_1916,train,PALSAR,data/raw/images/images/train/palsar_1916.png,data/raw/masks/masks/train/palsar_1916.png,256,256,1,6.329346
refined_sos,palsar_1917,train,PALSAR,data/raw/images/images/train/palsar_1917.png,data/raw/masks/masks/train/palsar_1917.png,256,256,1,6.318665
refined_sos,palsar_1918,train,PALSAR,data/raw/images/images/train/palsar_1918.png,data/raw/masks/masks/train/palsar_1918.png,256,256,1,9.928894
refined_sos,palsar_1919,train,PALSAR,data/raw/images/images/train/palsar_1919.png,data/raw/masks/masks/train/palsar_1919.png,256,256,1,9.510803
refined_sos,palsar_192,train,PALSAR,data/raw/images/images/train/palsar_192.png,data/raw/masks/masks/train/palsar_192.png,256,256,1,14.897156
refined_sos,palsar_1920,train,PALSAR,data/raw/images/images/train/palsar_1920.png,data/raw/masks/masks/train/palsar_1920.png,256,256,1,20.445251
refined_sos,palsar_1921,train,PALSAR,data/raw/images/images/train/palsar_1921.png,data/raw/masks/masks/train/palsar_1921.png,256,256,1,11.904907
refined_sos,palsar_1922,train,PALSAR,data/raw/images/images/train/palsar_1922.png,data/raw/masks/masks/train/palsar_1922.png,256,256,1,27.478027
refined_sos,palsar_1923,train,PALSAR,data/raw/images/images/train/palsar_1923.png,data/raw/masks/masks/train/palsar_1923.png,256,256,1,32.899475
refined_sos,palsar_1924,train,PALSAR,data/raw/images/images/train/palsar_1924.png,data/raw/masks/masks/train/palsar_1924.png,256,256,1,10.614014
refined_sos,palsar_1925,train,PALSAR,data/raw/images/images/train/palsar_1925.png,data/raw/masks/masks/train/palsar_1925.png,256,256,1,10.702515
refined_sos,palsar_1926,train,PALSAR,data/raw/images/images/train/palsar_1926.png,data/raw/masks/masks/train/palsar_1926.png,256,256,1,30.918884
refined_sos,palsar_1927,train,PALSAR,data/raw/images/images/train/palsar_1927.png,data/raw/masks/masks/train/palsar_1927.png,256,256,1,43.637085
refined_sos,palsar_1928,train,PALSAR,data/raw/images/images/train/palsar_1928.png,data/raw/masks/masks/train/palsar_1928.png,256,256,1,38.543701
refined_sos,palsar_1929,train,PALSAR,data/raw/images/images/train/palsar_1929.png,data/raw/masks/masks/train/palsar_1929.png,256,256,1,61.618042
refined_sos,palsar_193,train,PALSAR,data/raw/images/images/train/palsar_193.png,data/raw/masks/masks/train/palsar_193.png,256,256,1,17.381287
refined_sos,palsar_1930,train,PALSAR,data/raw/images/images/train/palsar_1930.png,data/raw/masks/masks/train/palsar_1930.png,256,256,1,48.620605
refined_sos,palsar_1931,train,PALSAR,data/raw/images/images/train/palsar_1931.png,data/raw/masks/masks/train/palsar_1931.png,256,256,1,15.272522
refined_sos,palsar_1932,train,PALSAR,data/raw/images/images/train/palsar_1932.png,data/raw/masks/masks/train/palsar_1932.png,256,256,1,14.122009
refined_sos,palsar_1933,train,PALSAR,data/raw/images/images/train/palsar_1933.png,data/raw/masks/masks/train/palsar_1933.png,256,256,1,6.398010
refined_sos,palsar_1934,train,PALSAR,data/raw/images/images/train/palsar_1934.png,data/raw/masks/masks/train/palsar_1934.png,256,256,1,20.121765
refined_sos,palsar_1935,train,PALSAR,data/raw/images/images/train/palsar_1935.png,data/raw/masks/masks/train/palsar_1935.png,256,256,1,3.688049
refined_sos,palsar_1936,train,PALSAR,data/raw/images/images/train/palsar_1936.png,data/raw/masks/masks/train/palsar_1936.png,256,256,1,31.613159
refined_sos,palsar_1937,train,PALSAR,data/raw/images/images/train/palsar_1937.png,data/raw/masks/masks/train/palsar_1937.png,256,256,1,7.778931
refined_sos,palsar_1938,train,PALSAR,data/raw/images/images/train/palsar_1938.png,data/raw/masks/masks/train/palsar_1938.png,256,256,1,19.692993
refined_sos,palsar_1939,train,PALSAR,data/raw/images/images/train/palsar_1939.png,data/raw/masks/masks/train/palsar_1939.png,256,256,1,12.907410
refined_sos,palsar_194,train,PALSAR,data/raw/images/images/train/palsar_194.png,data/raw/masks/masks/train/palsar_194.png,256,256,1,2.157593
refined_sos,palsar_1940,train,PALSAR,data/raw/images/images/train/palsar_1940.png,data/raw/masks/masks/train/palsar_1940.png,256,256,1,5.061340
refined_sos,palsar_1941,train,PALSAR,data/raw/images/images/train/palsar_1941.png,data/raw/masks/masks/train/palsar_1941.png,256,256,1,9.278870
refined_sos,palsar_1942,train,PALSAR,data/raw/images/images/train/palsar_1942.png,data/raw/masks/masks/train/palsar_1942.png,256,256,1,62.524414
refined_sos,palsar_1943,train,PALSAR,data/raw/images/images/train/palsar_1943.png,data/raw/masks/masks/train/palsar_1943.png,256,256,1,7.272339
refined_sos,palsar_1944,train,PALSAR,data/raw/images/images/train/palsar_1944.png,data/raw/masks/masks/train/palsar_1944.png,256,256,1,15.991211
refined_sos,palsar_1945,train,PALSAR,data/raw/images/images/train/palsar_1945.png,data/raw/masks/masks/train/palsar_1945.png,256,256,1,4.408264
refined_sos,palsar_1946,train,PALSAR,data/raw/images/images/train/palsar_1946.png,data/raw/masks/masks/train/palsar_1946.png,256,256,1,19.827271
refined_sos,palsar_1947,train,PALSAR,data/raw/images/images/train/palsar_1947.png,data/raw/masks/masks/train/palsar_1947.png,256,256,1,14.660645
refined_sos,palsar_1948,train,PALSAR,data/raw/images/images/train/palsar_1948.png,data/raw/masks/masks/train/palsar_1948.png,256,256,1,2.709961
refined_sos,palsar_1949,train,PALSAR,data/raw/images/images/train/palsar_1949.png,data/raw/masks/masks/train/palsar_1949.png,256,256,1,9.384155
refined_sos,palsar_195,train,PALSAR,data/raw/images/images/train/palsar_195.png,data/raw/masks/masks/train/palsar_195.png,256,256,1,5.696106
refined_sos,palsar_1950,train,PALSAR,data/raw/images/images/train/palsar_1950.png,data/raw/masks/masks/train/palsar_1950.png,256,256,1,11.203003
refined_sos,palsar_1951,train,PALSAR,data/raw/images/images/train/palsar_1951.png,data/raw/masks/masks/train/palsar_1951.png,256,256,1,0.022888
refined_sos,palsar_1952,train,PALSAR,data/raw/images/images/train/palsar_1952.png,data/raw/masks/masks/train/palsar_1952.png,256,256,1,3.842163
refined_sos,palsar_1953,train,PALSAR,data/raw/images/images/train/palsar_1953.png,data/raw/masks/masks/train/palsar_1953.png,256,256,1,18.632507
refined_sos,palsar_1954,train,PALSAR,data/raw/images/images/train/palsar_1954.png,data/raw/masks/masks/train/palsar_1954.png,256,256,1,2.726746
refined_sos,palsar_1955,train,PALSAR,data/raw/images/images/train/palsar_1955.png,data/raw/masks/masks/train/palsar_1955.png,256,256,1,0.367737
refined_sos,palsar_1956,train,PALSAR,data/raw/images/images/train/palsar_1956.png,data/raw/masks/masks/train/palsar_1956.png,256,256,1,21.154785
refined_sos,palsar_1957,train,PALSAR,data/raw/images/images/train/palsar_1957.png,data/raw/masks/masks/train/palsar_1957.png,256,256,1,1.043701
refined_sos,palsar_1958,train,PALSAR,data/raw/images/images/train/palsar_1958.png,data/raw/masks/masks/train/palsar_1958.png,256,256,1,36.145020
refined_sos,palsar_1959,train,PALSAR,data/raw/images/images/train/palsar_1959.png,data/raw/masks/masks/train/palsar_1959.png,256,256,0,0.000000
refined_sos,palsar_196,train,PALSAR,data/raw/images/images/train/palsar_196.png,data/raw/masks/masks/train/palsar_196.png,256,256,1,25.495911
refined_sos,palsar_1960,train,PALSAR,data/raw/images/images/train/palsar_1960.png,data/raw/masks/masks/train/palsar_1960.png,256,256,1,10.931396
refined_sos,palsar_1961,train,PALSAR,data/raw/images/images/train/palsar_1961.png,data/raw/masks/masks/train/palsar_1961.png,256,256,1,0.001526
refined_sos,palsar_1962,train,PALSAR,data/raw/images/images/train/palsar_1962.png,data/raw/masks/masks/train/palsar_1962.png,256,256,0,0.000000
refined_sos,palsar_1963,train,PALSAR,data/raw/images/images/train/palsar_1963.png,data/raw/masks/masks/train/palsar_1963.png,256,256,1,9.675598
refined_sos,palsar_1964,train,PALSAR,data/raw/images/images/train/palsar_1964.png,data/raw/masks/masks/train/palsar_1964.png,256,256,1,4.394531
refined_sos,palsar_1965,train,PALSAR,data/raw/images/images/train/palsar_1965.png,data/raw/masks/masks/train/palsar_1965.png,256,256,1,5.950928
refined_sos,palsar_1966,train,PALSAR,data/raw/images/images/train/palsar_1966.png,data/raw/masks/masks/train/palsar_1966.png,256,256,1,15.989685
refined_sos,palsar_1967,train,PALSAR,data/raw/images/images/train/palsar_1967.png,data/raw/masks/masks/train/palsar_1967.png,256,256,1,22.653198
refined_sos,palsar_1968,train,PALSAR,data/raw/images/images/train/palsar_1968.png,data/raw/masks/masks/train/palsar_1968.png,256,256,1,5.528259
refined_sos,palsar_1969,train,PALSAR,data/raw/images/images/train/palsar_1969.png,data/raw/masks/masks/train/palsar_1969.png,256,256,1,7.568359
refined_sos,palsar_197,train,PALSAR,data/raw/images/images/train/palsar_197.png,data/raw/masks/masks/train/palsar_197.png,256,256,1,15.490723
refined_sos,palsar_1970,train,PALSAR,data/raw/images/images/train/palsar_1970.png,data/raw/masks/masks/train/palsar_1970.png,256,256,1,4.873657
refined_sos,palsar_1971,train,PALSAR,data/raw/images/images/train/palsar_1971.png,data/raw/masks/masks/train/palsar_1971.png,256,256,1,9.953308
refined_sos,palsar_1972,train,PALSAR,data/raw/images/images/train/palsar_1972.png,data/raw/masks/masks/train/palsar_1972.png,256,256,1,6.643677
refined_sos,palsar_1973,train,PALSAR,data/raw/images/images/train/palsar_1973.png,data/raw/masks/masks/train/palsar_1973.png,256,256,1,52.320862
