sample_key,dataset_group,split,pairing_method,image_path,mask_path,image_open_ok,mask_open_ok,same_shape,same_crs,same_transform,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_min,mask_max,mask_unique_preview,valid_pixel_ratio,inspection_error
14_616_high_density_-34.89682674404427_-8.153163057354156,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_14_616_high_density_-34.89682674404427_-8.153163057354156.tif,data/external/sen1floods11/permanent_mask/water_14_616_high_density_-34.89682674404427_-8.153163057354156.tif,True,True,True,True,False,516,513,2,516,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_135_inhabited_147.7619272278004_-2.065763285928818,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_135_inhabited_147.7619272278004_-2.065763285928818.tif,data/external/sen1floods11/permanent_mask/water_1_135_inhabited_147.7619272278004_-2.065763285928818.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_146_inhabited_166.65906240017762_-20.44727922619293,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_146_inhabited_166.65906240017762_-20.44727922619293.tif,data/external/sen1floods11/permanent_mask/water_1_146_inhabited_166.65906240017762_-20.44727922619293.tif,True,True,True,True,False,545,514,2,545,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_146_rural_165.9289202754843_-21.424134493971316,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_146_rural_165.9289202754843_-21.424134493971316.tif,data/external/sen1floods11/permanent_mask/water_1_146_rural_165.9289202754843_-21.424134493971316.tif,True,True,True,True,True,548,514,2,548,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_16_rural_28.64504221228365_-32.44717053022219,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_16_rural_28.64504221228365_-32.44717053022219.tif,data/external/sen1floods11/permanent_mask/water_1_16_rural_28.64504221228365_-32.44717053022219.tif,True,True,True,True,False,605,514,2,605,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_1_high_density_29.21731432328078_-1.6766755053082918,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_1_high_density_29.21731432328078_-1.6766755053082918.tif,data/external/sen1floods11/permanent_mask/water_1_1_high_density_29.21731432328078_-1.6766755053082918.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_1_low_density_29.0793185229798_-1.676827114744109,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_1_low_density_29.0793185229798_-1.676827114744109.tif,data/external/sen1floods11/permanent_mask/water_1_1_low_density_29.0793185229798_-1.676827114744109.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_20_high_density_55.522438798667665_-20.894972971958897,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_20_high_density_55.522438798667665_-20.894972971958897.tif,data/external/sen1floods11/permanent_mask/water_1_20_high_density_55.522438798667665_-20.894972971958897.tif,True,True,True,True,False,547,514,2,547,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_20_low_density_57.804419435577024_-20.18718877994754,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_20_low_density_57.804419435577024_-20.18718877994754.tif,data/external/sen1floods11/permanent_mask/water_1_20_low_density_57.804419435577024_-20.18718877994754.tif,True,True,True,True,False,544,514,2,544,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_223_inhabited_103.86730788216143_10.319612845069779,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_223_inhabited_103.86730788216143_10.319612845069779.tif,data/external/sen1floods11/permanent_mask/water_1_223_inhabited_103.86730788216143_10.319612845069779.tif,True,True,True,True,False,518,513,2,518,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_231_rural_123.75996857842783_12.416540788261132,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_231_rural_123.75996857842783_12.416540788261132.tif,data/external/sen1floods11/permanent_mask/water_1_231_rural_123.75996857842783_12.416540788261132.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_236_low_density_117.59575187315475_23.755258883590706,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_236_low_density_117.59575187315475_23.755258883590706.tif,data/external/sen1floods11/permanent_mask/water_1_236_low_density_117.59575187315475_23.755258883590706.tif,True,True,True,True,False,557,514,2,557,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_236_rural_119.64063318885032_25.37944631039888,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_236_rural_119.64063318885032_25.37944631039888.tif,data/external/sen1floods11/permanent_mask/water_1_236_rural_119.64063318885032_25.37944631039888.tif,True,True,True,True,False,565,514,2,565,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_241_low_density_120.31554934699672_16.515520381529665,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_241_low_density_120.31554934699672_16.515520381529665.tif,data/external/sen1floods11/permanent_mask/water_1_241_low_density_120.31554934699672_16.515520381529665.tif,True,True,True,True,False,532,514,2,532,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_241_rural_121.91163997806711_18.901384695681152,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_241_rural_121.91163997806711_18.901384695681152.tif,data/external/sen1floods11/permanent_mask/water_1_241_rural_121.91163997806711_18.901384695681152.tif,True,True,True,True,True,539,514,2,539,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_243_inhabited_120.33157089708173_13.667537129704318,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_243_inhabited_120.33157089708173_13.667537129704318.tif,data/external/sen1floods11/permanent_mask/water_1_243_inhabited_120.33157089708173_13.667537129704318.tif,True,True,True,True,False,525,514,2,525,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_248_inhabited_121.05200109968067_12.286009523123614,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_248_inhabited_121.05200109968067_12.286009523123614.tif,data/external/sen1floods11/permanent_mask/water_1_248_inhabited_121.05200109968067_12.286009523123614.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_248_low_density_121.32892465240283_13.120913767966604,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_248_low_density_121.32892465240283_13.120913767966604.tif,data/external/sen1floods11/permanent_mask/water_1_248_low_density_121.32892465240283_13.120913767966604.tif,True,True,True,True,False,524,514,2,524,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
1_250_inhabited_97.87776754245502_12.567467981617114,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_250_inhabited_97.87776754245502_12.567467981617114.tif,data/external/sen1floods11/permanent_mask/water_1_250_inhabited_97.87776754245502_12.567467981617114.tif,True,True,True,True,True,523,513,2,523,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_253_inhabited_73.71737257355244_21.243768315460485,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_253_inhabited_73.71737257355244_21.243768315460485.tif,data/external/sen1floods11/permanent_mask/water_1_253_inhabited_73.71737257355244_21.243768315460485.tif,True,True,True,True,False,547,513,2,547,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_265_rural_102.83342963011157_1.8619912859884489,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_265_rural_102.83342963011157_1.8619912859884489.tif,data/external/sen1floods11/permanent_mask/water_1_265_rural_102.83342963011157_1.8619912859884489.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_277_inhabited_100.1974944697818_2.6951787769258653,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_277_inhabited_100.1974944697818_2.6951787769258653.tif,data/external/sen1floods11/permanent_mask/water_1_277_inhabited_100.1974944697818_2.6951787769258653.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_283_rural_120.30911932327763_23.936137858722685,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_283_rural_120.30911932327763_23.936137858722685.tif,data/external/sen1floods11/permanent_mask/water_1_283_rural_120.30911932327763_23.936137858722685.tif,True,True,True,True,False,559,514,2,559,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_289_high_density_108.39155194289711_-6.363636622585254,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_289_high_density_108.39155194289711_-6.363636622585254.tif,data/external/sen1floods11/permanent_mask/water_1_289_high_density_108.39155194289711_-6.363636622585254.tif,True,True,True,True,False,513,514,2,513,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_289_rural_108.52333175632958_-7.683066787895676,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_289_rural_108.52333175632958_-7.683066787895676.tif,data/external/sen1floods11/permanent_mask/water_1_289_rural_108.52333175632958_-7.683066787895676.tif,True,True,True,True,False,515,513,2,515,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_29_inhabited_16.160174618580566_-2.270752620456779,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_29_inhabited_16.160174618580566_-2.270752620456779.tif,data/external/sen1floods11/permanent_mask/water_1_29_inhabited_16.160174618580566_-2.270752620456779.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_30_inhabited_-11.53151624757741_6.964380093808642,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_30_inhabited_-11.53151624757741_6.964380093808642.tif,data/external/sen1floods11/permanent_mask/water_1_30_inhabited_-11.53151624757741_6.964380093808642.tif,True,True,True,True,False,514,514,2,514,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_441_low_density_-52.15464921884003_-32.186286363989275,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_441_low_density_-52.15464921884003_-32.186286363989275.tif,data/external/sen1floods11/permanent_mask/water_1_441_low_density_-52.15464921884003_-32.186286363989275.tif,True,True,True,True,False,603,514,2,603,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_441_rural_-41.318971231551785_-22.15044625085974,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_441_rural_-41.318971231551785_-22.15044625085974.tif,data/external/sen1floods11/permanent_mask/water_1_441_rural_-41.318971231551785_-22.15044625085974.tif,True,True,True,True,True,551,513,2,551,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_443_inhabited_-37.59004351650662_-11.902290500171432,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_443_inhabited_-37.59004351650662_-11.902290500171432.tif,data/external/sen1floods11/permanent_mask/water_1_443_inhabited_-37.59004351650662_-11.902290500171432.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_449_inhabited_-81.35492531699559_13.368670340698163,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_449_inhabited_-81.35492531699559_13.368670340698163.tif,data/external/sen1floods11/permanent_mask/water_1_449_inhabited_-81.35492531699559_13.368670340698163.tif,True,True,True,True,False,525,513,2,525,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_466_inhabited_-62.72270533820358_7.281787824995027,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_466_inhabited_-62.72270533820358_7.281787824995027.tif,data/external/sen1floods11/permanent_mask/water_1_466_inhabited_-62.72270533820358_7.281787824995027.tif,True,True,True,True,False,515,513,2,515,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_470_inhabited_-82.25271180489428_9.35514050091681,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_470_inhabited_-82.25271180489428_9.35514050091681.tif,data/external/sen1floods11/permanent_mask/water_1_470_inhabited_-82.25271180489428_9.35514050091681.tif,True,True,True,True,False,517,514,2,517,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_473_rural_-64.23202186277395_-0.40633558349525567,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_473_rural_-64.23202186277395_-0.40633558349525567.tif,data/external/sen1floods11/permanent_mask/water_1_473_rural_-64.23202186277395_-0.40633558349525567.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_482_rural_-58.18785307606177_-2.8678262515131823,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_482_rural_-58.18785307606177_-2.8678262515131823.tif,data/external/sen1floods11/permanent_mask/water_1_482_rural_-58.18785307606177_-2.8678262515131823.tif,True,True,True,True,False,511,513,2,511,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_495_rural_-65.91935461959996_17.974926188008805,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_495_rural_-65.91935461959996_17.974926188008805.tif,data/external/sen1floods11/permanent_mask/water_1_495_rural_-65.91935461959996_17.974926188008805.tif,True,True,True,True,False,537,514,2,537,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_511_rural_-54.34542786190325_-2.32705768945864,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_511_rural_-54.34542786190325_-2.32705768945864.tif,data/external/sen1floods11/permanent_mask/water_1_511_rural_-54.34542786190325_-2.32705768945864.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|1.0,1.0,
1_518_inhabited_-49.441223800403456_-2.2130875256336164,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_518_inhabited_-49.441223800403456_-2.2130875256336164.tif,data/external/sen1floods11/permanent_mask/water_1_518_inhabited_-49.441223800403456_-2.2130875256336164.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_519_inhabited_-88.07712717349054_18.51752298149527,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_519_inhabited_-88.07712717349054_18.51752298149527.tif,data/external/sen1floods11/permanent_mask/water_1_519_inhabited_-88.07712717349054_18.51752298149527.tif,True,True,True,True,False,539,514,2,539,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
1_519_inhabited_-88.22311814198035_18.5860326100804,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_519_inhabited_-88.22311814198035_18.5860326100804.tif,data/external/sen1floods11/permanent_mask/water_1_519_inhabited_-88.22311814198035_18.5860326100804.tif,True,True,True,True,False,538,514,2,538,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_5_inhabited_10.06661682860042_-1.006392353156414,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_5_inhabited_10.06661682860042_-1.006392353156414.tif,data/external/sen1floods11/permanent_mask/water_1_5_inhabited_10.06661682860042_-1.006392353156414.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_622_inhabited_-176.1918133551542_-13.25590413415757,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_622_inhabited_-176.1918133551542_-13.25590413415757.tif,data/external/sen1floods11/permanent_mask/water_1_622_inhabited_-176.1918133551542_-13.25590413415757.tif,True,True,True,True,False,524,514,2,524,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_623_rural_-155.36497544729198_20.05258635554822,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_623_rural_-155.36497544729198_20.05258635554822.tif,data/external/sen1floods11/permanent_mask/water_1_623_rural_-155.36497544729198_20.05258635554822.tif,True,True,True,True,False,543,513,2,543,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_630_inhabited_-149.89322592191172_-17.53038948578868,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_630_inhabited_-149.89322592191172_-17.53038948578868.tif,data/external/sen1floods11/permanent_mask/water_1_630_inhabited_-149.89322592191172_-17.53038948578868.tif,True,True,True,True,True,535,514,2,535,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
1_630_rural_-151.46756505804342_-16.665279290409643,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_1_630_rural_-151.46756505804342_-16.665279290409643.tif,data/external/sen1floods11/permanent_mask/water_1_630_rural_-151.46756505804342_-16.665279290409643.tif,True,True,True,True,False,533,514,2,533,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_163_rural_123.50181784114065_-8.33627604211391,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_163_rural_123.50181784114065_-8.33627604211391.tif,data/external/sen1floods11/permanent_mask/water_2_163_rural_123.50181784114065_-8.33627604211391.tif,True,True,True,True,False,516,514,2,516,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_164_inhabited_165.78258595621335_-21.77180614400744,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_164_inhabited_165.78258595621335_-21.77180614400744.tif,data/external/sen1floods11/permanent_mask/water_2_164_inhabited_165.78258595621335_-21.77180614400744.tif,True,True,True,True,False,550,513,2,550,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_292_high_density_82.80599260450478_24.0988905880724,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_292_high_density_82.80599260450478_24.0988905880724.tif,data/external/sen1floods11/permanent_mask/water_2_292_high_density_82.80599260450478_24.0988905880724.tif,True,True,True,True,False,559,514,2,559,514,1,-1.0,1.0,-1.0|1.0,1.0,
2_297_inhabited_83.76667917186337_21.529565479278993,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_297_inhabited_83.76667917186337_21.529565479278993.tif,data/external/sen1floods11/permanent_mask/water_2_297_inhabited_83.76667917186337_21.529565479278993.tif,True,True,True,True,False,549,514,2,549,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_32_inhabited_44.153251665839896_-18.53964904092246,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_32_inhabited_44.153251665839896_-18.53964904092246.tif,data/external/sen1floods11/permanent_mask/water_2_32_inhabited_44.153251665839896_-18.53964904092246.tif,True,True,True,True,False,538,514,2,538,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_525_rural_-41.695916880003765_-9.725838948792928,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_525_rural_-41.695916880003765_-9.725838948792928.tif,data/external/sen1floods11/permanent_mask/water_2_525_rural_-41.695916880003765_-9.725838948792928.tif,True,True,True,True,False,518,513,2,518,513,1,1.0,1.0,1.0,1.0,
2_534_inhabited_-103.0242167277843_18.175732885748637,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_534_inhabited_-103.0242167277843_18.175732885748637.tif,data/external/sen1floods11/permanent_mask/water_2_534_inhabited_-103.0242167277843_18.175732885748637.tif,True,True,True,True,False,538,514,2,538,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
2_534_rural_-102.36801987586027_17.980424259607712,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_534_rural_-102.36801987586027_17.980424259607712.tif,data/external/sen1floods11/permanent_mask/water_2_534_rural_-102.36801987586027_17.980424259607712.tif,True,True,True,True,False,537,514,2,537,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
2_537_inhabited_-61.26831602040957_13.200076188968426,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_537_inhabited_-61.26831602040957_13.200076188968426.tif,data/external/sen1floods11/permanent_mask/water_2_537_inhabited_-61.26831602040957_13.200076188968426.tif,True,True,True,True,False,525,514,2,525,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
2_540_inhabited_-44.16795332201311_-2.454360565433466,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_540_inhabited_-44.16795332201311_-2.454360565433466.tif,data/external/sen1floods11/permanent_mask/water_2_540_inhabited_-44.16795332201311_-2.454360565433466.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
2_543_low_density_-66.5023553277317_17.98891438801347,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_543_low_density_-66.5023553277317_17.98891438801347.tif,data/external/sen1floods11/permanent_mask/water_2_543_low_density_-66.5023553277317_17.98891438801347.tif,True,True,True,True,False,537,514,2,537,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_543_rural_-66.64715571624025_17.98624338648246,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_543_rural_-66.64715571624025_17.98624338648246.tif,data/external/sen1floods11/permanent_mask/water_2_543_rural_-66.64715571624025_17.98624338648246.tif,True,True,True,True,False,537,514,2,537,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
2_547_rural_-96.79169105347353_15.726067753724454,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_2_547_rural_-96.79169105347353_15.726067753724454.tif,data/external/sen1floods11/permanent_mask/water_2_547_rural_-96.79169105347353_15.726067753724454.tif,True,True,True,True,False,530,514,2,530,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
3_302_inhabited_76.4689857334107_31.421769029274927,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_3_302_inhabited_76.4689857334107_31.421769029274927.tif,data/external/sen1floods11/permanent_mask/water_3_302_inhabited_76.4689857334107_31.421769029274927.tif,True,True,True,True,False,598,513,2,598,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_175_rural_174.17075701638726_-41.882182449208315,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_175_rural_174.17075701638726_-41.882182449208315.tif,data/external/sen1floods11/permanent_mask/water_4_175_rural_174.17075701638726_-41.882182449208315.tif,True,True,True,True,True,685,514,2,685,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_180_inhabited_168.67120945503981_-44.01243325457207,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_180_inhabited_168.67120945503981_-44.01243325457207.tif,data/external/sen1floods11/permanent_mask/water_4_180_inhabited_168.67120945503981_-44.01243325457207.tif,True,True,True,True,True,710,514,2,710,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_330_rural_-81.31556037289577_34.01409864040308,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_330_rural_-81.31556037289577_34.01409864040308.tif,data/external/sen1floods11/permanent_mask/water_4_330_rural_-81.31556037289577_34.01409864040308.tif,True,True,True,True,False,616,514,2,616,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_333_rural_-79.57649312564766_45.12436361146145,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_333_rural_-79.57649312564766_45.12436361146145.tif,data/external/sen1floods11/permanent_mask/water_4_333_rural_-79.57649312564766_45.12436361146145.tif,True,True,True,True,False,723,514,2,723,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_334_high_density_-79.50044315718114_44.29373118542765,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_334_high_density_-79.50044315718114_44.29373118542765.tif,data/external/sen1floods11/permanent_mask/water_4_334_high_density_-79.50044315718114_44.29373118542765.tif,True,True,True,True,False,713,514,2,713,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
4_334_low_density_-80.55073536020875_41.95626595411027,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_334_low_density_-80.55073536020875_41.95626595411027.tif,data/external/sen1floods11/permanent_mask/water_4_334_low_density_-80.55073536020875_41.95626595411027.tif,True,True,True,True,False,686,514,2,686,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_334_rural_-76.12512661477528_44.270610746465536,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_334_rural_-76.12512661477528_44.270610746465536.tif,data/external/sen1floods11/permanent_mask/water_4_334_rural_-76.12512661477528_44.270610746465536.tif,True,True,True,True,False,713,514,2,713,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_335_rural_-64.01948772926356_46.065523775307,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_335_rural_-64.01948772926356_46.065523775307.tif,data/external/sen1floods11/permanent_mask/water_4_335_rural_-64.01948772926356_46.065523775307.tif,True,True,True,True,False,736,514,2,736,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_341_rural_-92.14135253314852_35.4974409013371,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_341_rural_-92.14135253314852_35.4974409013371.tif,data/external/sen1floods11/permanent_mask/water_4_341_rural_-92.14135253314852_35.4974409013371.tif,True,True,True,True,False,627,514,2,627,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_343_rural_-87.20536399933975_45.1336207052484,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_343_rural_-87.20536399933975_45.1336207052484.tif,data/external/sen1floods11/permanent_mask/water_4_343_rural_-87.20536399933975_45.1336207052484.tif,True,True,True,True,False,724,514,2,724,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_344_rural_-85.54103574484846_45.59859792669752,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_344_rural_-85.54103574484846_45.59859792669752.tif,data/external/sen1floods11/permanent_mask/water_4_344_rural_-85.54103574484846_45.59859792669752.tif,True,True,True,True,False,729,514,2,729,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_563_rural_-73.25155704110526_-42.65184558653834,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_563_rural_-73.25155704110526_-42.65184558653834.tif,data/external/sen1floods11/permanent_mask/water_4_563_rural_-73.25155704110526_-42.65184558653834.tif,True,True,True,True,False,694,514,2,694,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_645_rural_-27.24525012778802_38.78998315088785,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_645_rural_-27.24525012778802_38.78998315088785.tif,data/external/sen1floods11/permanent_mask/water_4_645_rural_-27.24525012778802_38.78998315088785.tif,True,True,True,True,False,655,514,2,655,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
4_646_inhabited_27.627337119754642_42.585008120848244,permanent,test,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_4_646_inhabited_27.627337119754642_42.585008120848244.tif,data/external/sen1floods11/permanent_mask/water_4_646_inhabited_27.627337119754642_42.585008120848244.tif,True,True,True,True,False,693,514,2,693,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
