group_name,blob_name,local_path,size_bytes,download_status,sample_key
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_431_inhabited_-110.8264752868386_25.633962880327466.tif,data/external/sen1floods11/permanent_sar/sentinel_13_431_inhabited_-110.8264752868386_25.633962880327466.tif,1837915,EXISTING,sentinel_13_431_inhabited_-110.8264752868386_25.633962880327466
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_431_inhabited_-110.90636008221107_23.98435411841359.tif,data/external/sen1floods11/permanent_sar/sentinel_13_431_inhabited_-110.90636008221107_23.98435411841359.tif,1823439,EXISTING,sentinel_13_431_inhabited_-110.90636008221107_23.98435411841359
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_431_inhabited_-111.05602089086788_25.70340892013383.tif,data/external/sen1floods11/permanent_sar/sentinel_13_431_inhabited_-111.05602089086788_25.70340892013383.tif,1838089,EXISTING,sentinel_13_431_inhabited_-111.05602089086788_25.70340892013383
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_434_inhabited_-120.20977055180686_42.64160303141858.tif,data/external/sen1floods11/permanent_sar/sentinel_13_434_inhabited_-120.20977055180686_42.64160303141858.tif,1928662,EXISTING,sentinel_13_434_inhabited_-120.20977055180686_42.64160303141858
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_435_inhabited_-112.3906878044779_29.41297521840494.tif,data/external/sen1floods11/permanent_sar/sentinel_13_435_inhabited_-112.3906878044779_29.41297521840494.tif,1857464,EXISTING,sentinel_13_435_inhabited_-112.3906878044779_29.41297521840494
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_435_inhabited_-112.54067412751165_28.85688964423181.tif,data/external/sen1floods11/permanent_sar/sentinel_13_435_inhabited_-112.54067412751165_28.85688964423181.tif,1832433,EXISTING,sentinel_13_435_inhabited_-112.54067412751165_28.85688964423181
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_435_inhabited_-113.12211415027465_31.05412506562042.tif,data/external/sen1floods11/permanent_sar/sentinel_13_435_inhabited_-113.12211415027465_31.05412506562042.tif,1904788,EXISTING,sentinel_13_435_inhabited_-113.12211415027465_31.05412506562042
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_437_inhabited_-98.96692081116339_26.26950517617194.tif,data/external/sen1floods11/permanent_sar/sentinel_13_437_inhabited_-98.96692081116339_26.26950517617194.tif,1852614,EXISTING,sentinel_13_437_inhabited_-98.96692081116339_26.26950517617194
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_597_high_density_-63.788207534924474_10.99300399065591.tif,data/external/sen1floods11/permanent_sar/sentinel_13_597_high_density_-63.788207534924474_10.99300399065591.tif,1792366,EXISTING,sentinel_13_597_high_density_-63.788207534924474_10.99300399065591
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_597_rural_-63.858906582126856_11.13171324712545.tif,data/external/sen1floods11/permanent_sar/sentinel_13_597_rural_-63.858906582126856_11.13171324712545.tif,1784501,EXISTING,sentinel_13_597_rural_-63.858906582126856_11.13171324712545
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_597_rural_-64.37010238599495_10.993704069521302.tif,data/external/sen1floods11/permanent_sar/sentinel_13_597_rural_-64.37010238599495_10.993704069521302.tif,1767998,EXISTING,sentinel_13_597_rural_-64.37010238599495_10.993704069521302
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_599_low_density_-60.93426246499067_14.07841207807198.tif,data/external/sen1floods11/permanent_sar/sentinel_13_599_low_density_-60.93426246499067_14.07841207807198.tif,1789170,EXISTING,sentinel_13_599_low_density_-60.93426246499067_14.07841207807198
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_599_rural_-61.197978160392516_13.13017532085461.tif,data/external/sen1floods11/permanent_sar/sentinel_13_599_rural_-61.197978160392516_13.13017532085461.tif,1782864,EXISTING,sentinel_13_599_rural_-61.197978160392516_13.13017532085461
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_599_rural_-64.76319443936147_18.33583690907261.tif,data/external/sen1floods11/permanent_sar/sentinel_13_599_rural_-64.76319443936147_18.33583690907261.tif,1795697,EXISTING,sentinel_13_599_rural_-64.76319443936147_18.33583690907261
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_601_inhabited_-90.44359439805953_0.35473486610478006.tif,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.44359439805953_0.35473486610478006.tif,1757014,EXISTING,sentinel_13_601_inhabited_-90.44359439805953_0.35473486610478006
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_601_inhabited_-90.58134048870153_-0.26944118115446714.tif,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.58134048870153_-0.26944118115446714.tif,1763921,EXISTING,sentinel_13_601_inhabited_-90.58134048870153_-0.26944118115446714
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_601_inhabited_-90.7192337296783_0.5626315345195873.tif,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.7192337296783_0.5626315345195873.tif,1766318,EXISTING,sentinel_13_601_inhabited_-90.7192337296783_0.5626315345195873
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_602_inhabited_-74.01337661968228_11.336145194021729.tif,data/external/sen1floods11/permanent_sar/sentinel_13_602_inhabited_-74.01337661968228_11.336145194021729.tif,1740786,EXISTING,sentinel_13_602_inhabited_-74.01337661968228_11.336145194021729
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_602_inhabited_-74.85805521403442_11.059935097468133.tif,data/external/sen1floods11/permanent_sar/sentinel_13_602_inhabited_-74.85805521403442_11.059935097468133.tif,1788327,EXISTING,sentinel_13_602_inhabited_-74.85805521403442_11.059935097468133
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_606_inhabited_-70.27111619248731_11.317604251841502.tif,data/external/sen1floods11/permanent_sar/sentinel_13_606_inhabited_-70.27111619248731_11.317604251841502.tif,1790605,EXISTING,sentinel_13_606_inhabited_-70.27111619248731_11.317604251841502
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_607_rural_-110.29973951579926_24.46831819214828.tif,data/external/sen1floods11/permanent_sar/sentinel_13_607_rural_-110.29973951579926_24.46831819214828.tif,1831861,EXISTING,sentinel_13_607_rural_-110.29973951579926_24.46831819214828
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_608_high_density_-77.0677359864632_-12.103476221500804.tif,data/external/sen1floods11/permanent_sar/sentinel_13_608_high_density_-77.0677359864632_-12.103476221500804.tif,1792060,EXISTING,sentinel_13_608_high_density_-77.0677359864632_-12.103476221500804
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_608_high_density_-77.20879073008686_-12.102388200843764.tif,data/external/sen1floods11/permanent_sar/sentinel_13_608_high_density_-77.20879073008686_-12.102388200843764.tif,1839844,EXISTING,sentinel_13_608_high_density_-77.20879073008686_-12.102388200843764
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_608_inhabited_-75.68831307557971_-14.815247313446543.tif,data/external/sen1floods11/permanent_sar/sentinel_13_608_inhabited_-75.68831307557971_-14.815247313446543.tif,1844208,EXISTING,sentinel_13_608_inhabited_-75.68831307557971_-14.815247313446543
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_608_inhabited_-77.86146043307762_-10.664069483246365.tif,data/external/sen1floods11/permanent_sar/sentinel_13_608_inhabited_-77.86146043307762_-10.664069483246365.tif,1831585,EXISTING,sentinel_13_608_inhabited_-77.86146043307762_-10.664069483246365
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_809_rural_35.47889550005583_31.58964526573506.tif,data/external/sen1floods11/permanent_sar/sentinel_13_809_rural_35.47889550005583_31.58964526573506.tif,1893241,EXISTING,sentinel_13_809_rural_35.47889550005583_31.58964526573506
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_811_inhabited_51.77666459984256_24.194226168595073.tif,data/external/sen1floods11/permanent_sar/sentinel_13_811_inhabited_51.77666459984256_24.194226168595073.tif,1864915,EXISTING,sentinel_13_811_inhabited_51.77666459984256_24.194226168595073
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_811_inhabited_52.16149393895706_23.956074499532637.tif,data/external/sen1floods11/permanent_sar/sentinel_13_811_inhabited_52.16149393895706_23.956074499532637.tif,1865231,EXISTING,sentinel_13_811_inhabited_52.16149393895706_23.956074499532637
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_815_inhabited_52.63782849078931_46.81578536395348.tif,data/external/sen1floods11/permanent_sar/sentinel_13_815_inhabited_52.63782849078931_46.81578536395348.tif,1917934,EXISTING,sentinel_13_815_inhabited_52.63782849078931_46.81578536395348
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_817_inhabited_58.64659647423817_45.7664117357429.tif,data/external/sen1floods11/permanent_sar/sentinel_13_817_inhabited_58.64659647423817_45.7664117357429.tif,887207,EXISTING,sentinel_13_817_inhabited_58.64659647423817_45.7664117357429
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_817_inhabited_73.80927910536501_46.18645459587645.tif,data/external/sen1floods11/permanent_sar/sentinel_13_817_inhabited_73.80927910536501_46.18645459587645.tif,1915640,EXISTING,sentinel_13_817_inhabited_73.80927910536501_46.18645459587645
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_821_inhabited_57.67932827372471_19.751338406579524.tif,data/external/sen1floods11/permanent_sar/sentinel_13_821_inhabited_57.67932827372471_19.751338406579524.tif,1829050,EXISTING,sentinel_13_821_inhabited_57.67932827372471_19.751338406579524
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_821_inhabited_58.99735828130433_21.244468394325878.tif,data/external/sen1floods11/permanent_sar/sentinel_13_821_inhabited_58.99735828130433_21.244468394325878.tif,1861734,EXISTING,sentinel_13_821_inhabited_58.99735828130433_21.244468394325878
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_826_inhabited_92.33536801998393_50.29058890996277.tif,data/external/sen1floods11/permanent_sar/sentinel_13_826_inhabited_92.33536801998393_50.29058890996277.tif,1974742,EXISTING,sentinel_13_826_inhabited_92.33536801998393_50.29058890996277
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_826_inhabited_93.01120275294736_50.23529605690004.tif,data/external/sen1floods11/permanent_sar/sentinel_13_826_inhabited_93.01120275294736_50.23529605690004.tif,1983892,EXISTING,sentinel_13_826_inhabited_93.01120275294736_50.23529605690004
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_826_rural_93.11622796005916_49.12998746507504.tif,data/external/sen1floods11/permanent_sar/sentinel_13_826_rural_93.11622796005916_49.12998746507504.tif,1939883,EXISTING,sentinel_13_826_rural_93.11622796005916_49.12998746507504
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_827_inhabited_83.19488864378002_48.178508941391804.tif,data/external/sen1floods11/permanent_sar/sentinel_13_827_inhabited_83.19488864378002_48.178508941391804.tif,1937426,EXISTING,sentinel_13_827_inhabited_83.19488864378002_48.178508941391804
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_827_inhabited_83.8604674443205_48.993088603633204.tif,data/external/sen1floods11/permanent_sar/sentinel_13_827_inhabited_83.8604674443205_48.993088603633204.tif,1949524,EXISTING,sentinel_13_827_inhabited_83.8604674443205_48.993088603633204
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_827_inhabited_84.32079828247194_48.013254656351094.tif,data/external/sen1floods11/permanent_sar/sentinel_13_827_inhabited_84.32079828247194_48.013254656351094.tif,1920573,EXISTING,sentinel_13_827_inhabited_84.32079828247194_48.013254656351094
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_830_inhabited_43.28201020651237_33.96244887290101.tif,data/external/sen1floods11/permanent_sar/sentinel_13_830_inhabited_43.28201020651237_33.96244887290101.tif,1868123,EXISTING,sentinel_13_830_inhabited_43.28201020651237_33.96244887290101
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_831_inhabited_43.680573576871474_32.66180044122769.tif,data/external/sen1floods11/permanent_sar/sentinel_13_831_inhabited_43.680573576871474_32.66180044122769.tif,1866455,EXISTING,sentinel_13_831_inhabited_43.680573576871474_32.66180044122769
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_833_rural_32.38289704763781_30.28752978981517.tif,data/external/sen1floods11/permanent_sar/sentinel_13_833_rural_32.38289704763781_30.28752978981517.tif,1885507,EXISTING,sentinel_13_833_rural_32.38289704763781_30.28752978981517
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_836_rural_33.67699505986361_27.357186941532674.tif,data/external/sen1floods11/permanent_sar/sentinel_13_836_rural_33.67699505986361_27.357186941532674.tif,1874215,EXISTING,sentinel_13_836_rural_33.67699505986361_27.357186941532674
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_837_rural_34.441378621546356_28.018632155396627.tif,data/external/sen1floods11/permanent_sar/sentinel_13_837_rural_34.441378621546356_28.018632155396627.tif,1845710,EXISTING,sentinel_13_837_rural_34.441378621546356_28.018632155396627
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_839_inhabited_-16.166203323204822_23.12013128414419.tif,data/external/sen1floods11/permanent_sar/sentinel_13_839_inhabited_-16.166203323204822_23.12013128414419.tif,1846225,EXISTING,sentinel_13_839_inhabited_-16.166203323204822_23.12013128414419
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_839_inhabited_-16.361471817436275_19.402355780833688.tif,data/external/sen1floods11/permanent_sar/sentinel_13_839_inhabited_-16.361471817436275_19.402355780833688.tif,1822288,EXISTING,sentinel_13_839_inhabited_-16.361471817436275_19.402355780833688
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_840_inhabited_58.63707629348907_20.230803247351293.tif,data/external/sen1floods11/permanent_sar/sentinel_13_840_inhabited_58.63707629348907_20.230803247351293.tif,1836184,EXISTING,sentinel_13_840_inhabited_58.63707629348907_20.230803247351293
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_840_inhabited_58.78565354058989_20.36810342788795.tif,data/external/sen1floods11/permanent_sar/sentinel_13_840_inhabited_58.78565354058989_20.36810342788795.tif,1821689,EXISTING,sentinel_13_840_inhabited_58.78565354058989_20.36810342788795
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_840_rural_57.822090853051826_18.98732940938527.tif,data/external/sen1floods11/permanent_sar/sentinel_13_840_rural_57.822090853051826_18.98732940938527.tif,1816410,EXISTING,sentinel_13_840_rural_57.822090853051826_18.98732940938527
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_841_inhabited_48.862222905916674_30.302084295653614.tif,data/external/sen1floods11/permanent_sar/sentinel_13_841_inhabited_48.862222905916674_30.302084295653614.tif,1897287,EXISTING,sentinel_13_841_inhabited_48.862222905916674_30.302084295653614
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_841_inhabited_51.09270984386083_28.520597620084086.tif,data/external/sen1floods11/permanent_sar/sentinel_13_841_inhabited_51.09270984386083_28.520597620084086.tif,1852822,EXISTING,sentinel_13_841_inhabited_51.09270984386083_28.520597620084086
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_842_inhabited_32.96015443361271_23.348883168185964.tif,data/external/sen1floods11/permanent_sar/sentinel_13_842_inhabited_32.96015443361271_23.348883168185964.tif,1830264,EXISTING,sentinel_13_842_inhabited_32.96015443361271_23.348883168185964
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_92_inhabited_39.13785991957243_16.63427961988609.tif,data/external/sen1floods11/permanent_sar/sentinel_13_92_inhabited_39.13785991957243_16.63427961988609.tif,1825145,EXISTING,sentinel_13_92_inhabited_39.13785991957243_16.63427961988609
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_92_inhabited_39.88661433206285_16.33860108813315.tif,data/external/sen1floods11/permanent_sar/sentinel_13_92_inhabited_39.88661433206285_16.33860108813315.tif,1814369,EXISTING,sentinel_13_92_inhabited_39.88661433206285_16.33860108813315
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_92_inhabited_40.10037025926187_15.990501364395897.tif,data/external/sen1floods11/permanent_sar/sentinel_13_92_inhabited_40.10037025926187_15.990501364395897.tif,1843592,EXISTING,sentinel_13_92_inhabited_40.10037025926187_15.990501364395897
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_93_inhabited_42.81067876606208_12.9530063177991.tif,data/external/sen1floods11/permanent_sar/sentinel_13_93_inhabited_42.81067876606208_12.9530063177991.tif,1808640,EXISTING,sentinel_13_93_inhabited_42.81067876606208_12.9530063177991
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_95_inhabited_47.74632840819079_4.243329612570685.tif,data/external/sen1floods11/permanent_sar/sentinel_13_95_inhabited_47.74632840819079_4.243329612570685.tif,1784313,EXISTING,sentinel_13_95_inhabited_47.74632840819079_4.243329612570685
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_95_inhabited_48.02421066763942_4.589204244882268.tif,data/external/sen1floods11/permanent_sar/sentinel_13_95_inhabited_48.02421066763942_4.589204244882268.tif,1794103,EXISTING,sentinel_13_95_inhabited_48.02421066763942_4.589204244882268
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_95_rural_47.81570756148135_4.312476892606472.tif,data/external/sen1floods11/permanent_sar/sentinel_13_95_rural_47.81570756148135_4.312476892606472.tif,1785632,EXISTING,sentinel_13_95_rural_47.81570756148135_4.312476892606472
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_98_inhabited_11.863282284155884_-18.089623185305545.tif,data/external/sen1floods11/permanent_sar/sentinel_13_98_inhabited_11.863282284155884_-18.089623185305545.tif,1829588,EXISTING,sentinel_13_98_inhabited_11.863282284155884_-18.089623185305545
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_98_inhabited_12.67025917910115_-19.252422967012624.tif,data/external/sen1floods11/permanent_sar/sentinel_13_98_inhabited_12.67025917910115_-19.252422967012624.tif,1855315,EXISTING,sentinel_13_98_inhabited_12.67025917910115_-19.252422967012624
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_98_inhabited_12.955396395963747_-19.81080051912723.tif,data/external/sen1floods11/permanent_sar/sentinel_13_98_inhabited_12.955396395963747_-19.81080051912723.tif,1859940,EXISTING,sentinel_13_98_inhabited_12.955396395963747_-19.81080051912723
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_99_inhabited_43.23432903894787_-22.202822851833513.tif,data/external/sen1floods11/permanent_sar/sentinel_13_99_inhabited_43.23432903894787_-22.202822851833513.tif,177144,EXISTING,sentinel_13_99_inhabited_43.23432903894787_-22.202822851833513
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_13_99_inhabited_43.236411439139836_-22.272014722879838.tif,data/external/sen1floods11/permanent_sar/sentinel_13_99_inhabited_43.236411439139836_-22.272014722879838.tif,175892,EXISTING,sentinel_13_99_inhabited_43.236411439139836_-22.272014722879838
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_111_high_density_3.110102589050057_6.413681113708076.tif,data/external/sen1floods11/permanent_sar/sentinel_14_111_high_density_3.110102589050057_6.413681113708076.tif,1766858,EXISTING,sentinel_14_111_high_density_3.110102589050057_6.413681113708076
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_111_low_density_8.75099027648859_-0.6953031681627624.tif,data/external/sen1floods11/permanent_sar/sentinel_14_111_low_density_8.75099027648859_-0.6953031681627624.tif,1741090,EXISTING,sentinel_14_111_low_density_8.75099027648859_-0.6953031681627624
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_113_low_density_-11.810580168805213_7.170974704715846.tif,data/external/sen1floods11/permanent_sar/sentinel_14_113_low_density_-11.810580168805213_7.170974704715846.tif,1801547,EXISTING,sentinel_14_113_low_density_-11.810580168805213_7.170974704715846
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_319_low_density_100.57056070031729_7.19410852098112.tif,data/external/sen1floods11/permanent_sar/sentinel_14_319_low_density_100.57056070031729_7.19410852098112.tif,1813154,EXISTING,sentinel_14_319_low_density_100.57056070031729_7.19410852098112
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_321_low_density_98.51280595988045_13.194390835125287.tif,data/external/sen1floods11/permanent_sar/sentinel_14_321_low_density_98.51280595988045_13.194390835125287.tif,1780526,EXISTING,sentinel_14_321_low_density_98.51280595988045_13.194390835125287
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_322_high_density_112.61411106276083_-3.389242314995769.tif,data/external/sen1floods11/permanent_sar/sentinel_14_322_high_density_112.61411106276083_-3.389242314995769.tif,1732649,EXISTING,sentinel_14_322_high_density_112.61411106276083_-3.389242314995769
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_323_high_density_90.8606541195883_22.431708508906897.tif,data/external/sen1floods11/permanent_sar/sentinel_14_323_high_density_90.8606541195883_22.431708508906897.tif,1830301,EXISTING,sentinel_14_323_high_density_90.8606541195883_22.431708508906897
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_611_low_density_-69.87356503806734_12.413423876624773.tif,data/external/sen1floods11/permanent_sar/sentinel_14_611_low_density_-69.87356503806734_12.413423876624773.tif,1784378,EXISTING,sentinel_14_611_low_density_-69.87356503806734_12.413423876624773
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_612_high_density_-80.36923211092926_27.595655206769912.tif,data/external/sen1floods11/permanent_sar/sentinel_14_612_high_density_-80.36923211092926_27.595655206769912.tif,1835917,EXISTING,sentinel_14_612_high_density_-80.36923211092926_27.595655206769912
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_612_low_density_-81.83463094922423_26.368381282931054.tif,data/external/sen1floods11/permanent_sar/sentinel_14_612_low_density_-81.83463094922423_26.368381282931054.tif,1832782,EXISTING,sentinel_14_612_low_density_-81.83463094922423_26.368381282931054
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_613_low_density_-88.20434532654534_17.491559633815275.tif,data/external/sen1floods11/permanent_sar/sentinel_14_613_low_density_-88.20434532654534_17.491559633815275.tif,1799096,EXISTING,sentinel_14_613_low_density_-88.20434532654534_17.491559633815275
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_613_low_density_-92.21078519565171_18.593983187258697.tif,data/external/sen1floods11/permanent_sar/sentinel_14_613_low_density_-92.21078519565171_18.593983187258697.tif,1813367,EXISTING,sentinel_14_613_low_density_-92.21078519565171_18.593983187258697
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_616_high_density_-34.89682674404427_-8.153163057354156.tif,data/external/sen1floods11/permanent_sar/sentinel_14_616_high_density_-34.89682674404427_-8.153163057354156.tif,1769540,EXISTING,sentinel_14_616_high_density_-34.89682674404427_-8.153163057354156
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_616_low_density_-38.60327613067901_-12.991929810894629.tif,data/external/sen1floods11/permanent_sar/sentinel_14_616_low_density_-38.60327613067901_-12.991929810894629.tif,1801331,EXISTING,sentinel_14_616_low_density_-38.60327613067901_-12.991929810894629
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_14_616_low_density_-48.50788935890669_-27.56044168575085.tif,data/external/sen1floods11/permanent_sar/sentinel_14_616_low_density_-48.50788935890669_-27.56044168575085.tif,1829661,EXISTING,sentinel_14_616_low_density_-48.50788935890669_-27.56044168575085
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_10_inhabited_18.058708237702003_-0.8408170128398617.tif,data/external/sen1floods11/permanent_sar/sentinel_1_10_inhabited_18.058708237702003_-0.8408170128398617.tif,1835941,EXISTING,sentinel_1_10_inhabited_18.058708237702003_-0.8408170128398617
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_10_inhabited_18.081953531493618_-0.9595316601857515.tif,data/external/sen1floods11/permanent_sar/sentinel_1_10_inhabited_18.081953531493618_-0.9595316601857515.tif,1750477,EXISTING,sentinel_1_10_inhabited_18.081953531493618_-0.9595316601857515
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_10_inhabited_18.127587971674583_-0.9102630526462279.tif,data/external/sen1floods11/permanent_sar/sentinel_1_10_inhabited_18.127587971674583_-0.9102630526462279.tif,1828183,EXISTING,sentinel_1_10_inhabited_18.127587971674583_-0.9102630526462279
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_11_high_density_-1.6511828245857418_4.972843004015486.tif,data/external/sen1floods11/permanent_sar/sentinel_1_11_high_density_-1.6511828245857418_4.972843004015486.tif,1781865,EXISTING,sentinel_1_11_high_density_-1.6511828245857418_4.972843004015486
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_11_low_density_-1.4392685061217791_6.50029469257021.tif,data/external/sen1floods11/permanent_sar/sentinel_1_11_low_density_-1.4392685061217791_6.50029469257021.tif,1804695,EXISTING,sentinel_1_11_low_density_-1.4392685061217791_6.50029469257021
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_11_rural_-0.12052504237358863_6.494511238503891.tif,data/external/sen1floods11/permanent_sar/sentinel_1_11_rural_-0.12052504237358863_6.494511238503891.tif,1775903,EXISTING,sentinel_1_11_rural_-0.12052504237358863_6.494511238503891
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_11_rural_-0.39732819936729497_6.634816853150564.tif,data/external/sen1floods11/permanent_sar/sentinel_1_11_rural_-0.39732819936729497_6.634816853150564.tif,1794333,EXISTING,sentinel_1_11_rural_-0.39732819936729497_6.634816853150564
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_135_inhabited_147.2786052646174_-2.552291342769245.tif,data/external/sen1floods11/permanent_sar/sentinel_1_135_inhabited_147.2786052646174_-2.552291342769245.tif,1779134,EXISTING,sentinel_1_135_inhabited_147.2786052646174_-2.552291342769245
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_135_inhabited_147.7619272278004_-2.065763285928818.tif,data/external/sen1floods11/permanent_sar/sentinel_1_135_inhabited_147.7619272278004_-2.065763285928818.tif,1779769,EXISTING,sentinel_1_135_inhabited_147.7619272278004_-2.065763285928818
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_135_rural_147.7620699190341_-2.3436678408827256.tif,data/external/sen1floods11/permanent_sar/sentinel_1_135_rural_147.7620699190341_-2.3436678408827256.tif,1770952,EXISTING,sentinel_1_135_rural_147.7620699190341_-2.3436678408827256
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_13_inhabited_55.490685540066075_-4.66821951554933.tif,data/external/sen1floods11/permanent_sar/sentinel_1_13_inhabited_55.490685540066075_-4.66821951554933.tif,1677650,EXISTING,sentinel_1_13_inhabited_55.490685540066075_-4.66821951554933
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_13_inhabited_55.76817093952096_-4.321448603926004.tif,data/external/sen1floods11/permanent_sar/sentinel_1_13_inhabited_55.76817093952096_-4.321448603926004.tif,1733350,EXISTING,sentinel_1_13_inhabited_55.76817093952096_-4.321448603926004
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_146_inhabited_166.45031404346162_-21.697923298652896.tif,data/external/sen1floods11/permanent_sar/sentinel_1_146_inhabited_166.45031404346162_-21.697923298652896.tif,1817978,EXISTING,sentinel_1_146_inhabited_166.45031404346162_-21.697923298652896
permanent_sar,v1.1/data/perm_water/S1Perm/sentinel_1_146_inhabited_166.65906240017762_-20.44727922619293.tif,data/external/sen1floods11/permanent_sar/sentinel_1_146_inhabited_166.65906240017762_-20.44727922619293.tif,1809801,EXISTING,sentinel_1_146_inhabited_166.65906240017762_-20.44727922619293
