candidate_id,label,label_source,sample_id,group,image_path,crop_path,component_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,area_pixels,area_percent_total,verifier_probability,verifier_threshold,previously_accepted,segmentation_mean_probability,segmentation_peak_probability,safe_water_fraction,uncertain_fraction,hard_score,split_role
nw:nw-0253-01-000081:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0253-01-000081,nw,data/derived/v06_water_masks_homography/land/nw/nw-0253-01-000081.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0253-01-000081__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1911-11-000145:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1911-11-000145,nw,data/derived/v06_water_masks/land/nw/nw-1911-11-000145.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1911-11-000145__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1290-08-000041:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1290-08-000041,nw,data/derived/v06_water_masks_homography/land/nw/nw-1290-08-000041.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1290-08-000041__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0019-00-000019:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0019-00-000019,nw,data/derived/v06_water_masks_homography/land/nw/nw-0019-00-000019.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0019-00-000019__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1540-09-000116:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1540-09-000116,nw,data/derived/v06_water_masks_homography/land/nw/nw-1540-09-000116.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1540-09-000116__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0573-03-000070:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0573-03-000070,nw,data/derived/v06_water_masks_homography/land/nw/nw-0573-03-000070.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0573-03-000070__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1417-08-000168:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1417-08-000168,nw,data/derived/v06_water_masks_homography/land/nw/nw-1417-08-000168.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1417-08-000168__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1160-07-000082:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1160-07-000082,nw,data/derived/v06_water_masks/land/nw/nw-1160-07-000082.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1160-07-000082__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0517-03-000014:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0517-03-000014,nw,data/derived/v06_water_masks_homography/land/nw/nw-0517-03-000014.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0517-03-000014__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0315-01-000143:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0315-01-000143,nw,data/derived/v06_water_masks/land/nw/nw-0315-01-000143.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0315-01-000143__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1094-07-000016:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1094-07-000016,nw,data/derived/v06_water_masks/land/nw/nw-1094-07-000016.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1094-07-000016__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0633-03-000130:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0633-03-000130,nw,data/derived/v06_water_masks_homography/land/nw/nw-0633-03-000130.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0633-03-000130__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0533-03-000030:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0533-03-000030,nw,data/derived/v06_water_masks_homography/land/nw/nw-0533-03-000030.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0533-03-000030__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-0436-02-000093:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0436-02-000093,nw,data/derived/v06_water_masks/land/nw/nw-0436-02-000093.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0436-02-000093__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nw:nw-1573-09-000149:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1573-09-000149,nw,data/derived/v06_water_masks/land/nw/nw-1573-09-000149.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1573-09-000149__cand_02.png,2,617,28,618,611,544,0,640,640,583,0.142333984375,0.9999996423721313,0.17347800436047464,True,0.99951171875,0.99951171875,0.9026953125,0.0973046875,4.463503411225987,MINED_TRAINING_CANDIDATE
nc:nc-0150-01-000074:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0150-01-000074,nc,data/derived/v06_water_masks/land/nc/nc-0150-01-000074.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0150-01-000074__cand_01.png,1,167,6,626,627,0,0,640,640,241193,58.88500976562499,0.9999629259109497,0.17347800436047464,True,0.843256413936615,1.0,0.59068603515625,0.05655029296875,4.460784444212914,MINED_TRAINING_CANDIDATE
nc:nc-0053-00-000053:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0053-00-000053,nc,data/derived/v06_water_masks_homography/land/nc/nc-0053-00-000053.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0053-00-000053__cand_01.png,1,321,3,637,637,103,0,640,640,169289,41.330322265625,0.9998210072517395,0.17347800436047464,True,0.8424721956253052,1.0,0.41330322265625,0.01678466796875,4.4604748547077175,MINED_TRAINING_CANDIDATE
nc:nc-0200-02-000040:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0200-02-000040,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0200-02-000040.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0200-02-000040__cand_01.png,1,2,2,328,638,0,0,554,640,173428,42.3408203125,0.9999939203262329,0.17347800436047464,True,0.8338249921798706,1.0,0.423408203125,0.0188818359375,4.458451384305954,MINED_TRAINING_CANDIDATE
nc:nc-0087-01-000011:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0087-01-000011,nc,data/derived/v06_water_masks/land/nc/nc-0087-01-000011.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0087-01-000011__cand_01.png,1,3,4,636,637,0,0,640,640,333400,81.396484375,0.9999618530273438,0.17347800436047464,True,0.8290110230445862,1.0,0.81396484375,0.024921875,4.4572222381830215,MINED_TRAINING_CANDIDATE
nc:nc-0099-01-000023:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0099-01-000023,nc,data/derived/v06_water_masks/safe_water/nc/nc-0099-01-000023.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0099-01-000023__cand_01.png,1,3,3,636,637,0,0,640,640,331939,81.039794921875,0.9999792575836182,0.17347800436047464,True,0.8241246342658997,1.0,0.81039794921875,0.02500244140625,4.456014564633369,MINED_TRAINING_CANDIDATE
nc:nc-0211-02-000051:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0211-02-000051,nc,data/derived/v06_water_masks_homography/land/nc/nc-0211-02-000051.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0211-02-000051__cand_01.png,1,3,4,636,636,0,0,640,640,330229,80.622314453125,0.9999959468841553,0.17347800436047464,True,0.8223100900650024,1.0,0.80622314453125,0.024736328125,4.4555742800235745,MINED_TRAINING_CANDIDATE
nc:nc-0227-02-000067:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0227-02-000067,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0227-02-000067.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0227-02-000067__cand_01.png,1,29,4,636,637,0,0,640,640,316603,77.295654296875,0.9999784231185913,0.17347800436047464,True,0.8210413455963135,1.0,0.77295654296875,0.02500732421875,4.455243074893952,MINED_TRAINING_CANDIDATE
nc:nc-0326-04-000047:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0326-04-000047,nc,data/derived/v06_water_masks/safe_water/nc/nc-0326-04-000047.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0326-04-000047__cand_03.png,3,624,17,625,236,544,0,640,372,219,0.053466796875,0.999991774559021,0.17347800436047464,True,0.9995875358581543,1.0,0.0854443359375,0.067060546875,4.453826579075279,MINED_TRAINING_CANDIDATE
nc:nc-0317-04-000038:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0317-04-000038,nc,data/derived/v06_water_masks/land/nc/nc-0317-04-000038.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0317-04-000038__cand_01.png,1,3,4,636,637,0,0,640,640,323937,79.086181640625,0.9999878406524658,0.17347800436047464,True,0.8054648637771606,1.0,0.79086181640625,0.02511962890625,4.4513564884662635,MINED_TRAINING_CANDIDATE
nc:nc-0294-04-000015:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0294-04-000015,nc,data/derived/v06_water_masks/land/nc/nc-0294-04-000015.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0294-04-000015__cand_01.png,1,3,4,636,637,0,0,640,640,321851,78.576904296875,0.999993085861206,0.17347800436047464,True,0.8002601265907288,1.0,0.78576904296875,0.02532958984375,4.450059500336647,MINED_TRAINING_CANDIDATE
nc:nc-0118-01-000042:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0118-01-000042,nc,data/derived/v06_water_masks/land/nc/nc-0118-01-000042.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0118-01-000042__cand_01.png,1,94,4,635,635,0,0,640,640,272781,66.596923828125,0.9998528957366943,0.17347800436047464,True,0.79622882604599,1.0,0.6659912109375,0.0333203125,4.448939523100853,MINED_TRAINING_CANDIDATE
nc:nc-0023-00-000023:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0023-00-000023,nc,data/derived/v06_water_masks/land/nc/nc-0023-00-000023.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0023-00-000023__cand_01.png,1,44,4,636,636,0,0,640,640,296810,72.46337890625,0.9999938011169434,0.17347800436047464,True,0.7903788089752197,1.0,0.7246337890625,0.02415771484375,4.44758974313736,MINED_TRAINING_CANDIDATE
nc:nc-0228-02-000068:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0228-02-000068,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0228-02-000068.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0228-02-000068__cand_02.png,2,3,4,38,47,0,0,96,96,1337,0.326416015625,0.9999990463256836,0.17347800436047464,True,0.8882144093513489,1.0,0.75770263671875,0.04198486328125,4.444042151805267,MINED_TRAINING_CANDIDATE
nc:nc-0060-00-000060:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0060-00-000060,nc,data/derived/v06_water_masks/land/nc/nc-0060-00-000060.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0060-00-000060__cand_01.png,1,93,4,634,635,0,0,640,640,264306,64.52783203125,0.9998965263366699,0.17347800436047464,True,0.7715562582015991,1.0,0.645361328125,0.03542236328125,4.442806285619736,MINED_TRAINING_CANDIDATE
nc:nc-0256-03-000021:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0256-03-000021,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0256-03-000021.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0256-03-000021__cand_01.png,1,3,4,636,636,0,0,640,640,309029,75.446533203125,0.9999434947967529,0.17347800436047464,True,0.7696774005889893,1.0,0.7544677734375,0.0251904296875,4.442374145984649,MINED_TRAINING_CANDIDATE
nc:nc-0228-02-000068:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0228-02-000068,nc,data/derived/v06_water_masks/safe_water/nc/nc-0228-02-000068.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0228-02-000068__cand_01.png,1,3,3,637,637,0,0,640,640,309065,75.455322265625,0.9996358156204224,0.17347800436047464,True,0.7696062326431274,1.0,0.75776611328125,0.04188720703125,4.44211021065712,MINED_TRAINING_CANDIDATE
nc:nc-0290-04-000011:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0290-04-000011,nc,data/derived/v06_water_masks_homography/land/nc/nc-0290-04-000011.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0290-04-000011__cand_01.png,1,3,4,636,637,0,0,640,640,306277,74.774658203125,0.9999909400939941,0.17347800436047464,True,0.7615785598754883,1.0,0.74774658203125,0.02616455078125,4.440387392044068,MINED_TRAINING_CANDIDATE
nc:nc-0072-00-000072:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0072-00-000072,nc,data/derived/v06_water_masks_homography/land/nc/nc-0072-00-000072.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0072-00-000072__cand_01.png,1,2,2,638,301,0,0,640,508,144415,35.257568359375,0.9996923208236694,0.17347800436047464,True,0.7569991946220398,1.0,0.35257568359375,0.0127978515625,4.439003655314446,MINED_TRAINING_CANDIDATE
nc:nc-0335-04-000056:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0335-04-000056,nc,data/derived/v06_water_masks/land/nc/nc-0335-04-000056.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0335-04-000056__cand_01.png,1,3,3,637,529,0,0,640,640,175059,42.739013671875,0.9689350128173828,0.17347800436047464,True,0.8175970315933228,1.0,0.7071240234375,0.04979736328125,4.429547268152238,MINED_TRAINING_CANDIDATE
nc:nc-0152-01-000076:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0152-01-000076,nc,data/derived/v06_water_masks/land/nc/nc-0152-01-000076.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0152-01-000076__cand_01.png,1,3,4,634,635,0,0,640,640,275281,67.207275390625,0.9999911785125732,0.17347800436047464,True,0.6889523267745972,1.0,0.67209228515625,0.02968017578125,4.4222310245037075,MINED_TRAINING_CANDIDATE
nc:nc-0253-03-000018:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0253-03-000018,nc,data/derived/v06_water_masks/safe_water/nc/nc-0253-03-000018.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0253-03-000018__cand_01.png,1,212,3,636,637,0,0,640,640,184490,45.04150390625,0.9998295307159424,0.17347800436047464,True,0.683923065662384,1.0,0.450419921875,0.0272265625,4.42084439098835,MINED_TRAINING_CANDIDATE
nc:nc-0157-01-000081:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0157-01-000081,nc,data/derived/v06_water_masks_homography/land/nc/nc-0157-01-000081.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0157-01-000081__cand_02.png,2,2,2,214,53,0,0,360,96,7670,1.87255859375,0.9998905658721924,0.17347800436047464,True,0.7091038823127747,1.0,0.3113232421875,0.019541015625,4.416640445915541,MINED_TRAINING_CANDIDATE
nc:nc-0226-02-000066:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0226-02-000066,nc,data/derived/v06_water_masks/safe_water/nc/nc-0226-02-000066.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0226-02-000066__cand_01.png,1,176,3,636,637,0,0,640,640,193533,47.249267578125,0.9997677206993103,0.17347800436047464,True,0.6615815162658691,1.0,0.4725244140625,0.02669189453125,4.415209555625916,MINED_TRAINING_CANDIDATE
nc:nc-0241-03-000006:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0241-03-000006,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0241-03-000006.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0241-03-000006__cand_01.png,1,4,62,534,635,0,0,640,640,195828,47.8095703125,0.9999752044677734,0.17347800436047464,True,0.6448218822479248,1.0,0.47991455078125,0.0735302734375,4.4111856341362,MINED_TRAINING_CANDIDATE
nc:nc-0107-01-000031:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0107-01-000031,nc,data/derived/v06_water_masks_homography/land/nc/nc-0107-01-000031.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0107-01-000031__cand_01.png,1,182,70,638,638,0,0,640,640,165277,40.350830078125,0.9999610185623169,0.17347800436047464,True,0.6361448168754578,1.0,0.40350830078125,0.01358642578125,4.409005019068719,MINED_TRAINING_CANDIDATE
nc:nc-0318-04-000039:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0318-04-000039,nc,data/derived/v06_water_masks_homography/land/nc/nc-0318-04-000039.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0318-04-000039__cand_01.png,1,3,100,620,629,0,0,640,640,201202,49.12158203125,0.9999713897705078,0.17347800436047464,True,0.6173945069313049,1.0,0.49369140625,0.10508544921875,4.4043257385492325,MINED_TRAINING_CANDIDATE
nc:nc-0326-04-000047:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0326-04-000047,nc,data/derived/v06_water_masks/safe_water/nc/nc-0326-04-000047.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0326-04-000047__cand_02.png,2,620,11,623,242,544,0,640,393,518,0.12646484375,0.9999871253967285,0.17347800436047464,True,0.7471414804458618,1.0,0.0854443359375,0.067060546875,4.399294109260508,MINED_TRAINING_CANDIDATE
nc:nc-0335-04-000056:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0335-04-000056,nc,data/derived/v06_water_masks/land/nc/nc-0335-04-000056.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0335-04-000056__cand_02.png,2,3,75,637,637,0,0,640,640,114578,27.97314453125,0.9689350128173828,0.17347800436047464,True,0.6875004172325134,1.0,0.7071240234375,0.04979736328125,4.397023114562035,MINED_TRAINING_CANDIDATE
nc:nc-0104-01-000028:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0104-01-000028,nc,data/derived/v06_water_masks/safe_water/nc/nc-0104-01-000028.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0104-01-000028__cand_02.png,2,105,467,162,637,85,351,182,640,6067,1.481201171875,0.999510645866394,0.17347800436047464,True,0.6259536147117615,1.0,0.23822265625,0.0238916015625,4.39320476377574,MINED_TRAINING_CANDIDATE
nc:nc-0108-01-000032:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0108-01-000032,nc,data/derived/v06_water_masks/safe_water/nc/nc-0108-01-000032.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0108-01-000032__cand_01.png,1,4,3,538,636,0,0,640,640,193593,47.263916015625,0.9999839067459106,0.17347800436047464,True,0.5721508860588074,1.0,0.47386962890625,0.0508740234375,4.39302484691143,MINED_TRAINING_CANDIDATE
nc:nc-0014-00-000014:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0014-00-000014,nc,data/derived/v06_water_masks/land/nc/nc-0014-00-000014.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0014-00-000014__cand_01.png,1,2,2,464,477,0,0,640,640,125889,30.734619140625004,0.9989401698112488,0.17347800436047464,True,0.5729833245277405,1.0,0.30801025390625,0.02003173828125,4.392397966980934,MINED_TRAINING_CANDIDATE
nc:nc-0234-02-000074:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0234-02-000074,nc,data/derived/v06_water_masks_homography/land/nc/nc-0234-02-000074.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0234-02-000074__cand_01.png,1,233,2,638,638,0,0,640,640,146979,35.883544921875,0.999919056892395,0.17347800436047464,True,0.5690540075302124,1.0,0.35883544921875,0.01036865234375,4.392198747396469,MINED_TRAINING_CANDIDATE
nc:nc-0069-00-000069:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0069-00-000069,nc,data/derived/v06_water_masks_homography/land/nc/nc-0069-00-000069.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0069-00-000069__cand_01.png,1,79,4,634,627,0,0,640,640,196108,47.8779296875,0.9996358156204224,0.17347800436047464,True,0.5653758645057678,1.0,0.47889404296875,0.03594482421875,4.39105261862278,MINED_TRAINING_CANDIDATE
nc:nc-0108-01-000032:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0108-01-000032,nc,data/derived/v06_water_masks/safe_water/nc/nc-0108-01-000032.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0108-01-000032__cand_02.png,2,19,632,90,636,0,544,121,640,212,0.0517578125,0.9999996423721313,0.17347800436047464,True,0.7463636994361877,1.0,0.47386962890625,0.0508740234375,4.3902035604138465,MINED_TRAINING_CANDIDATE
nc:nc-0340-04-000061:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0340-04-000061,nc,data/derived/v06_water_masks_homography/land/nc/nc-0340-04-000061.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0340-04-000061__cand_01.png,1,2,217,580,638,0,0,640,640,133733,32.649658203125,0.9995657801628113,0.17347800436047464,True,0.5479268431663513,1.0,0.32649658203125,0.01569091796875,4.386634334921837,MINED_TRAINING_CANDIDATE
nc:nc-0124-01-000048:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0124-01-000048,nc,data/derived/v06_water_masks_homography/land/nc/nc-0124-01-000048.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0124-01-000048__cand_01.png,1,2,59,570,638,0,0,640,640,173769,42.424072265625,0.9999041557312012,0.17347800436047464,True,0.5267089009284973,1.0,0.42424072265625,0.01872314453125,4.381600549817085,MINED_TRAINING_CANDIDATE
nc:nc-0143-01-000067:06,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,03f5a02fe951bee7ac468078,nc,data/external/dartis/raw/nc/nc-0143-01-000067.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0143-01-000067__cand_06.png,6,260,1,288,22,226,0,322,96,466,0.11376953125,0.9999973773956299,0.17347800436047464,True,0.7199503779411316,0.9169921875,0.7736474609375,0.025068359375,4.378997617103477,MINED_TRAINING_CANDIDATE
nc:nc-0239-03-000004:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0239-03-000004,nc,data/derived/v06_water_masks/land/nc/nc-0239-03-000004.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0239-03-000004__cand_01.png,1,451,17,622,284,349,0,640,454,22673,5.535400390625,0.9992274045944214,0.17347800436047464,True,0.5029081702232361,1.0,0.05685302734375,0.0694775390625,4.3751089662313465,MINED_TRAINING_CANDIDATE
nc:nc-0157-01-000081:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0157-01-000081,nc,data/derived/v06_water_masks_homography/land/nc/nc-0157-01-000081.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0157-01-000081__cand_01.png,1,263,2,638,638,2,0,640,640,119801,29.248291015625,0.9988906979560852,0.17347800436047464,True,0.5013666749000549,1.0,0.3113232421875,0.019541015625,4.374454227089882,MINED_TRAINING_CANDIDATE
nc:nc-0313-04-000034:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0313-04-000034,nc,data/annotations/v06_land_manual/land/nc/nc-0313-04-000034.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0313-04-000034__cand_02.png,2,497,4,510,19,416,0,512,96,137,0.0522613525390625,0.9976240992546082,0.17347800436047464,True,0.7024388909339905,1.0,0.8705177307128906,0.023754119873046875,4.372981538988757,MINED_TRAINING_CANDIDATE
nc:nc-0116-01-000040:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0116-01-000040,nc,data/derived/v06_water_masks/safe_water/nc/nc-0116-01-000040.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0116-01-000040__cand_01.png,1,3,2,636,637,0,0,640,640,183592,44.822265625,0.998906135559082,0.17347800436047464,True,0.45548781752586365,1.0,0.448232421875,0.0298291015625,4.362996862828732,MINED_TRAINING_CANDIDATE
nc:nc-0018-00-000018:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0018-00-000018,nc,data/external/dartis/raw/nc/nc-0018-00-000018.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0018-00-000018__cand_02.png,2,94,542,155,590,72,518,176,614,1617,0.39477539062500006,0.9999998807907104,0.17347800436047464,True,0.5769598484039307,0.96240234375,0.399130859375,0.044072265625,4.362489679272236,MINED_TRAINING_CANDIDATE
nc:nc-0278-03-000043:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0278-03-000043,nc,data/derived/v06_water_masks_homography/land/nc/nc-0278-03-000043.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0278-03-000043__cand_01.png,1,4,2,427,225,0,0,640,379,43358,10.58544921875,0.9925372004508972,0.17347800436047464,True,0.4596363604068756,1.0,0.10755859375,0.02402099609375,4.358938850462437,MINED_TRAINING_CANDIDATE
