bbox,candidate_id,class_name,component_index,crop_box,crop_path,group,hard_negative_weight,height,label,scene_id,source_image_path,source_manifest,source_row_label,split_role,standard_deviation,unique_values,v07_decision,v07_probability,width
,OIL::oc-0308::oc-0308__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0308__obj_002.png,oc,1.0,224.0,1,oc-0308,,data/metadata/dartis_positive_verifier_crops.csv,1,train,8.257304190719395,70.0,,,224.0
,OIL::oc-0308::oc-0308__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0308__obj_003.png,oc,1.0,224.0,1,oc-0308,,data/metadata/dartis_positive_verifier_crops.csv,1,train,8.908124444409987,81.0,,,224.0
,OIL::oc-0309::oc-0309__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0309__obj_001.png,oc,1.0,224.0,1,oc-0309,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,12.631828963144336,109.0,,,224.0
,OIL::oc-0309::oc-0309__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0309__obj_002.png,oc,1.0,224.0,1,oc-0309,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,13.863735619349674,120.0,,,224.0
,OIL::oc-0310::oc-0310__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0310__obj_001.png,oc,1.0,224.0,1,oc-0310,,data/metadata/dartis_positive_verifier_crops.csv,1,train,20.94136632228031,129.0,,,224.0
,OIL::oc-0310::oc-0310__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0310__obj_002.png,oc,1.0,224.0,1,oc-0310,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.357732026333457,104.0,,,224.0
,OIL::oc-0311::oc-0311__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0311__obj_001.png,oc,1.0,224.0,1,oc-0311,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,14.44617038709962,118.0,,,224.0
,OIL::oc-0312::oc-0312__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0312__obj_001.png,oc,1.0,224.0,1,oc-0312,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.37848212436306,171.0,,,224.0
,OIL::oc-0313::oc-0313__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0313__obj_001.png,oc,1.0,224.0,1,oc-0313,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.610556589324894,128.0,,,224.0
,OIL::oc-0314::oc-0314__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0314__obj_001.png,oc,1.0,224.0,1,oc-0314,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.134966993884165,104.0,,,224.0
,OIL::oc-0315::oc-0315__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0315__obj_001.png,oc,1.0,224.0,1,oc-0315,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.811788137178155,225.0,,,224.0
,OIL::oc-0316::oc-0316__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0316__obj_001.png,oc,1.0,224.0,1,oc-0316,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.794624588910708,182.0,,,224.0
,OIL::oc-0316::oc-0316__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0316__obj_002.png,oc,1.0,224.0,1,oc-0316,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.366771518382064,101.0,,,224.0
,OIL::oc-0316::oc-0316__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0316__obj_003.png,oc,1.0,224.0,1,oc-0316,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.498394499255603,92.0,,,224.0
,OIL::oc-0317::oc-0317__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0317__obj_001.png,oc,1.0,224.0,1,oc-0317,,data/metadata/dartis_positive_verifier_crops.csv,1,train,15.369533906951062,100.0,,,224.0
,OIL::oc-0318::oc-0318__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0318__obj_001.png,oc,1.0,224.0,1,oc-0318,,data/metadata/dartis_positive_verifier_crops.csv,1,train,21.82083185179874,236.0,,,224.0
,OIL::oc-0319::oc-0319__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0319__obj_001.png,oc,1.0,224.0,1,oc-0319,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.443724574952757,170.0,,,224.0
,OIL::oc-0319::oc-0319__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0319__obj_002.png,oc,1.0,224.0,1,oc-0319,,data/metadata/dartis_positive_verifier_crops.csv,1,train,29.06834174593581,195.0,,,224.0
,OIL::oc-0320::oc-0320__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0320__obj_001.png,oc,1.0,224.0,1,oc-0320,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.899020131761738,178.0,,,224.0
,OIL::oc-0320::oc-0320__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0320__obj_002.png,oc,1.0,224.0,1,oc-0320,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.15216761370345,185.0,,,224.0
,OIL::oc-0321::oc-0321__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0321__obj_001.png,oc,1.0,224.0,1,oc-0321,,data/metadata/dartis_positive_verifier_crops.csv,1,train,7.241274749535091,75.0,,,224.0
,OIL::oc-0322::oc-0322__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0322__obj_001.png,oc,1.0,224.0,1,oc-0322,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.275798554442392,82.0,,,224.0
,OIL::oc-0323::oc-0323__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0323__obj_001.png,oc,1.0,224.0,1,oc-0323,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.921207134415528,133.0,,,224.0
,OIL::oc-0323::oc-0323__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0323__obj_002.png,oc,1.0,224.0,1,oc-0323,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.102440667404256,101.0,,,224.0
,OIL::oc-0323::oc-0323__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0323__obj_003.png,oc,1.0,224.0,1,oc-0323,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.783931892425729,93.0,,,224.0
,OIL::oc-0323::oc-0323__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0323__obj_004.png,oc,1.0,224.0,1,oc-0323,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.955498778438326,94.0,,,224.0
,OIL::oc-0323::oc-0323__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0323__obj_005.png,oc,1.0,224.0,1,oc-0323,,data/metadata/dartis_positive_verifier_crops.csv,1,train,14.782379377534967,93.0,,,224.0
,OIL::oc-0324::oc-0324__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0324__obj_001.png,oc,1.0,224.0,1,oc-0324,,data/metadata/dartis_positive_verifier_crops.csv,1,train,8.997330803898885,103.0,,,224.0
,OIL::oc-0324::oc-0324__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0324__obj_002.png,oc,1.0,224.0,1,oc-0324,,data/metadata/dartis_positive_verifier_crops.csv,1,train,14.088628680183122,189.0,,,224.0
,OIL::oc-0324::oc-0324__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0324__obj_003.png,oc,1.0,224.0,1,oc-0324,,data/metadata/dartis_positive_verifier_crops.csv,1,train,7.670460109237198,58.0,,,224.0
,OIL::oc-0325::oc-0325__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_001.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.939361383733909,123.0,,,224.0
,OIL::oc-0325::oc-0325__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_002.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.511241982271493,134.0,,,224.0
,OIL::oc-0325::oc-0325__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_003.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.88684152109712,150.0,,,224.0
,OIL::oc-0325::oc-0325__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_004.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,14.149787263030657,122.0,,,224.0
,OIL::oc-0325::oc-0325__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_005.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.1504765137864,130.0,,,224.0
,OIL::oc-0325::oc-0325__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_006.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.393964887836365,149.0,,,224.0
,OIL::oc-0325::oc-0325__obj_007,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_007.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.51556892582014,148.0,,,224.0
,OIL::oc-0325::oc-0325__obj_008,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_008.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.137843874557223,158.0,,,224.0
,OIL::oc-0325::oc-0325__obj_009,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_009.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.65562025527784,138.0,,,224.0
,OIL::oc-0325::oc-0325__obj_010,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_010.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.17028751287575,137.0,,,224.0
,OIL::oc-0325::oc-0325__obj_011,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0325__obj_011.png,oc,1.0,224.0,1,oc-0325,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.899817090886252,133.0,,,224.0
,OIL::oc-0326::oc-0326__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0326__obj_001.png,oc,1.0,224.0,1,oc-0326,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.898578139211082,111.0,,,224.0
,OIL::oc-0327::oc-0327__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0327__obj_001.png,oc,1.0,224.0,1,oc-0327,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.83726416899804,96.0,,,224.0
,OIL::oc-0327::oc-0327__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0327__obj_002.png,oc,1.0,224.0,1,oc-0327,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.316012837663198,93.0,,,224.0
,OIL::oc-0327::oc-0327__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0327__obj_003.png,oc,1.0,224.0,1,oc-0327,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.388950432514967,105.0,,,224.0
,OIL::oc-0328::oc-0328__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0328__obj_001.png,oc,1.0,224.0,1,oc-0328,,data/metadata/dartis_positive_verifier_crops.csv,1,train,14.398658862617516,125.0,,,224.0
,OIL::oc-0329::oc-0329__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0329__obj_001.png,oc,1.0,224.0,1,oc-0329,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.618812623800457,159.0,,,224.0
,OIL::oc-0330::oc-0330__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0330__obj_001.png,oc,1.0,224.0,1,oc-0330,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.79746637701822,83.0,,,224.0
,OIL::oc-0331::oc-0331__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0331__obj_001.png,oc,1.0,224.0,1,oc-0331,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.369774185272604,167.0,,,224.0
,OIL::oc-0331::oc-0331__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0331__obj_002.png,oc,1.0,224.0,1,oc-0331,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.718795478298706,174.0,,,224.0
,OIL::oc-0332::oc-0332__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0332__obj_001.png,oc,1.0,224.0,1,oc-0332,,data/metadata/dartis_positive_verifier_crops.csv,1,train,22.347014761468422,173.0,,,224.0
,OIL::oc-0333::oc-0333__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0333__obj_001.png,oc,1.0,224.0,1,oc-0333,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,18.13233810528173,149.0,,,224.0
,OIL::oc-0334::oc-0334__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0334__obj_001.png,oc,1.0,224.0,1,oc-0334,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.979182895655942,95.0,,,224.0
,OIL::oc-0334::oc-0334__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0334__obj_002.png,oc,1.0,224.0,1,oc-0334,,data/metadata/dartis_positive_verifier_crops.csv,1,train,15.597878141922257,139.0,,,224.0
,OIL::oc-0334::oc-0334__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0334__obj_003.png,oc,1.0,224.0,1,oc-0334,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.701289682974044,90.0,,,224.0
,OIL::oc-0335::oc-0335__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0335__obj_001.png,oc,1.0,224.0,1,oc-0335,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.572538494781146,102.0,,,224.0
,OIL::oc-0336::oc-0336__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0336__obj_001.png,oc,1.0,224.0,1,oc-0336,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.53903776833168,175.0,,,224.0
,OIL::oc-0336::oc-0336__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0336__obj_002.png,oc,1.0,224.0,1,oc-0336,,data/metadata/dartis_positive_verifier_crops.csv,1,train,22.44023876423552,170.0,,,224.0
,OIL::oc-0337::oc-0337__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0337__obj_001.png,oc,1.0,224.0,1,oc-0337,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.805844094911013,128.0,,,224.0
,OIL::oc-0338::oc-0338__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0338__obj_001.png,oc,1.0,224.0,1,oc-0338,,data/metadata/dartis_positive_verifier_crops.csv,1,train,15.7721409524638,134.0,,,224.0
,OIL::oc-0339::oc-0339__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0339__obj_001.png,oc,1.0,224.0,1,oc-0339,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.34861889633344,112.0,,,224.0
,OIL::oc-0339::oc-0339__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0339__obj_002.png,oc,1.0,224.0,1,oc-0339,,data/metadata/dartis_positive_verifier_crops.csv,1,train,34.5419183146774,254.0,,,224.0
,OIL::oc-0340::oc-0340__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0340__obj_001.png,oc,1.0,224.0,1,oc-0340,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.087975766335148,147.0,,,224.0
,OIL::oc-0341::oc-0341__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0341__obj_001.png,oc,1.0,224.0,1,oc-0341,,data/metadata/dartis_positive_verifier_crops.csv,1,train,20.54905124815154,219.0,,,224.0
,OIL::oc-0342::oc-0342__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0342__obj_001.png,oc,1.0,224.0,1,oc-0342,,data/metadata/dartis_positive_verifier_crops.csv,1,train,15.12003015897454,133.0,,,224.0
,OIL::oc-0343::oc-0343__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0343__obj_001.png,oc,1.0,224.0,1,oc-0343,,data/metadata/dartis_positive_verifier_crops.csv,1,train,21.066629728533616,154.0,,,224.0
,OIL::oc-0344::oc-0344__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0344__obj_001.png,oc,1.0,224.0,1,oc-0344,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.608391605061144,93.0,,,224.0
,OIL::oc-0344::oc-0344__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0344__obj_002.png,oc,1.0,224.0,1,oc-0344,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.462239560316169,92.0,,,224.0
,OIL::oc-0344::oc-0344__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0344__obj_003.png,oc,1.0,224.0,1,oc-0344,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.7980050298141,104.0,,,224.0
,OIL::oc-0345::oc-0345__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0345__obj_001.png,oc,1.0,224.0,1,oc-0345,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.76626863837463,192.0,,,224.0
,OIL::oc-0345::oc-0345__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0345__obj_002.png,oc,1.0,224.0,1,oc-0345,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.88863451392616,181.0,,,224.0
,OIL::oc-0346::oc-0346__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0346__obj_001.png,oc,1.0,224.0,1,oc-0346,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.080258843407265,174.0,,,224.0
,OIL::oc-0346::oc-0346__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0346__obj_002.png,oc,1.0,224.0,1,oc-0346,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.12789119405076,183.0,,,224.0
,OIL::oc-0347::oc-0347__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0347__obj_001.png,oc,1.0,224.0,1,oc-0347,,data/metadata/dartis_positive_verifier_crops.csv,1,train,22.4334829730494,193.0,,,224.0
,OIL::oc-0347::oc-0347__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0347__obj_002.png,oc,1.0,224.0,1,oc-0347,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.877917078268396,195.0,,,224.0
,OIL::oc-0348::oc-0348__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0348__obj_001.png,oc,1.0,224.0,1,oc-0348,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.387114633942788,108.0,,,224.0
,OIL::oc-0348::oc-0348__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0348__obj_002.png,oc,1.0,224.0,1,oc-0348,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.46101581454327,117.0,,,224.0
,OIL::oc-0348::oc-0348__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0348__obj_003.png,oc,1.0,224.0,1,oc-0348,,data/metadata/dartis_positive_verifier_crops.csv,1,train,14.471085568436688,133.0,,,224.0
,OIL::oc-0349::oc-0349__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0349__obj_001.png,oc,1.0,224.0,1,oc-0349,,data/metadata/dartis_positive_verifier_crops.csv,1,train,9.813503291940371,81.0,,,224.0
,OIL::oc-0349::oc-0349__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0349__obj_002.png,oc,1.0,224.0,1,oc-0349,,data/metadata/dartis_positive_verifier_crops.csv,1,train,9.718566169977713,79.0,,,224.0
,OIL::oc-0349::oc-0349__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0349__obj_003.png,oc,1.0,224.0,1,oc-0349,,data/metadata/dartis_positive_verifier_crops.csv,1,train,9.444210820619125,74.0,,,224.0
,OIL::oc-0350::oc-0350__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0350__obj_001.png,oc,1.0,224.0,1,oc-0350,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.118393543674625,137.0,,,224.0
,OIL::oc-0350::oc-0350__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0350__obj_002.png,oc,1.0,224.0,1,oc-0350,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.03113090950975,130.0,,,224.0
,OIL::oc-0350::oc-0350__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0350__obj_003.png,oc,1.0,224.0,1,oc-0350,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.020101504734509,116.0,,,224.0
,OIL::oc-0350::oc-0350__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0350__obj_004.png,oc,1.0,224.0,1,oc-0350,,data/metadata/dartis_positive_verifier_crops.csv,1,train,10.938123257682264,100.0,,,224.0
,OIL::oc-0351::oc-0351__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0351__obj_001.png,oc,1.0,224.0,1,oc-0351,,data/metadata/dartis_positive_verifier_crops.csv,1,train,8.390711229466428,113.0,,,224.0
,OIL::oc-0351::oc-0351__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0351__obj_002.png,oc,1.0,224.0,1,oc-0351,,data/metadata/dartis_positive_verifier_crops.csv,1,train,8.661695247890279,76.0,,,224.0
,OIL::oc-0352::oc-0352__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0352__obj_001.png,oc,1.0,224.0,1,oc-0352,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.541858008406155,182.0,,,224.0
,OIL::oc-0352::oc-0352__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0352__obj_002.png,oc,1.0,224.0,1,oc-0352,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.928643932071331,116.0,,,224.0
,OIL::oc-0352::oc-0352__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0352__obj_003.png,oc,1.0,224.0,1,oc-0352,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.18416656552489,119.0,,,224.0
,OIL::oc-0353::oc-0353__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_001.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.226398603324125,112.0,,,224.0
,OIL::oc-0353::oc-0353__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_002.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.548706900855384,110.0,,,224.0
,OIL::oc-0353::oc-0353__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_003.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.647540685412825,119.0,,,224.0
,OIL::oc-0353::oc-0353__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_004.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.244319940648856,111.0,,,224.0
,OIL::oc-0353::oc-0353__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_005.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.31210262496672,96.0,,,224.0
,OIL::oc-0353::oc-0353__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_006.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.193583532876186,216.0,,,224.0
,OIL::oc-0353::oc-0353__obj_007,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_007.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.99066579628654,110.0,,,224.0
,OIL::oc-0353::oc-0353__obj_008,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_008.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.126017741906796,138.0,,,224.0
,OIL::oc-0353::oc-0353__obj_009,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_009.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.83002280326001,144.0,,,224.0
,OIL::oc-0353::oc-0353__obj_010,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_010.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,13.593639933316435,118.0,,,224.0
,OIL::oc-0353::oc-0353__obj_011,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0353__obj_011.png,oc,1.0,224.0,1,oc-0353,,data/metadata/dartis_positive_verifier_crops.csv,1,train,11.500563817541533,114.0,,,224.0
,OIL::oc-0354::oc-0354__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/oc/oc-0354__obj_001.png,oc,1.0,224.0,1,oc-0354,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,10.488375542356772,93.0,,,224.0
