sample_id,group,split_role,image_path,water_decision,safe_water_fraction,uncertain_fraction,oil_analysis_executed,candidate_count,accepted_candidate_count,scene_false_alarm
nw-0915-06-000003,nw,locked_test,data/external/dartis/raw/nw/nw-0915-06-000003.jpg,ACCEPT_WATER,0.97069580078125,0.029248046875,True,0,0,False
nw-0965-06-000053,nw,train,data/external/dartis/raw/nw/nw-0965-06-000053.jpg,ACCEPT_WATER,0.9813330078125,0.0186669921875,True,0,0,False
nw-0032-00-000032,nw,train,data/external/dartis/raw/nw/nw-0032-00-000032.jpg,ACCEPT_WATER,0.8734033203125,0.12129150390625,True,0,0,False
nw-1810-11-000044,nw,train,data/external/dartis/raw/nw/nw-1810-11-000044.jpg,ACCEPT_WATER,0.97179931640625,0.02820068359375,True,0,0,False
nw-1552-09-000128,nw,train,data/external/dartis/raw/nw/nw-1552-09-000128.jpg,UNCERTAIN_BLOCK,0.56324951171875,0.34348876953125,False,0,0,False
nw-1565-09-000141,nw,train,data/external/dartis/raw/nw/nw-1565-09-000141.jpg,UNCERTAIN_BLOCK,0.031435546875,0.05518798828125,False,0,0,False
nw-0539-03-000036,nw,train,data/external/dartis/raw/nw/nw-0539-03-000036.jpg,ACCEPT_WATER,0.93822509765625,0.0340625,True,3,3,True
nw-1401-08-000152,nw,train,data/external/dartis/raw/nw/nw-1401-08-000152.jpg,UNCERTAIN_BLOCK,0.4443212890625,0.3612548828125,False,0,0,False
nw-1538-09-000114,nw,train,data/external/dartis/raw/nw/nw-1538-09-000114.jpg,ACCEPT_WATER,0.98323974609375,0.01676025390625,True,0,0,False
nw-1402-08-000153,nw,train,data/external/dartis/raw/nw/nw-1402-08-000153.jpg,UNCERTAIN_BLOCK,0.4070068359375,0.31953857421875,False,0,0,False
nw-1106-07-000028,nw,train,data/external/dartis/raw/nw/nw-1106-07-000028.jpg,ACCEPT_WATER,0.8962646484375,0.0810693359375,True,0,0,False
nw-0281-01-000109,nw,train,data/external/dartis/raw/nw/nw-0281-01-000109.jpg,ACCEPT_WATER,0.9835205078125,0.0164794921875,True,0,0,False
nw-1894-11-000128,nw,locked_test,data/external/dartis/raw/nw/nw-1894-11-000128.jpg,UNCERTAIN_BLOCK,0.0436376953125,0.06020751953125,False,0,0,False
nw-0492-02-000149,nw,train,data/external/dartis/raw/nw/nw-0492-02-000149.jpg,ACCEPT_WATER,0.9385009765625,0.05576904296875,True,1,1,True
nw-1153-07-000075,nw,train,data/external/dartis/raw/nw/nw-1153-07-000075.jpg,UNCERTAIN_BLOCK,0.032265625,0.20305908203125,False,0,0,False
nw-1180-07-000102,nw,locked_test,data/external/dartis/raw/nw/nw-1180-07-000102.jpg,UNCERTAIN_BLOCK,0.247646484375,0.45404296875,False,0,0,False
nw-0669-04-000004,nw,calibration,data/external/dartis/raw/nw/nw-0669-04-000004.jpg,ACCEPT_WATER,0.98077880859375,0.01920166015625,True,0,0,False
nw-1839-11-000073,nw,calibration,data/external/dartis/raw/nw/nw-1839-11-000073.jpg,ACCEPT_WATER,0.93784423828125,0.05965087890625,True,0,0,False
nw-1660-10-000068,nw,train,data/external/dartis/raw/nw/nw-1660-10-000068.jpg,ACCEPT_WATER,0.079765625,0.21260986328125,True,0,0,False
nw-0423-02-000080,nw,train,data/external/dartis/raw/nw/nw-0423-02-000080.jpg,ACCEPT_WATER,0.12366455078125,0.23143798828125,True,0,0,False
nw-0885-05-000139,nw,locked_test,data/external/dartis/raw/nw/nw-0885-05-000139.jpg,ACCEPT_WATER,0.98958984375,0.01041015625,True,0,0,False
nw-1629-10-000037,nw,locked_test,data/external/dartis/raw/nw/nw-1629-10-000037.jpg,ACCEPT_WATER,0.24969970703125,0.1616259765625,True,0,0,False
nw-1773-11-000007,nw,train,data/external/dartis/raw/nw/nw-1773-11-000007.jpg,ACCEPT_WATER,0.94828125,0.050263671875,True,0,0,False
nw-0208-01-000036,nw,calibration,data/external/dartis/raw/nw/nw-0208-01-000036.jpg,ACCEPT_WATER,0.9740771484375,0.0259228515625,True,0,0,False
nw-0537-03-000034,nw,train,data/external/dartis/raw/nw/nw-0537-03-000034.jpg,UNCERTAIN_BLOCK,0.034404296875,0.064990234375,False,0,0,False
nw-0732-04-000067,nw,calibration,data/external/dartis/raw/nw/nw-0732-04-000067.jpg,ACCEPT_WATER,0.98459228515625,0.01540771484375,True,0,0,False
nw-1904-11-000138,nw,calibration,data/external/dartis/raw/nw/nw-1904-11-000138.jpg,ACCEPT_WATER,0.056181640625,0.12555419921875,True,0,0,False
nw-0048-00-000048,nw,train,data/external/dartis/raw/nw/nw-0048-00-000048.jpg,UNCERTAIN_BLOCK,0.0491064453125,0.07590087890625,False,0,0,False
nw-1224-07-000146,nw,train,data/external/dartis/raw/nw/nw-1224-07-000146.jpg,ACCEPT_WATER,0.96657470703125,0.03335205078125,True,0,0,False
nw-1550-09-000126,nw,train,data/external/dartis/raw/nw/nw-1550-09-000126.jpg,UNCERTAIN_BLOCK,0.5659326171875,0.40453125,False,0,0,False
nw-0499-02-000156,nw,train,data/external/dartis/raw/nw/nw-0499-02-000156.jpg,ACCEPT_WATER,0.85816162109375,0.06508544921875,True,0,0,False
nw-0458-02-000115,nw,train,data/external/dartis/raw/nw/nw-0458-02-000115.jpg,UNCERTAIN_BLOCK,0.04760009765625,0.18278564453125,False,0,0,False
nw-0523-03-000020,nw,train,data/external/dartis/raw/nw/nw-0523-03-000020.jpg,ACCEPT_WATER,0.5967138671875,0.040029296875,True,2,2,True
nw-1254-08-000005,nw,train,data/external/dartis/raw/nw/nw-1254-08-000005.jpg,UNCERTAIN_BLOCK,0.4299560546875,0.5156201171875,False,0,0,False
nw-1582-09-000158,nw,train,data/external/dartis/raw/nw/nw-1582-09-000158.jpg,ACCEPT_WATER,0.87147216796875,0.12069580078125,True,0,0,False
nw-0203-01-000031,nw,train,data/external/dartis/raw/nw/nw-0203-01-000031.jpg,ACCEPT_WATER,0.97236572265625,0.0276220703125,True,0,0,False
nw-0213-01-000041,nw,calibration,data/external/dartis/raw/nw/nw-0213-01-000041.jpg,ACCEPT_WATER,0.98114013671875,0.01885986328125,True,0,0,False
nw-1540-09-000116,nw,train,data/external/dartis/raw/nw/nw-1540-09-000116.jpg,ACCEPT_WATER,0.97779296875,0.02203857421875,True,0,0,False
nw-0148-00-000148,nw,train,data/external/dartis/raw/nw/nw-0148-00-000148.jpg,ACCEPT_WATER,0.06946044921875,0.08833984375,True,0,0,False
nw-0914-06-000002,nw,train,data/external/dartis/raw/nw/nw-0914-06-000002.jpg,ACCEPT_WATER,0.98176513671875,0.01823486328125,True,0,0,False
nw-0424-02-000081,nw,train,data/external/dartis/raw/nw/nw-0424-02-000081.jpg,ACCEPT_WATER,0.13161865234375,0.028505859375,True,0,0,False
nw-0970-06-000058,nw,train,data/external/dartis/raw/nw/nw-0970-06-000058.jpg,ACCEPT_WATER,0.98203125,0.01796875,True,0,0,False
nw-0805-05-000059,nw,train,data/external/dartis/raw/nw/nw-0805-05-000059.jpg,UNCERTAIN_BLOCK,0.01767333984375,0.09494140625,False,0,0,False
nw-1584-09-000160,nw,calibration,data/external/dartis/raw/nw/nw-1584-09-000160.jpg,UNCERTAIN_BLOCK,0.33982421875,0.488359375,False,0,0,False
nw-1366-08-000117,nw,calibration,data/external/dartis/raw/nw/nw-1366-08-000117.jpg,ACCEPT_WATER,0.56542236328125,0.22072021484375,True,0,0,False
nw-0181-01-000009,nw,train,data/external/dartis/raw/nw/nw-0181-01-000009.jpg,UNCERTAIN_BLOCK,0.04993896484375,0.08228759765625,False,0,0,False
nw-1549-09-000125,nw,train,data/external/dartis/raw/nw/nw-1549-09-000125.jpg,UNCERTAIN_BLOCK,0.63871337890625,0.31099365234375,False,0,0,False
nw-0610-03-000107,nw,train,data/external/dartis/raw/nw/nw-0610-03-000107.jpg,UNCERTAIN_BLOCK,0.14964111328125,0.54294921875,False,0,0,False
nw-0292-01-000120,nw,train,data/external/dartis/raw/nw/nw-0292-01-000120.jpg,ACCEPT_WATER,0.06898681640625,0.14493408203125,True,0,0,False
nw-1085-07-000007,nw,train,data/external/dartis/raw/nw/nw-1085-07-000007.jpg,ACCEPT_WATER,0.97259033203125,0.02740966796875,True,0,0,False
nw-0175-01-000003,nw,locked_test,data/external/dartis/raw/nw/nw-0175-01-000003.jpg,ACCEPT_WATER,0.966328125,0.03366455078125,True,0,0,False
nw-1472-09-000048,nw,train,data/external/dartis/raw/nw/nw-1472-09-000048.jpg,ACCEPT_WATER,0.952490234375,0.047431640625,True,1,1,True
nw-1642-10-000050,nw,train,data/external/dartis/raw/nw/nw-1642-10-000050.jpg,UNCERTAIN_BLOCK,0.39794921875,0.29347900390625,False,0,0,False
nw-1890-11-000124,nw,train,data/external/dartis/raw/nw/nw-1890-11-000124.jpg,ACCEPT_WATER,0.82039794921875,0.17366455078125,True,0,0,False
nw-0455-02-000112,nw,train,data/external/dartis/raw/nw/nw-0455-02-000112.jpg,ACCEPT_WATER,0.907275390625,0.09062255859375,True,0,0,False
nw-1465-09-000041,nw,locked_test,data/external/dartis/raw/nw/nw-1465-09-000041.jpg,ACCEPT_WATER,0.978955078125,0.021044921875,True,0,0,False
nw-0320-01-000148,nw,train,data/external/dartis/raw/nw/nw-0320-01-000148.jpg,ACCEPT_WATER,0.9755419921875,0.0237158203125,True,0,0,False
nw-0637-03-000134,nw,train,data/external/dartis/raw/nw/nw-0637-03-000134.jpg,ACCEPT_WATER,0.98537841796875,0.01462158203125,True,0,0,False
nw-1063-06-000151,nw,train,data/external/dartis/raw/nw/nw-1063-06-000151.jpg,ACCEPT_WATER,0.97418701171875,0.02581298828125,True,0,0,False
nw-0120-00-000120,nw,train,data/external/dartis/raw/nw/nw-0120-00-000120.jpg,ACCEPT_WATER,0.97322509765625,0.02677490234375,True,0,0,False
nw-0609-03-000106,nw,train,data/external/dartis/raw/nw/nw-0609-03-000106.jpg,ACCEPT_WATER,0.853154296875,0.1451123046875,True,0,0,False
nw-1731-10-000139,nw,train,data/external/dartis/raw/nw/nw-1731-10-000139.jpg,UNCERTAIN_BLOCK,0.40247802734375,0.3379052734375,False,0,0,False
nw-1339-08-000090,nw,calibration,data/external/dartis/raw/nw/nw-1339-08-000090.jpg,UNCERTAIN_BLOCK,0.04650390625,0.0943896484375,False,0,0,False
nw-1394-08-000145,nw,train,data/external/dartis/raw/nw/nw-1394-08-000145.jpg,ACCEPT_WATER,0.73785400390625,0.09151123046875,True,0,0,False
nw-0876-05-000130,nw,train,data/external/dartis/raw/nw/nw-0876-05-000130.jpg,ACCEPT_WATER,0.95633056640625,0.04365234375,True,0,0,False
nw-1408-08-000159,nw,calibration,data/external/dartis/raw/nw/nw-1408-08-000159.jpg,UNCERTAIN_BLOCK,0.0440771484375,0.0873388671875,False,0,0,False
nw-0856-05-000110,nw,locked_test,data/external/dartis/raw/nw/nw-0856-05-000110.jpg,ACCEPT_WATER,0.98085693359375,0.01914306640625,True,0,0,False
nw-0293-01-000121,nw,train,data/external/dartis/raw/nw/nw-0293-01-000121.jpg,ACCEPT_WATER,0.97820556640625,0.02179443359375,True,0,0,False
nw-1282-08-000033,nw,train,data/external/dartis/raw/nw/nw-1282-08-000033.jpg,ACCEPT_WATER,0.14966552734375,0.21948974609375,True,7,7,True
nw-0387-02-000044,nw,train,data/external/dartis/raw/nw/nw-0387-02-000044.jpg,UNCERTAIN_BLOCK,0.00083984375,0.14785400390625,False,0,0,False
nw-0666-04-000001,nw,locked_test,data/external/dartis/raw/nw/nw-0666-04-000001.jpg,ACCEPT_WATER,0.98810302734375,0.01189697265625,True,0,0,False
nw-0674-04-000009,nw,train,data/external/dartis/raw/nw/nw-0674-04-000009.jpg,ACCEPT_WATER,0.85304931640625,0.1364208984375,True,9,9,True
nw-0960-06-000048,nw,train,data/external/dartis/raw/nw/nw-0960-06-000048.jpg,ACCEPT_WATER,0.98706298828125,0.01293701171875,True,0,0,False
nw-0843-05-000097,nw,locked_test,data/external/dartis/raw/nw/nw-0843-05-000097.jpg,ACCEPT_WATER,0.98483642578125,0.01516357421875,True,0,0,False
nw-0205-01-000033,nw,calibration,data/external/dartis/raw/nw/nw-0205-01-000033.jpg,ACCEPT_WATER,0.9816943359375,0.01830322265625,True,0,0,False
nw-1069-06-000157,nw,locked_test,data/external/dartis/raw/nw/nw-1069-06-000157.jpg,ACCEPT_WATER,0.80298583984375,0.177890625,True,0,0,False
nw-1280-08-000031,nw,calibration,data/external/dartis/raw/nw/nw-1280-08-000031.jpg,ACCEPT_WATER,0.794619140625,0.158505859375,True,1,1,True
nw-0729-04-000064,nw,train,data/external/dartis/raw/nw/nw-0729-04-000064.jpg,ACCEPT_WATER,0.9793310546875,0.0206689453125,True,0,0,False
nw-1924-11-000158,nw,train,data/external/dartis/raw/nw/nw-1924-11-000158.jpg,ACCEPT_WATER,0.9639453125,0.0360546875,True,3,3,True
nw-1413-08-000164,nw,train,data/external/dartis/raw/nw/nw-1413-08-000164.jpg,ACCEPT_WATER,0.92463134765625,0.07506103515625,True,0,0,False
nw-1837-11-000071,nw,train,data/external/dartis/raw/nw/nw-1837-11-000071.jpg,ACCEPT_WATER,0.96574951171875,0.03423583984375,True,0,0,False
nw-1767-11-000001,nw,train,data/external/dartis/raw/nw/nw-1767-11-000001.jpg,ACCEPT_WATER,0.94077880859375,0.05788330078125,True,0,0,False
nw-1067-06-000155,nw,train,data/external/dartis/raw/nw/nw-1067-06-000155.jpg,ACCEPT_WATER,0.97208984375,0.02791015625,True,0,0,False
nw-0298-01-000126,nw,train,data/external/dartis/raw/nw/nw-0298-01-000126.jpg,ACCEPT_WATER,0.98135986328125,0.01864013671875,True,0,0,False
nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,ACCEPT_WATER,0.96601806640625,0.0337158203125,True,5,5,True
nw-1310-08-000061,nw,locked_test,data/external/dartis/raw/nw/nw-1310-08-000061.jpg,ACCEPT_WATER,0.12735107421875,0.15257080078125,True,0,0,False
nw-0835-05-000089,nw,train,data/external/dartis/raw/nw/nw-0835-05-000089.jpg,ACCEPT_WATER,0.98456298828125,0.01543701171875,True,0,0,False
nw-1088-07-000010,nw,train,data/external/dartis/raw/nw/nw-1088-07-000010.jpg,ACCEPT_WATER,0.9737841796875,0.02516357421875,True,0,0,False
nw-1093-07-000015,nw,train,data/external/dartis/raw/nw/nw-1093-07-000015.jpg,ACCEPT_WATER,0.958642578125,0.041357421875,True,0,0,False
nw-1039-06-000127,nw,calibration,data/external/dartis/raw/nw/nw-1039-06-000127.jpg,ACCEPT_WATER,0.983857421875,0.016142578125,True,0,0,False
nw-0170-00-000170,nw,calibration,data/external/dartis/raw/nw/nw-0170-00-000170.jpg,UNCERTAIN_BLOCK,0.04890380859375,0.052197265625,False,0,0,False
nw-1635-10-000043,nw,train,data/external/dartis/raw/nw/nw-1635-10-000043.jpg,UNCERTAIN_BLOCK,0.1605029296875,0.2619775390625,False,0,0,False
nw-0775-05-000029,nw,locked_test,data/external/dartis/raw/nw/nw-0775-05-000029.jpg,ACCEPT_WATER,0.98731201171875,0.01268798828125,True,0,0,False
nw-1137-07-000059,nw,locked_test,data/external/dartis/raw/nw/nw-1137-07-000059.jpg,UNCERTAIN_BLOCK,0.01908203125,0.10010009765625,False,0,0,False
nw-1395-08-000146,nw,train,data/external/dartis/raw/nw/nw-1395-08-000146.jpg,UNCERTAIN_BLOCK,0.04220458984375,0.088349609375,False,0,0,False
nw-1139-07-000061,nw,train,data/external/dartis/raw/nw/nw-1139-07-000061.jpg,ACCEPT_WATER,0.069775390625,0.186357421875,True,0,0,False
nw-0808-05-000062,nw,train,data/external/dartis/raw/nw/nw-0808-05-000062.jpg,ACCEPT_WATER,0.98388916015625,0.01587158203125,True,0,0,False
nw-1776-11-000010,nw,train,data/external/dartis/raw/nw/nw-1776-11-000010.jpg,ACCEPT_WATER,0.96211669921875,0.037880859375,True,4,4,True
nw-1737-10-000145,nw,calibration,data/external/dartis/raw/nw/nw-1737-10-000145.jpg,ACCEPT_WATER,0.286845703125,0.1047998046875,True,0,0,False
nw-0681-04-000016,nw,train,data/external/dartis/raw/nw/nw-0681-04-000016.jpg,ACCEPT_WATER,0.97252197265625,0.02747802734375,True,0,0,False
nw-1242-07-000164,nw,train,data/external/dartis/raw/nw/nw-1242-07-000164.jpg,UNCERTAIN_BLOCK,0.02240234375,0.11435302734375,False,0,0,False
nw-0845-05-000099,nw,train,data/external/dartis/raw/nw/nw-0845-05-000099.jpg,ACCEPT_WATER,0.97958984375,0.02041015625,True,0,0,False
nw-0012-00-000012,nw,calibration,data/external/dartis/raw/nw/nw-0012-00-000012.jpg,ACCEPT_WATER,0.13940185546875,0.18303466796875,True,0,0,False
nw-1249-07-000171,nw,calibration,data/external/dartis/raw/nw/nw-1249-07-000171.jpg,ACCEPT_WATER,0.9548095703125,0.04509033203125,True,1,1,True
nw-1348-08-000099,nw,train,data/external/dartis/raw/nw/nw-1348-08-000099.jpg,ACCEPT_WATER,0.942080078125,0.057841796875,True,0,0,False
nw-1661-10-000069,nw,train,data/external/dartis/raw/nw/nw-1661-10-000069.jpg,UNCERTAIN_BLOCK,0.0391064453125,0.21853271484375,False,0,0,False
nw-0823-05-000077,nw,train,data/external/dartis/raw/nw/nw-0823-05-000077.jpg,UNCERTAIN_BLOCK,0.5264599609375,0.30936767578125,False,0,0,False
nw-1198-07-000120,nw,train,data/external/dartis/raw/nw/nw-1198-07-000120.jpg,ACCEPT_WATER,0.96722900390625,0.031982421875,True,0,0,False
nw-0006-00-000006,nw,train,data/external/dartis/raw/nw/nw-0006-00-000006.jpg,ACCEPT_WATER,0.91915283203125,0.07980224609375,True,1,1,True
nw-0104-00-000104,nw,train,data/external/dartis/raw/nw/nw-0104-00-000104.jpg,ACCEPT_WATER,0.06458251953125,0.05177490234375,True,0,0,False
nw-0518-03-000015,nw,train,data/external/dartis/raw/nw/nw-0518-03-000015.jpg,ACCEPT_WATER,0.8981396484375,0.0902099609375,True,0,0,False
nw-1618-10-000026,nw,locked_test,data/external/dartis/raw/nw/nw-1618-10-000026.jpg,UNCERTAIN_BLOCK,0.2388134765625,0.30752197265625,False,0,0,False
nw-0236-01-000064,nw,train,data/external/dartis/raw/nw/nw-0236-01-000064.jpg,ACCEPT_WATER,0.96914306640625,0.0308349609375,True,0,0,False
nw-0219-01-000047,nw,train,data/external/dartis/raw/nw/nw-0219-01-000047.jpg,ACCEPT_WATER,0.9351953125,0.06423828125,True,0,0,False
nw-0978-06-000066,nw,train,data/external/dartis/raw/nw/nw-0978-06-000066.jpg,ACCEPT_WATER,0.9846484375,0.0153515625,True,0,0,False
nw-0472-02-000129,nw,locked_test,data/external/dartis/raw/nw/nw-0472-02-000129.jpg,ACCEPT_WATER,0.97863037109375,0.02136962890625,True,0,0,False
nw-0481-02-000138,nw,locked_test,data/external/dartis/raw/nw/nw-0481-02-000138.jpg,UNCERTAIN_BLOCK,0.18911376953125,0.25634521484375,False,0,0,False
nw-1274-08-000025,nw,calibration,data/external/dartis/raw/nw/nw-1274-08-000025.jpg,ACCEPT_WATER,0.5622607421875,0.23688720703125,True,0,0,False
nw-1160-07-000082,nw,train,data/external/dartis/raw/nw/nw-1160-07-000082.jpg,UNCERTAIN_BLOCK,0.4696923828125,0.4551953125,False,0,0,False
nw-0161-00-000161,nw,train,data/external/dartis/raw/nw/nw-0161-00-000161.jpg,ACCEPT_WATER,0.103828125,0.13876708984375,True,0,0,False
nw-0587-03-000084,nw,train,data/external/dartis/raw/nw/nw-0587-03-000084.jpg,UNCERTAIN_BLOCK,0.41151611328125,0.3907568359375,False,0,0,False
nw-1145-07-000067,nw,locked_test,data/external/dartis/raw/nw/nw-1145-07-000067.jpg,ACCEPT_WATER,0.2202783203125,0.16034423828125,True,0,0,False
nw-1521-09-000097,nw,train,data/external/dartis/raw/nw/nw-1521-09-000097.jpg,ACCEPT_WATER,0.97348876953125,0.02647216796875,True,0,0,False
nw-0576-03-000073,nw,train,data/external/dartis/raw/nw/nw-0576-03-000073.jpg,UNCERTAIN_BLOCK,0.321083984375,0.58905029296875,False,0,0,False
nw-1376-08-000127,nw,train,data/external/dartis/raw/nw/nw-1376-08-000127.jpg,ACCEPT_WATER,0.96376708984375,0.03607177734375,True,0,0,False
nw-0416-02-000073,nw,calibration,data/external/dartis/raw/nw/nw-0416-02-000073.jpg,UNCERTAIN_BLOCK,0.0333251953125,0.12528076171875,False,0,0,False
nw-0662-03-000159,nw,locked_test,data/external/dartis/raw/nw/nw-0662-03-000159.jpg,ACCEPT_WATER,0.86553955078125,0.11576904296875,True,0,0,False
nw-0893-05-000147,nw,train,data/external/dartis/raw/nw/nw-0893-05-000147.jpg,ACCEPT_WATER,0.97961669921875,0.02038330078125,True,0,0,False
nw-0860-05-000114,nw,locked_test,data/external/dartis/raw/nw/nw-0860-05-000114.jpg,ACCEPT_WATER,0.9791796875,0.0208203125,True,0,0,False
nw-0693-04-000028,nw,train,data/external/dartis/raw/nw/nw-0693-04-000028.jpg,ACCEPT_WATER,0.97416748046875,0.0184716796875,True,0,0,False
