sample_id,group_name,oil_label,class_name,surface_context,land_mask_required,image_path,annotation_type,lookalike_semantics
ow:ow-0608,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0608.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0609,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0609.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0610,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0610.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0611,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0611.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0612,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0612.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0613,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0613.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0614,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0614.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0615,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0615.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0616,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0616.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0617,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0617.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0618,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0618.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0619,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0619.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0620,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0620.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0621,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0621.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0622,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0622.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0623,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0623.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0624,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0624.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0625,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0625.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0626,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0626.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0627,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0627.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0628,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0628.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0629,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0629.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0630,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0630.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0631,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0631.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0632,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0632.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0633,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0633.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0634,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0634.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0635,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0635.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0636,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0636.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0637,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0637.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0638,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0638.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0639,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0639.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0640,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0640.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0641,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0641.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0642,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0642.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0643,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0643.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0644,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0644.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0645,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0645.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0646,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0646.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0647,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0647.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0648,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0648.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0649,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0649.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0650,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0650.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0651,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0651.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0652,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0652.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0653,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0653.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0654,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0654.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0655,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0655.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0656,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0656.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0657,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0657.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0658,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0658.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0659,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0659.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0660,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0660.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0661,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0661.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0662,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0662.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0663,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0663.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0664,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0664.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0665,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0665.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0666,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0666.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0667,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0667.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0668,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0668.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0669,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0669.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0670,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0670.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0671,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0671.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0672,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0672.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0673,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0673.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0674,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0674.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0675,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0675.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0676,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0676.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0677,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0677.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0678,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0678.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0679,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0679.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0680,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0680.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0681,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0681.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0682,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0682.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0683,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0683.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0684,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0684.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0685,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0685.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0686,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0686.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0687,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0687.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0688,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0688.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0689,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0689.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0690,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0690.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0691,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0691.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0692,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0692.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0693,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0693.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0694,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0694.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0695,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0695.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0696,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0696.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0697,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0697.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0698,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0698.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0699,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0699.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0700,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0700.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0701,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0701.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0702,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0702.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0703,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0703.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0704,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0704.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0705,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0705.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0706,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0706.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0707,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0707.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0708,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0708.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0709,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0709.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0710,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0710.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0711,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0711.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0712,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0712.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0713,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0713.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0714,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0714.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0715,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0715.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0716,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0716.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0717,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0717.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0718,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0718.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0719,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0719.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0720,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0720.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0721,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0721.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0722,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0722.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0723,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0723.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0724,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0724.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0725,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0725.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0726,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0726.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0727,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0727.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0728,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0728.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0729,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0729.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0730,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0730.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0731,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0731.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0732,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0732.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0733,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0733.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0734,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0734.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0735,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0735.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0736,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0736.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0737,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0737.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0738,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0738.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0739,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0739.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0740,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0740.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0741,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0741.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0742,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0742.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0743,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0743.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0744,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0744.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0745,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0745.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0746,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0746.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0747,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0747.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0748,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0748.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0749,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0749.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0750,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0750.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0751,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0751.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0752,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0752.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0753,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0753.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0754,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0754.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0755,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0755.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0756,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0756.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0757,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0757.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0758,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0758.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0759,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0759.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0760,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0760.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0761,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0761.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0762,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0762.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0763,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0763.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0764,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0764.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0765,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0765.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0766,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0766.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0767,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0767.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0768,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0768.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0769,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0769.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0770,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0770.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0771,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0771.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0772,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0772.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0773,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0773.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0774,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0774.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0775,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0775.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0776,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0776.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0777,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0777.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0778,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0778.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0779,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0779.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0780,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0780.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0781,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0781.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0782,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0782.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0783,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0783.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0784,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0784.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0785,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0785.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0786,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0786.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0787,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0787.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0788,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0788.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0789,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0789.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0790,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0790.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0791,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0791.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0792,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0792.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0793,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0793.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0794,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0794.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0795,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0795.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0796,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0796.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0797,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0797.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0798,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0798.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0799,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0799.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0800,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0800.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0801,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0801.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0802,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0802.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0803,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0803.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0804,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0804.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0805,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0805.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0806,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0806.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0807,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0807.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0808,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0808.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0809,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0809.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0810,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0810.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0811,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0811.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0812,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0812.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0813,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0813.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0814,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0814.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0815,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0815.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0816,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0816.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0817,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0817.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0818,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0818.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0819,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0819.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0820,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0820.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0821,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0821.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0822,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0822.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0823,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0823.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0824,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0824.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0825,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0825.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0826,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0826.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0827,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0827.jpg,oil_object_annotation_expected,not_applicable
ow:ow-0828,ow,1,oil,water,False,data/external/dartis/raw/ow/ow-0828.jpg,oil_object_annotation_expected,not_applicable
