subset,jpg_file,tag,patch_name,patch_width,patch_height,patch_ul_lon,patch_ul_lat,patch_ur_lon,patch_ur_lat,patch_br_lon,patch_br_lat,patch_bl_lon,patch_bl_lat,coordinate_complete,surface_context,oil_label,mapping_status,mapping_key,local_image_path
nw,nw-0619-03-000116.jpg,nw-0619-03-000116,S1_20190930_160458_160638_VV_26,640,640,27.9995281,33.3238873,28.1337036,33.3441807,28.108962,33.4597055,27.9747865,33.4394121,True,water,0,MATCHED,filename:nw-0619-03-000116.jpg,data/external/dartis/raw/nw/nw-0619-03-000116.jpg
nw,nw-0620-03-000117.jpg,nw-0620-03-000117,S1_20190930_160458_160638_VV_3,640,640,29.4985892,31.0702368,29.6327647,31.0905302,29.6080231,31.206055,29.4738476,31.1857616,True,water,0,MATCHED,filename:nw-0620-03-000117.jpg,data/external/dartis/raw/nw/nw-0620-03-000117.jpg
nw,nw-0621-03-000118.jpg,nw-0621-03-000118,S1_20190930_160458_160638_VV_43,640,640,27.9825059,34.9576902,28.1166814,34.9779836,28.0919398,35.0935084,27.9577643,35.073215,True,water,0,MATCHED,filename:nw-0621-03-000118.jpg,data/external/dartis/raw/nw/nw-0621-03-000118.jpg
nw,nw-0622-03-000119.jpg,nw-0622-03-000119,S1_20191001_155619_155644_VV_7,640,640,32.1436443,31.4215427,32.2758356,31.4419999,32.2513449,31.5570907,32.1191536,31.5366335,True,water,0,MATCHED,filename:nw-0622-03-000119.jpg,data/external/dartis/raw/nw/nw-0622-03-000119.jpg
nw,nw-0623-03-000120.jpg,nw-0623-03-000120,S1_20191005_033503_033643_VV_15,640,640,35.8178406,35.3135724,35.683297,35.3338578,35.6584773,35.2185354,35.7930208,35.19825,True,water,0,MATCHED,filename:nw-0623-03-000120.jpg,data/external/dartis/raw/nw/nw-0623-03-000120.jpg
nw,nw-0624-03-000121.jpg,nw-0624-03-000121,S1_20191014_035859_040038_VV_10,640,640,29.8571854,35.8458733,29.7222733,35.8661702,29.6974593,35.750901,29.8323714,35.7306041,True,water,0,MATCHED,filename:nw-0624-03-000121.jpg,data/external/dartis/raw/nw/nw-0624-03-000121.jpg
nw,nw-0625-03-000122.jpg,nw-0625-03-000122,S1_20191014_154845_155025_VV_140,640,640,32.2600866,31.3970335,32.3955944,31.417297,32.3706911,31.5325529,32.2351833,31.5122894,True,water,0,MATCHED,filename:nw-0625-03-000122.jpg,data/external/dartis/raw/nw/nw-0625-03-000122.jpg
nw,nw-0626-03-000123.jpg,nw-0626-03-000123,S1_20191014_154845_155025_VV_81,640,640,31.4268975,34.6057354,31.5624053,34.6259988,31.537502,34.7412547,31.4019942,34.7209912,True,water,0,MATCHED,filename:nw-0626-03-000123.jpg,data/external/dartis/raw/nw/nw-0626-03-000123.jpg
nw,nw-0627-03-000124.jpg,nw-0627-03-000124,S1_20191015_035126_035307_VV_167,640,640,33.316464,32.3117238,33.1815327,32.3320113,33.1566796,32.2167007,33.2916108,32.1964132,True,water,0,MATCHED,filename:nw-0627-03-000124.jpg,data/external/dartis/raw/nw/nw-0627-03-000124.jpg
nw,nw-0628-03-000125.jpg,nw-0628-03-000125,S1_20191015_035126_035307_VV_57,640,640,31.4103832,32.5540407,31.2754519,32.5743282,31.2505987,32.4590176,31.38553,32.4387301,True,water,0,MATCHED,filename:nw-0628-03-000125.jpg,data/external/dartis/raw/nw/nw-0628-03-000125.jpg
nw,nw-0629-03-000126.jpg,nw-0629-03-000126,S1_20191016_034227_034407_VV_13,640,640,33.7377159,35.996116,33.6024034,36.0163823,33.5774712,35.9011168,33.7127836,35.8808505,True,water,0,MATCHED,filename:nw-0629-03-000126.jpg,data/external/dartis/raw/nw/nw-0629-03-000126.jpg
nw,nw-0630-03-000127.jpg,nw-0630-03-000127,S1_20191017_033503_033643_VV_7,640,640,35.8793149,35.4466163,35.7447708,35.4668995,35.7199527,35.351577,35.8544968,35.3312938,True,water,0,MATCHED,filename:nw-0630-03-000127.jpg,data/external/dartis/raw/nw/nw-0630-03-000127.jpg
nw,nw-0631-03-000128.jpg,nw-0631-03-000128,S1_20191019_155647_155827_VV_102,640,640,30.8791484,32.5332574,31.0135548,32.5535436,30.9888145,32.6690327,30.854408,32.6487465,True,water,0,MATCHED,filename:nw-0631-03-000128.jpg,data/external/dartis/raw/nw/nw-0631-03-000128.jpg
nw,nw-0632-03-000129.jpg,nw-0632-03-000129,S1_20191020_035936_040116_VV_63,640,640,31.0792952,32.7367803,30.9439727,32.7570515,30.9191083,32.6417472,31.0544308,32.621476,True,water,0,MATCHED,filename:nw-0632-03-000129.jpg,data/external/dartis/raw/nw/nw-0632-03-000129.jpg
nw,nw-0633-03-000130.jpg,nw-0633-03-000130,S1_20191021_035049_035228_VV_44,640,640,32.599498,33.9001489,32.4649319,33.920465,32.4401825,33.8051914,32.5747486,33.7848753,True,water,0,MATCHED,filename:nw-0633-03-000130.jpg,data/external/dartis/raw/nw/nw-0633-03-000130.jpg
nw,nw-0634-03-000131.jpg,nw-0634-03-000131,S1_20191021_154016_154156_VV_83,640,640,34.6573881,35.0785824,34.7915342,35.0989124,34.7666881,35.2141819,34.632542,35.1938519,True,water,0,MATCHED,filename:nw-0634-03-000131.jpg,data/external/dartis/raw/nw/nw-0634-03-000131.jpg
nw,nw-0635-03-000132.jpg,nw-0635-03-000132,S1_20191027_035126_035307_VV_88,640,640,33.1883463,34.6099437,33.0534149,34.6302311,33.0285611,34.5149208,33.1634925,34.4946334,True,water,0,MATCHED,filename:nw-0635-03-000132.jpg,data/external/dartis/raw/nw/nw-0635-03-000132.jpg
nw,nw-0636-03-000133.jpg,nw-0636-03-000133,S1_20191027_153951_154106_VV_62,640,640,34.7079631,34.4606362,34.8424069,34.480939,34.817527,34.5962379,34.6830832,34.5759351,True,water,0,MATCHED,filename:nw-0636-03-000133.jpg,data/external/dartis/raw/nw/nw-0636-03-000133.jpg
nw,nw-0637-03-000134.jpg,nw-0637-03-000134,S1_20191107_035859_040038_VV_33,640,640,29.6392281,36.0874268,29.5043165,36.1077272,29.479497,35.9924585,29.6144086,35.9721581,True,water,0,MATCHED,filename:nw-0637-03-000134.jpg,data/external/dartis/raw/nw/nw-0637-03-000134.jpg
nw,nw-0638-03-000135.jpg,nw-0638-03-000135,S1_20191109_034227_034407_VV_41,640,640,35.7230473,34.5579189,35.587735,34.5781867,35.5627995,34.4629215,35.6981119,34.4426537,True,water,0,MATCHED,filename:nw-0638-03-000135.jpg,data/external/dartis/raw/nw/nw-0638-03-000135.jpg
nw,nw-0639-03-000136.jpg,nw-0639-03-000136,S1_20191114_154017_154157_VV_44,640,640,35.4837992,34.2519153,35.6179459,34.2722424,35.593103,34.3875122,35.4589563,34.3671851,True,water,0,MATCHED,filename:nw-0639-03-000136.jpg,data/external/dartis/raw/nw/nw-0639-03-000136.jpg
nw,nw-0640-03-000137.jpg,nw-0640-03-000137,S1_20191114_154017_154157_VV_67,640,640,35.3492192,35.0521142,35.4833659,35.0724413,35.458523,35.187711,35.3243763,35.1673839,True,water,0,MATCHED,filename:nw-0640-03-000137.jpg,data/external/dartis/raw/nw/nw-0640-03-000137.jpg
nw,nw-0641-03-000138.jpg,nw-0641-03-000138,S1_20191115_034306_034446_VV_57,640,640,33.6257663,33.8775611,33.4902407,33.8978112,33.4652839,33.7824855,33.6008096,33.7622355,True,water,0,MATCHED,filename:nw-0641-03-000138.jpg,data/external/dartis/raw/nw/nw-0641-03-000138.jpg
nw,nw-0642-03-000139.jpg,nw-0642-03-000139,S1_20191120_035126_035307_VV_74,640,640,33.0017475,34.530933,32.8668166,34.5512241,32.841958,34.4359142,32.9768889,34.4156231,True,water,0,MATCHED,filename:nw-0642-03-000139.jpg,data/external/dartis/raw/nw/nw-0642-03-000139.jpg
nw,nw-0643-03-000140.jpg,nw-0643-03-000140,S1_20191201_154844_155024_VV_202,640,640,32.1952327,35.9992787,32.33074,36.0195441,32.3058327,36.1347996,32.1703255,36.1145342,True,water,0,MATCHED,filename:nw-0643-03-000140.jpg,data/external/dartis/raw/nw/nw-0643-03-000140.jpg
nw,nw-0644-03-000141.jpg,nw-0644-03-000141,S1_20191204_033502_033642_VV_106,640,640,35.6130934,34.0432747,35.4785492,34.0635595,35.4537278,33.9482372,35.588272,33.9279524,True,water,0,MATCHED,filename:nw-0644-03-000141.jpg,data/external/dartis/raw/nw/nw-0644-03-000141.jpg
nw,nw-0645-03-000142.jpg,nw-0645-03-000142,S1_20191208_154016_154156_VV_289,640,640,35.0473902,34.249271,35.1815364,34.2695992,35.1566913,34.3848687,35.0225451,34.3645405,True,water,0,MATCHED,filename:nw-0645-03-000142.jpg,data/external/dartis/raw/nw/nw-0645-03-000142.jpg
nw,nw-0646-03-000143.jpg,nw-0646-03-000143,S1_20191213_035858_040037_VV_27,640,640,30.4556243,35.596035,30.3207116,35.6163316,30.2958959,35.5010625,30.4308086,35.480766,True,water,0,MATCHED,filename:nw-0646-03-000143.jpg,data/external/dartis/raw/nw/nw-0646-03-000143.jpg
nw,nw-0647-03-000144.jpg,nw-0647-03-000144,S1_20191213_035858_040037_VV_40,640,640,30.8983936,35.2467933,30.763481,35.2670898,30.7386653,35.1518208,30.873578,35.1315243,True,water,0,MATCHED,filename:nw-0647-03-000144.jpg,data/external/dartis/raw/nw/nw-0647-03-000144.jpg
nw,nw-0648-03-000145.jpg,nw-0648-03-000145,S1_20191213_154844_155024_VV_197,640,640,33.5624669,35.5339844,33.6979745,35.5542481,33.6730693,35.6695037,33.5375617,35.6492401,True,water,0,MATCHED,filename:nw-0648-03-000145.jpg,data/external/dartis/raw/nw/nw-0648-03-000145.jpg
nw,nw-0649-03-000146.jpg,nw-0649-03-000146,S1_20191213_154844_155024_VV_239,640,640,32.6310529,35.4766864,32.7665605,35.49695,32.7416554,35.6122057,32.6061478,35.591942,True,water,0,MATCHED,filename:nw-0649-03-000146.jpg,data/external/dartis/raw/nw/nw-0649-03-000146.jpg
nw,nw-0650-03-000147.jpg,nw-0650-03-000147,S1_20191214_035125_035306_VV_281,640,640,31.6124757,35.7681073,31.4775436,35.788395,31.4526886,35.6730844,31.5876207,35.6527967,True,water,0,MATCHED,filename:nw-0650-03-000147.jpg,data/external/dartis/raw/nw/nw-0650-03-000147.jpg
nw,nw-0651-03-000148.jpg,nw-0651-03-000148,S1_20191214_035125_035306_VV_294,640,640,31.8255629,35.2803392,31.6906308,35.3006269,31.6657757,35.1853163,31.8007078,35.1650286,True,water,0,MATCHED,filename:nw-0651-03-000148.jpg,data/external/dartis/raw/nw/nw-0651-03-000148.jpg
nw,nw-0652-03-000149.jpg,nw-0652-03-000149,S1_20191214_035125_035306_VV_301,640,640,33.6044179,33.6499696,33.4694858,33.6702573,33.4446308,33.5549467,33.5795629,33.534659,True,water,0,MATCHED,filename:nw-0652-03-000149.jpg,data/external/dartis/raw/nw/nw-0652-03-000149.jpg
nw,nw-0653-03-000150.jpg,nw-0653-03-000150,S1_20191214_035125_035306_VV_80,640,640,33.2936261,33.5026881,33.158694,33.5229758,33.1338389,33.4076652,33.268771,33.3873775,True,water,0,MATCHED,filename:nw-0653-03-000150.jpg,data/external/dartis/raw/nw/nw-0653-03-000150.jpg
nw,nw-0654-03-000151.jpg,nw-0654-03-000151,S1_20191215_034226_034406_VV_238,640,640,35.688351,36.1055312,35.5530383,36.1257977,35.5281035,36.0105324,35.6634162,35.9902659,True,water,0,MATCHED,filename:nw-0654-03-000151.jpg,data/external/dartis/raw/nw/nw-0654-03-000151.jpg
nw,nw-0655-03-000152.jpg,nw-0655-03-000152,S1_20191219_154753_154933_VV_215,640,640,33.431774,35.529391,33.5664798,35.549688,33.5416669,35.6650328,33.406961,35.6447358,True,water,0,MATCHED,filename:nw-0655-03-000152.jpg,data/external/dartis/raw/nw/nw-0655-03-000152.jpg
nw,nw-0656-03-000153.jpg,nw-0656-03-000153,S1_20191220_035048_035227_VV_25,640,640,32.4761869,35.6306548,32.3416202,35.6509705,32.3168694,35.5356971,32.451436,35.5153814,True,water,0,MATCHED,filename:nw-0656-03-000153.jpg,data/external/dartis/raw/nw/nw-0656-03-000153.jpg
nw,nw-0657-03-000154.jpg,nw-0657-03-000154,S1_20191225_035858_040037_VV_1,640,640,30.2203226,36.0297718,30.0854096,36.050068,30.060594,35.9347989,30.195507,35.9145026,True,water,0,MATCHED,filename:nw-0657-03-000154.jpg,data/external/dartis/raw/nw/nw-0657-03-000154.jpg
nw,nw-0658-03-000155.jpg,nw-0658-03-000155,S1_20191225_035858_040037_VV_173,640,640,31.1435783,35.2618381,31.0086653,35.2821344,30.9838498,35.1668652,31.1187628,35.146569,True,water,0,MATCHED,filename:nw-0658-03-000155.jpg,data/external/dartis/raw/nw/nw-0658-03-000155.jpg
nw,nw-0659-03-000156.jpg,nw-0659-03-000156,S1_20191225_035858_040037_VV_31,640,640,29.8966549,32.0061646,29.7617419,32.0264608,29.7369264,31.9111917,29.8718394,31.8908954,True,water,0,MATCHED,filename:nw-0659-03-000156.jpg,data/external/dartis/raw/nw/nw-0659-03-000156.jpg
nw,nw-0660-03-000157.jpg,nw-0660-03-000157,S1_20191225_154843_155023_VV_220,640,640,32.9654507,33.8205924,33.1009583,33.8408556,33.0760536,33.9561113,32.940546,33.9358481,True,water,0,MATCHED,filename:nw-0660-03-000157.jpg,data/external/dartis/raw/nw/nw-0660-03-000157.jpg
nw,nw-0661-03-000158.jpg,nw-0661-03-000158,S1_20191225_154843_155023_VV_85,640,640,34.1613964,32.1145275,34.296904,32.1347907,34.2719993,32.2500464,34.1364917,32.2297832,True,water,0,MATCHED,filename:nw-0661-03-000158.jpg,data/external/dartis/raw/nw/nw-0661-03-000158.jpg
nw,nw-0662-03-000159.jpg,nw-0662-03-000159,S1_20191226_035124_035306_VV_17,640,640,32.9661547,35.7650967,32.8312225,35.7853835,32.8063682,35.6700729,32.9413004,35.6497861,True,water,0,MATCHED,filename:nw-0662-03-000159.jpg,data/external/dartis/raw/nw/nw-0662-03-000159.jpg
nw,nw-0663-03-000160.jpg,nw-0663-03-000160,S1_20191226_035124_035306_VV_93,640,640,32.4292664,31.4352957,32.2943342,31.4555825,32.2694799,31.3402718,32.4044121,31.319985,True,water,0,MATCHED,filename:nw-0663-03-000160.jpg,data/external/dartis/raw/nw/nw-0663-03-000160.jpg
nw,nw-0664-03-000161.jpg,nw-0664-03-000161,S1_20191226_153950_154105_VV_286,640,640,34.3968307,34.6899728,34.5312743,34.7102754,34.5063939,34.8255743,34.3719503,34.8052717,True,water,0,MATCHED,filename:nw-0664-03-000161.jpg,data/external/dartis/raw/nw/nw-0664-03-000161.jpg
nw,nw-0665-03-000162.jpg,nw-0665-03-000162,S1_20191231_154753_154933_VV_134,640,640,34.2681807,31.6426234,34.4028868,31.6629193,34.3780751,31.7782641,34.243369,31.7579683,True,water,0,MATCHED,filename:nw-0665-03-000162.jpg,data/external/dartis/raw/nw/nw-0665-03-000162.jpg
nw,nw-0666-04-000001.jpg,nw-0666-04-000001,S1_20190121_160449_160629_VV_77,640,640,28.9709616,32.6954092,29.105137,32.7157026,29.0804071,32.8311662,28.9462316,32.8108728,True,water,0,MATCHED,filename:nw-0666-04-000001.jpg,data/external/dartis/raw/nw/nw-0666-04-000001.jpg
nw,nw-0667-04-000002.jpg,nw-0667-04-000002,S1_20190122_155641_155735_VV_67,640,640,30.9151898,33.3746021,31.0515521,33.3948069,31.0265822,33.5101021,30.8902198,33.4898973,True,water,0,MATCHED,filename:nw-0667-04-000002.jpg,data/external/dartis/raw/nw/nw-0667-04-000002.jpg
nw,nw-0668-04-000003.jpg,nw-0668-04-000003,S1_20190203_155641_155735_VV_38,640,640,30.7480918,34.8829624,30.884455,34.9031657,30.859487,35.018461,30.7231238,34.9982578,True,water,0,MATCHED,filename:nw-0668-04-000003.jpg,data/external/dartis/raw/nw/nw-0668-04-000003.jpg
nw,nw-0669-04-000004.jpg,nw-0669-04-000004,S1_20190203_155641_155735_VV_42,640,640,30.1532667,35.2027627,30.28963,35.222966,30.264662,35.3382614,30.1282988,35.3180581,True,water,0,MATCHED,filename:nw-0669-04-000004.jpg,data/external/dartis/raw/nw/nw-0669-04-000004.jpg
nw,nw-0670-04-000005.jpg,nw-0670-04-000005,S1_20190222_035926_040106_VV_167,640,640,30.8183009,31.6731339,30.6829773,31.6934023,30.6581332,31.5781792,30.7934567,31.5579108,True,water,0,MATCHED,filename:nw-0670-04-000005.jpg,data/external/dartis/raw/nw/nw-0670-04-000005.jpg
nw,nw-0671-04-000006.jpg,nw-0671-04-000006,S1_20190222_035926_040106_VV_176,640,640,30.3062484,36.2225002,30.1709248,36.2427686,30.1460806,36.1275455,30.2814042,36.1072771,True,water,0,MATCHED,filename:nw-0671-04-000006.jpg,data/external/dartis/raw/nw/nw-0671-04-000006.jpg
nw,nw-0672-04-000007.jpg,nw-0672-04-000007,S1_20190222_154745_154925_VV_307,640,640,33.2559025,31.454421,33.3906011,31.4747341,33.36581,31.5898943,33.2311114,31.5695812,True,water,0,MATCHED,filename:nw-0672-04-000007.jpg,data/external/dartis/raw/nw/nw-0672-04-000007.jpg
nw,nw-0673-04-000008.jpg,nw-0673-04-000008,S1_20190224_034257_034437_VV_113,640,640,33.5106343,32.6393241,33.3751085,32.6595753,33.3501678,32.5443296,33.4856936,32.5240784,True,water,0,MATCHED,filename:nw-0673-04-000008.jpg,data/external/dartis/raw/nw/nw-0673-04-000008.jpg
nw,nw-0674-04-000009.jpg,nw-0674-04-000009,S1_20190306_035926_040106_VV_193,640,640,29.4841263,32.5434834,29.3488026,32.5637508,29.32396,32.4485274,29.4592836,32.4282601,True,water,0,MATCHED,filename:nw-0674-04-000009.jpg,data/external/dartis/raw/nw/nw-0674-04-000009.jpg
nw,nw-0675-04-000010.jpg,nw-0675-04-000010,S1_20190306_035926_040106_VV_269,640,640,30.890305,34.6465285,30.7549813,34.6667958,30.7301386,34.5515724,30.8654623,34.5313051,True,water,0,MATCHED,filename:nw-0675-04-000010.jpg,data/external/dartis/raw/nw/nw-0675-04-000010.jpg
nw,nw-0676-04-000011.jpg,nw-0676-04-000011,S1_20190312_154835_155015_VV_189,640,640,33.4781191,32.9513882,33.613621,32.971666,33.5887297,33.086789,33.4532277,33.0665112,True,water,0,MATCHED,filename:nw-0676-04-000011.jpg,data/external/dartis/raw/nw/nw-0676-04-000011.jpg
nw,nw-0677-04-000012.jpg,nw-0677-04-000012,S1_20190312_154835_155015_VV_199,640,640,32.9029946,33.077019,33.0384966,33.0972968,33.0136052,33.2124199,32.8781032,33.192142,True,water,0,MATCHED,filename:nw-0677-04-000012.jpg,data/external/dartis/raw/nw/nw-0677-04-000012.jpg
nw,nw-0678-04-000013.jpg,nw-0678-04-000013,S1_20190318_154745_154925_VV_119,640,640,33.6772263,32.598396,33.8119249,32.6187086,33.7871358,32.733869,33.6524372,32.7135564,True,water,0,MATCHED,filename:nw-0678-04-000013.jpg,data/external/dartis/raw/nw/nw-0678-04-000013.jpg
nw,nw-0679-04-000014.jpg,nw-0679-04-000014,S1_20190318_154745_154925_VV_121,640,640,32.6608616,32.6138151,32.7955602,32.6341277,32.7707711,32.7492882,32.6360725,32.7289756,True,water,0,MATCHED,filename:nw-0679-04-000014.jpg,data/external/dartis/raw/nw/nw-0679-04-000014.jpg
nw,nw-0680-04-000015.jpg,nw-0680-04-000015,S1_20190319_035039_035218_VV_171,640,640,33.311172,33.3355397,33.1766046,33.3558515,33.1518789,33.2406628,33.2864464,33.2203509,True,water,0,MATCHED,filename:nw-0680-04-000015.jpg,data/external/dartis/raw/nw/nw-0680-04-000015.jpg
nw,nw-0681-04-000016.jpg,nw-0681-04-000016,S1_20190405_035850_040029_VV_72,640,640,29.9401807,32.3515848,29.8052677,32.3718801,29.7804746,32.2566979,29.9153876,32.2364026,True,water,0,MATCHED,filename:nw-0681-04-000016.jpg,data/external/dartis/raw/nw/nw-0681-04-000016.jpg
nw,nw-0682-04-000017.jpg,nw-0682-04-000017,S1_20190405_154836_155016_VV_228,640,640,31.3241886,34.4709996,31.4596916,34.4912734,31.4348066,34.606397,31.2993036,34.5861232,True,water,0,MATCHED,filename:nw-0682-04-000017.jpg,data/external/dartis/raw/nw/nw-0682-04-000017.jpg
nw,nw-0683-04-000018.jpg,nw-0683-04-000018,S1_20190406_035117_035258_VV_140,640,640,33.4769516,33.0681277,33.3420199,33.0884134,33.317187,32.9731844,33.4521186,32.9528987,True,water,0,MATCHED,filename:nw-0683-04-000018.jpg,data/external/dartis/raw/nw/nw-0683-04-000018.jpg
nw,nw-0684-04-000019.jpg,nw-0684-04-000019,S1_20190406_035117_035258_VV_180,640,640,32.28955,35.457484,32.1546183,35.4777697,32.1297853,35.3625407,32.264717,35.342255,True,water,0,MATCHED,filename:nw-0684-04-000019.jpg,data/external/dartis/raw/nw/nw-0684-04-000019.jpg
nw,nw-0685-04-000020.jpg,nw-0685-04-000020,S1_20190406_035117_035258_VV_213,640,640,32.2775782,34.5575862,32.1426466,34.5778719,32.1178136,34.4626429,32.2527453,34.4423572,True,water,0,MATCHED,filename:nw-0685-04-000020.jpg,data/external/dartis/raw/nw/nw-0685-04-000020.jpg
nw,nw-0686-04-000021.jpg,nw-0686-04-000021,S1_20190406_035117_035258_VV_253,640,640,32.4421052,34.0928761,32.3071735,34.1131618,32.2823405,33.9979329,32.4172722,33.9776472,True,water,0,MATCHED,filename:nw-0686-04-000021.jpg,data/external/dartis/raw/nw/nw-0686-04-000021.jpg
nw,nw-0687-04-000022.jpg,nw-0687-04-000022,S1_20190406_035117_035258_VV_81,640,640,31.653213,34.917632,31.5182813,34.9379177,31.4934483,34.8226887,31.62838,34.802403,True,water,0,MATCHED,filename:nw-0687-04-000022.jpg,data/external/dartis/raw/nw/nw-0687-04-000022.jpg
nw,nw-0688-04-000023.jpg,nw-0688-04-000023,S1_20190406_035117_035258_VV_87,640,640,32.3449787,34.6279386,32.210047,34.6482243,32.185214,34.5329954,32.3201457,34.5127096,True,water,0,MATCHED,filename:nw-0688-04-000023.jpg,data/external/dartis/raw/nw/nw-0688-04-000023.jpg
nw,nw-0689-04-000024.jpg,nw-0689-04-000024,S1_20190427_160450_160630_VV_239,640,640,28.8403963,31.4259382,28.9745712,31.446234,28.949841,31.5616971,28.8156662,31.5414014,True,water,0,MATCHED,filename:nw-0689-04-000024.jpg,data/external/dartis/raw/nw/nw-0689-04-000024.jpg
nw,nw-0690-04-000025.jpg,nw-0690-04-000025,S1_20190427_160450_160630_VV_242,640,640,29.6386703,31.6450312,29.7728452,31.665327,29.748115,31.7807901,29.6139402,31.7604944,True,water,0,MATCHED,filename:nw-0690-04-000025.jpg,data/external/dartis/raw/nw/nw-0690-04-000025.jpg
nw,nw-0691-04-000026.jpg,nw-0691-04-000026,S1_20190427_160450_160630_VV_259,640,640,27.9497749,33.0416543,28.0839498,33.0619501,28.0592196,33.1774132,27.9250448,33.1571175,True,water,0,MATCHED,filename:nw-0691-04-000026.jpg,data/external/dartis/raw/nw/nw-0691-04-000026.jpg
nw,nw-0692-04-000027.jpg,nw-0692-04-000027,S1_20190427_160450_160630_VV_318,640,640,27.2538975,35.1416655,27.3880724,35.1619613,27.3633423,35.2774244,27.2291674,35.2571286,True,water,0,MATCHED,filename:nw-0692-04-000027.jpg,data/external/dartis/raw/nw/nw-0692-04-000027.jpg
nw,nw-0693-04-000028.jpg,nw-0693-04-000028,S1_20190429_035851_040030_VV_42,640,640,31.7423555,35.2051804,31.6074431,35.2254789,31.5826465,35.1102959,31.7175589,35.0899974,True,water,0,MATCHED,filename:nw-0693-04-000028.jpg,data/external/dartis/raw/nw/nw-0693-04-000028.jpg
nw,nw-0694-04-000029.jpg,nw-0694-04-000029,S1_20190429_154837_155017_VV_205,640,640,33.162166,31.9200729,33.2976734,31.9403376,33.2727886,32.0555078,33.1372813,32.035243,True,water,0,MATCHED,filename:nw-0694-04-000029.jpg,data/external/dartis/raw/nw/nw-0694-04-000029.jpg
nw,nw-0695-04-000030.jpg,nw-0695-04-000030,S1_20190429_154837_155017_VV_244,640,640,31.0642436,35.6278427,31.1997509,35.6481075,31.1748662,35.7632776,31.0393588,35.7430129,True,water,0,MATCHED,filename:nw-0695-04-000030.jpg,data/external/dartis/raw/nw/nw-0695-04-000030.jpg
nw,nw-0696-04-000031.jpg,nw-0696-04-000031,S1_20190430_035118_035259_VV_109,640,640,31.7816464,33.7162492,31.6467147,33.7365374,31.6218798,33.6213086,31.7568115,33.6010205,True,water,0,MATCHED,filename:nw-0696-04-000031.jpg,data/external/dartis/raw/nw/nw-0696-04-000031.jpg
nw,nw-0697-04-000032.jpg,nw-0697-04-000032,S1_20190430_035118_035259_VV_159,640,640,34.0649308,35.8380718,33.9299992,35.85836,33.9051643,35.7431312,34.0400959,35.7228431,True,water,0,MATCHED,filename:nw-0697-04-000032.jpg,data/external/dartis/raw/nw/nw-0697-04-000032.jpg
nw,nw-0698-04-000033.jpg,nw-0698-04-000033,S1_20190501_034219_034359_VV_143,640,640,35.2743877,33.571194,35.1390749,33.5914601,35.1141619,33.4762785,35.2494748,33.4560124,True,water,0,MATCHED,filename:nw-0698-04-000033.jpg,data/external/dartis/raw/nw/nw-0698-04-000033.jpg
nw,nw-0699-04-000034.jpg,nw-0699-04-000034,S1_20190501_034219_034359_VV_208,640,640,34.0757042,34.5262578,33.9403914,34.5465238,33.9154784,34.4313423,34.0507913,34.4110762,True,water,0,MATCHED,filename:nw-0699-04-000034.jpg,data/external/dartis/raw/nw/nw-0699-04-000034.jpg
nw,nw-0700-04-000035.jpg,nw-0700-04-000035,S1_20190523_154838_155018_VV_121,640,640,33.0321508,33.0068117,33.1676581,33.0270762,33.1427736,33.1422464,33.0072663,33.1219819,True,water,0,MATCHED,filename:nw-0700-04-000035.jpg,data/external/dartis/raw/nw/nw-0700-04-000035.jpg
nw,nw-0701-04-000036.jpg,nw-0701-04-000036,S1_20190523_154838_155018_VV_265,640,640,32.077018,32.7335666,32.2125253,32.7538311,32.1876408,32.8690013,32.0521334,32.8487368,True,water,0,MATCHED,filename:nw-0701-04-000036.jpg,data/external/dartis/raw/nw/nw-0701-04-000036.jpg
nw,nw-0702-04-000037.jpg,nw-0702-04-000037,S1_20190523_154838_155018_VV_70,640,640,33.7450038,32.5683722,33.8805111,32.5886367,33.8556265,32.7038069,33.7201192,32.6835424,True,water,0,MATCHED,filename:nw-0702-04-000037.jpg,data/external/dartis/raw/nw/nw-0702-04-000037.jpg
nw,nw-0703-04-000038.jpg,nw-0703-04-000038,S1_20190523_154838_155018_VV_83,640,640,33.7200803,32.6837223,33.8555877,32.7039868,33.8307031,32.819157,33.6951958,32.7988925,True,water,0,MATCHED,filename:nw-0703-04-000038.jpg,data/external/dartis/raw/nw/nw-0703-04-000038.jpg
nw,nw-0704-04-000039.jpg,nw-0704-04-000039,S1_20190527_160407_160547_VV_153,640,640,27.7508407,33.0452509,27.8848279,33.0655602,27.8601307,33.1809453,27.7261435,33.160636,True,water,0,MATCHED,filename:nw-0704-04-000039.jpg,data/external/dartis/raw/nw/nw-0704-04-000039.jpg
nw,nw-0705-04-000040.jpg,nw-0705-04-000040,S1_20190616_035853_040032_VV_34,640,640,31.3831299,35.3375034,31.2482169,35.3577985,31.223425,35.2426162,31.358338,35.2223212,True,water,0,MATCHED,filename:nw-0705-04-000040.jpg,data/external/dartis/raw/nw/nw-0705-04-000040.jpg
nw,nw-0706-04-000041.jpg,nw-0706-04-000041,S1_20190623_035044_035223_VV_212,640,640,33.2601723,33.3117707,33.1256052,33.3320844,33.100879,33.2168969,33.2354461,33.1965832,True,water,0,MATCHED,filename:nw-0706-04-000041.jpg,data/external/dartis/raw/nw/nw-0706-04-000041.jpg
