sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used,land_ratio_for_selection,queue_index,annotation_status,manual_land_mask_path,manual_safe_water_mask_path,annotation_note,updated_at
nc:nc-0342-04-000063,nc,0,coast,data/external/dartis/raw/nc/nc-0342-04-000063.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0342-04-000063.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0342-04-000063.png,OSM_GEOGRAPHIC_MASK,8,1,216608,0.528828125,180797,0.44139892578125,228803,0.55860107421875,SUCCESS,True,False,0.528828125,67,PENDING,,,,
nc:nc-0340-04-000061,nc,0,coast,data/external/dartis/raw/nc/nc-0340-04-000061.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0340-04-000061.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0340-04-000061.png,OSM_GEOGRAPHIC_MASK,8,5,263101,0.64233642578125,131471,0.32097412109375,278129,0.67902587890625,SUCCESS,True,False,0.64233642578125,68,PENDING,,,,
nc:nc-0183-02-000023,nc,0,coast,data/external/dartis/raw/nc/nc-0183-02-000023.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0183-02-000023.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0183-02-000023.png,OSM_GEOGRAPHIC_MASK,8,8,296838,0.7247021484375,84429,0.20612548828125,325171,0.79387451171875,SUCCESS,True,False,0.7247021484375,69,PENDING,,,,
nc:nc-0186-02-000026,nc,0,coast,data/external/dartis/raw/nc/nc-0186-02-000026.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0186-02-000026.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0186-02-000026.png,OSM_GEOGRAPHIC_MASK,8,1,334089,0.81564697265625,67763,0.16543701171875,341837,0.83456298828125,SUCCESS,True,False,0.81564697265625,70,PENDING,,,,
nc:nc-0046-00-000046,nc,0,coast,data/external/dartis/raw/nc/nc-0046-00-000046.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0046-00-000046.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0046-00-000046.png,OSM_GEOGRAPHIC_MASK,8,1,399912,0.97634765625,6407,0.01564208984375,403193,0.98435791015625,SUCCESS,True,False,0.97634765625,71,PENDING,,,,
oc:oc-0309,oc,1,coast,data/external/dartis/raw/oc/oc-0309.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0309.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0309.png,OSM_GEOGRAPHIC_MASK,8,1,20572,0.050224609375,375172,0.915947265625,34428,0.084052734375,SUCCESS,True,False,0.050224609375,72,PENDING,,,,
oc:oc-0204,oc,1,coast,data/external/dartis/raw/oc/oc-0204.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0204.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0204.png,OSM_GEOGRAPHIC_MASK,8,1,65636,0.160244140625,335304,0.81861328125,74296,0.18138671875,SUCCESS,True,False,0.160244140625,73,PENDING,,,,
oc:oc-0262,oc,1,coast,data/external/dartis/raw/oc/oc-0262.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0262.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0262.png,OSM_GEOGRAPHIC_MASK,8,1,87818,0.2143994140625,314789,0.76852783203125,94811,0.23147216796875,SUCCESS,True,False,0.2143994140625,74,PENDING,,,,
oc:oc-0132,oc,1,coast,data/external/dartis/raw/oc/oc-0132.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0132.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0132.png,OSM_GEOGRAPHIC_MASK,8,1,162325,0.39630126953125,238888,0.58322265625,170712,0.41677734375,SUCCESS,True,False,0.39630126953125,75,PENDING,,,,
oc:oc-0091,oc,1,coast,data/external/dartis/raw/oc/oc-0091.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0091.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0091.png,OSM_GEOGRAPHIC_MASK,8,2,192980,0.471142578125,192774,0.4706396484375,216826,0.5293603515625,SUCCESS,True,False,0.471142578125,76,PENDING,,,,
oc:oc-0039,oc,1,coast,data/external/dartis/raw/oc/oc-0039.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0039.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0039.png,OSM_GEOGRAPHIC_MASK,8,1,215837,0.52694580078125,184026,0.4492822265625,225574,0.5507177734375,SUCCESS,True,False,0.52694580078125,77,PENDING,,,,
oc:oc-0028,oc,1,coast,data/external/dartis/raw/oc/oc-0028.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0028.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0028.png,OSM_GEOGRAPHIC_MASK,8,3,275389,0.67233642578125,123545,0.30162353515625,286055,0.69837646484375,SUCCESS,True,False,0.67233642578125,78,PENDING,,,,
nc:nc-0164-02-000004,nc,0,coast,data/external/dartis/raw/nc/nc-0164-02-000004.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0164-02-000004.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0164-02-000004.png,OSM_GEOGRAPHIC_MASK,8,1,23715,0.05789794921875,382223,0.93316162109375,27377,0.06683837890625,SUCCESS,True,False,0.05789794921875,79,PENDING,,,,
nc:nc-0064-00-000064,nc,0,coast,data/external/dartis/raw/nc/nc-0064-00-000064.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0064-00-000064.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0064-00-000064.png,OSM_GEOGRAPHIC_MASK,8,1,48088,0.11740234375,353285,0.86251220703125,56315,0.13748779296875,SUCCESS,True,False,0.11740234375,80,PENDING,,,,
nc:nc-0143-01-000067,nc,0,coast,data/external/dartis/raw/nc/nc-0143-01-000067.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0143-01-000067.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0143-01-000067.png,OSM_GEOGRAPHIC_MASK,8,1,98800,0.2412109375,304313,0.74295166015625,105287,0.25704833984375,SUCCESS,True,False,0.2412109375,81,PENDING,,,,
nc:nc-0257-03-000022,nc,0,coast,data/external/dartis/raw/nc/nc-0257-03-000022.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0257-03-000022.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0257-03-000022.png,OSM_GEOGRAPHIC_MASK,8,3,151935,0.37093505859375,250131,0.61067138671875,159469,0.38932861328125,SUCCESS,True,False,0.37093505859375,82,PENDING,,,,
nc:nc-0305-04-000026,nc,0,coast,data/external/dartis/raw/nc/nc-0305-04-000026.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0305-04-000026.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0305-04-000026.png,OSM_GEOGRAPHIC_MASK,8,2,172197,0.42040283203125,224974,0.5492529296875,184626,0.4507470703125,SUCCESS,True,False,0.42040283203125,83,PENDING,,,,
nc:nc-0336-04-000057,nc,0,coast,data/external/dartis/raw/nc/nc-0336-04-000057.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0336-04-000057.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0336-04-000057.png,OSM_GEOGRAPHIC_MASK,8,1,218443,0.53330810546875,178859,0.43666748046875,230741,0.56333251953125,SUCCESS,True,False,0.53330810546875,84,PENDING,,,,
nc:nc-0051-00-000051,nc,0,coast,data/external/dartis/raw/nc/nc-0051-00-000051.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0051-00-000051.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0051-00-000051.png,OSM_GEOGRAPHIC_MASK,8,2,259703,0.63404052734375,140754,0.3436376953125,268846,0.6563623046875,SUCCESS,True,False,0.63404052734375,85,PENDING,,,,
nc:nc-0256-03-000021,nc,0,coast,data/external/dartis/raw/nc/nc-0256-03-000021.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0256-03-000021.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0256-03-000021.png,OSM_GEOGRAPHIC_MASK,8,2,314457,0.76771728515625,88130,0.2151611328125,321470,0.7848388671875,SUCCESS,True,False,0.76771728515625,86,PENDING,,,,
nc:nc-0255-03-000020,nc,0,coast,data/external/dartis/raw/nc/nc-0255-03-000020.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0255-03-000020.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0255-03-000020.png,OSM_GEOGRAPHIC_MASK,8,1,350479,0.85566162109375,52905,0.12916259765625,356695,0.87083740234375,SUCCESS,True,False,0.85566162109375,87,PENDING,,,,
nc:nc-0110-01-000034,nc,0,coast,data/external/dartis/raw/nc/nc-0110-01-000034.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0110-01-000034.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0110-01-000034.png,OSM_GEOGRAPHIC_MASK,8,1,392778,0.9589306640625,10992,0.0268359375,398608,0.9731640625,SUCCESS,True,False,0.9589306640625,88,PENDING,,,,
oc:oc-0198,oc,1,coast,data/external/dartis/raw/oc/oc-0198.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0198.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0198.png,OSM_GEOGRAPHIC_MASK,8,1,1014,0.0024755859375,406611,0.99270263671875,2989,0.00729736328125,SUCCESS,True,False,0.0024755859375,89,PENDING,,,,
oc:oc-0327,oc,1,coast,data/external/dartis/raw/oc/oc-0327.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0327.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0327.png,OSM_GEOGRAPHIC_MASK,8,1,70808,0.17287109375,331226,0.8086572265625,78374,0.1913427734375,SUCCESS,True,False,0.17287109375,90,PENDING,,,,
oc:oc-0101,oc,1,coast,data/external/dartis/raw/oc/oc-0101.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0101.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0101.png,OSM_GEOGRAPHIC_MASK,8,1,91544,0.22349609375,309955,0.75672607421875,99645,0.24327392578125,SUCCESS,True,False,0.22349609375,91,PENDING,,,,
oc:oc-0269,oc,1,coast,data/external/dartis/raw/oc/oc-0269.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0269.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0269.png,OSM_GEOGRAPHIC_MASK,8,1,147182,0.3593310546875,253137,0.61801025390625,156463,0.38198974609375,SUCCESS,True,False,0.3593310546875,92,PENDING,,,,
oc:oc-0012,oc,1,coast,data/external/dartis/raw/oc/oc-0012.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0012.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0012.png,OSM_GEOGRAPHIC_MASK,8,4,174084,0.425009765625,226063,0.55191162109375,183537,0.44808837890625,SUCCESS,True,False,0.425009765625,93,PENDING,,,,
oc:oc-0186,oc,1,coast,data/external/dartis/raw/oc/oc-0186.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0186.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0186.png,OSM_GEOGRAPHIC_MASK,8,2,209975,0.51263427734375,185080,0.45185546875,224520,0.54814453125,SUCCESS,True,False,0.51263427734375,94,PENDING,,,,
nc:nc-0121-01-000045,nc,0,coast,data/external/dartis/raw/nc/nc-0121-01-000045.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0121-01-000045.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0121-01-000045.png,OSM_GEOGRAPHIC_MASK,8,2,36761,0.08974853515625,365861,0.89321533203125,43739,0.10678466796875,SUCCESS,True,False,0.08974853515625,95,PENDING,,,,
nc:nc-0149-01-000073,nc,0,coast,data/external/dartis/raw/nc/nc-0149-01-000073.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0149-01-000073.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0149-01-000073.png,OSM_GEOGRAPHIC_MASK,8,1,60638,0.1480419921875,342790,0.8368896484375,66810,0.1631103515625,SUCCESS,True,False,0.1480419921875,96,PENDING,,,,
nc:nc-0153-01-000077,nc,0,coast,data/external/dartis/raw/nc/nc-0153-01-000077.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0153-01-000077.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0153-01-000077.png,OSM_GEOGRAPHIC_MASK,8,4,102321,0.24980712890625,298818,0.7295361328125,110782,0.2704638671875,SUCCESS,True,False,0.24980712890625,97,PENDING,,,,
nc:nc-0343-04-000064,nc,0,coast,data/external/dartis/raw/nc/nc-0343-04-000064.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0343-04-000064.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0343-04-000064.png,OSM_GEOGRAPHIC_MASK,8,2,129802,0.3168994140625,253507,0.61891357421875,156093,0.38108642578125,SUCCESS,True,False,0.3168994140625,98,PENDING,,,,
nc:nc-0275-03-000040,nc,0,coast,data/external/dartis/raw/nc/nc-0275-03-000040.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0275-03-000040.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0275-03-000040.png,OSM_GEOGRAPHIC_MASK,8,3,186247,0.45470458984375,213858,0.5221142578125,195742,0.4778857421875,SUCCESS,True,False,0.45470458984375,99,PENDING,,,,
nc:nc-0053-00-000053,nc,0,coast,data/external/dartis/raw/nc/nc-0053-00-000053.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0053-00-000053.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0053-00-000053.png,OSM_GEOGRAPHIC_MASK,8,2,230303,0.56226318359375,171675,0.41912841796875,237925,0.58087158203125,SUCCESS,True,False,0.56226318359375,100,PENDING,,,,
nc:nc-0261-03-000026,nc,0,coast,data/external/dartis/raw/nc/nc-0261-03-000026.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0261-03-000026.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0261-03-000026.png,OSM_GEOGRAPHIC_MASK,8,2,280070,0.6837646484375,117207,0.28614990234375,292393,0.71385009765625,SUCCESS,True,False,0.6837646484375,101,PENDING,,,,
nc:nc-0327-04-000048,nc,0,coast,data/external/dartis/raw/nc/nc-0327-04-000048.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0327-04-000048.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0327-04-000048.png,OSM_GEOGRAPHIC_MASK,8,10,294024,0.71783203125,102908,0.251240234375,306692,0.748759765625,SUCCESS,True,False,0.71783203125,102,PENDING,,,,
nc:nc-0021-00-000021,nc,0,coast,data/external/dartis/raw/nc/nc-0021-00-000021.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0021-00-000021.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0021-00-000021.png,OSM_GEOGRAPHIC_MASK,8,1,327720,0.80009765625,75160,0.18349609375,334440,0.81650390625,SUCCESS,True,False,0.80009765625,103,PENDING,,,,
nc:nc-0024-00-000024,nc,0,coast,data/external/dartis/raw/nc/nc-0024-00-000024.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0024-00-000024.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0024-00-000024.png,OSM_GEOGRAPHIC_MASK,8,3,379884,0.927451171875,23965,0.05850830078125,385635,0.94149169921875,SUCCESS,True,False,0.927451171875,104,PENDING,,,,
oc:oc-0231,oc,1,coast,data/external/dartis/raw/oc/oc-0231.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0231.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0231.png,OSM_GEOGRAPHIC_MASK,8,1,3855,0.00941162109375,404015,0.98636474609375,5585,0.01363525390625,SUCCESS,True,False,0.00941162109375,105,PENDING,,,,
oc:oc-0281,oc,1,coast,data/external/dartis/raw/oc/oc-0281.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0281.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0281.png,OSM_GEOGRAPHIC_MASK,8,1,55916,0.136513671875,346382,0.8456591796875,63218,0.1543408203125,SUCCESS,True,False,0.136513671875,106,PENDING,,,,
oc:oc-0187,oc,1,coast,data/external/dartis/raw/oc/oc-0187.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0187.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0187.png,OSM_GEOGRAPHIC_MASK,8,3,114305,0.27906494140625,270694,0.6608740234375,138906,0.3391259765625,SUCCESS,True,False,0.27906494140625,107,PENDING,,,,
oc:oc-0146,oc,1,coast,data/external/dartis/raw/oc/oc-0146.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0146.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0146.png,OSM_GEOGRAPHIC_MASK,8,1,142499,0.34789794921875,258636,0.631435546875,150964,0.368564453125,SUCCESS,True,False,0.34789794921875,108,PENDING,,,,
oc:oc-0362,oc,1,coast,data/external/dartis/raw/oc/oc-0362.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0362.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0362.png,OSM_GEOGRAPHIC_MASK,8,2,179416,0.43802734375,203711,0.49734130859375,205889,0.50265869140625,SUCCESS,True,False,0.43802734375,109,PENDING,,,,
oc:oc-0007,oc,1,coast,data/external/dartis/raw/oc/oc-0007.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0007.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0007.png,OSM_GEOGRAPHIC_MASK,8,3,241681,0.59004150390625,148616,0.36283203125,260984,0.63716796875,SUCCESS,True,False,0.59004150390625,110,PENDING,,,,
nc:nc-0076-00-000076,nc,0,coast,data/external/dartis/raw/nc/nc-0076-00-000076.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0076-00-000076.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0076-00-000076.png,OSM_GEOGRAPHIC_MASK,8,1,24706,0.0603173828125,377433,0.92146728515625,32167,0.07853271484375,SUCCESS,True,False,0.0603173828125,111,PENDING,,,,
nc:nc-0165-02-000005,nc,0,coast,data/external/dartis/raw/nc/nc-0165-02-000005.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0165-02-000005.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0165-02-000005.png,OSM_GEOGRAPHIC_MASK,8,1,70190,0.1713623046875,331110,0.8083740234375,78490,0.1916259765625,SUCCESS,True,False,0.1713623046875,112,PENDING,,,,
nc:nc-0015-00-000015,nc,0,coast,data/external/dartis/raw/nc/nc-0015-00-000015.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0015-00-000015.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0015-00-000015.png,OSM_GEOGRAPHIC_MASK,8,4,106219,0.25932373046875,296086,0.7228662109375,113514,0.2771337890625,SUCCESS,True,False,0.25932373046875,113,PENDING,,,,
nc:nc-0178-02-000018,nc,0,coast,data/external/dartis/raw/nc/nc-0178-02-000018.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0178-02-000018.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0178-02-000018.png,OSM_GEOGRAPHIC_MASK,8,2,145571,0.35539794921875,255152,0.6229296875,154448,0.3770703125,SUCCESS,True,False,0.35539794921875,114,PENDING,,,,
nc:nc-0264-03-000029,nc,0,coast,data/external/dartis/raw/nc/nc-0264-03-000029.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0264-03-000029.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0264-03-000029.png,OSM_GEOGRAPHIC_MASK,8,5,191125,0.46661376953125,209002,0.5102587890625,200598,0.4897412109375,SUCCESS,True,False,0.46661376953125,115,PENDING,,,,
nc:nc-0171-02-000011,nc,0,coast,data/external/dartis/raw/nc/nc-0171-02-000011.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0171-02-000011.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0171-02-000011.png,OSM_GEOGRAPHIC_MASK,8,1,212509,0.51882080078125,189675,0.46307373046875,219925,0.53692626953125,SUCCESS,True,False,0.51882080078125,116,PENDING,,,,
nc:nc-0249-03-000014,nc,0,coast,data/external/dartis/raw/nc/nc-0249-03-000014.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0249-03-000014.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0249-03-000014.png,OSM_GEOGRAPHIC_MASK,8,6,262834,0.6416845703125,132408,0.32326171875,277192,0.67673828125,SUCCESS,True,False,0.6416845703125,117,PENDING,,,,
nc:nc-0175-02-000015,nc,0,coast,data/external/dartis/raw/nc/nc-0175-02-000015.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0175-02-000015.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0175-02-000015.png,OSM_GEOGRAPHIC_MASK,8,2,314004,0.766611328125,87187,0.21285888671875,322413,0.78714111328125,SUCCESS,True,False,0.766611328125,118,PENDING,,,,
nc:nc-0041-00-000041,nc,0,coast,data/external/dartis/raw/nc/nc-0041-00-000041.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0041-00-000041.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0041-00-000041.png,OSM_GEOGRAPHIC_MASK,8,1,331663,0.80972412109375,71114,0.1736181640625,338486,0.8263818359375,SUCCESS,True,False,0.80972412109375,119,PENDING,,,,
nc:nc-0288-04-000009,nc,0,coast,data/external/dartis/raw/nc/nc-0288-04-000009.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0288-04-000009.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0288-04-000009.png,OSM_GEOGRAPHIC_MASK,8,1,387894,0.9470068359375,17328,0.0423046875,392272,0.9576953125,SUCCESS,True,False,0.9470068359375,120,PENDING,,,,
oc:oc-0144,oc,1,coast,data/external/dartis/raw/oc/oc-0144.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0144.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0144.png,OSM_GEOGRAPHIC_MASK,8,1,38080,0.09296875,363771,0.88811279296875,45829,0.11188720703125,SUCCESS,True,False,0.09296875,121,PENDING,,,,
oc:oc-0284,oc,1,coast,data/external/dartis/raw/oc/oc-0284.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0284.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0284.png,OSM_GEOGRAPHIC_MASK,8,1,75378,0.1840283203125,326999,0.79833740234375,82601,0.20166259765625,SUCCESS,True,False,0.1840283203125,122,PENDING,,,,
oc:oc-0059,oc,1,coast,data/external/dartis/raw/oc/oc-0059.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0059.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0059.png,OSM_GEOGRAPHIC_MASK,8,1,109297,0.26683837890625,289002,0.7055712890625,120598,0.2944287109375,SUCCESS,True,False,0.26683837890625,123,PENDING,,,,
oc:oc-0266,oc,1,coast,data/external/dartis/raw/oc/oc-0266.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0266.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0266.png,OSM_GEOGRAPHIC_MASK,8,4,145284,0.354697265625,255958,0.6248974609375,153642,0.3751025390625,SUCCESS,True,False,0.354697265625,124,PENDING,,,,
oc:oc-0247,oc,1,coast,data/external/dartis/raw/oc/oc-0247.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0247.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0247.png,OSM_GEOGRAPHIC_MASK,8,4,191811,0.46828857421875,208336,0.5086328125,201264,0.4913671875,SUCCESS,True,False,0.46828857421875,125,PENDING,,,,
oc:oc-0211,oc,1,coast,data/external/dartis/raw/oc/oc-0211.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0211.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0211.png,OSM_GEOGRAPHIC_MASK,8,1,209554,0.5116064453125,190620,0.465380859375,218980,0.534619140625,SUCCESS,True,False,0.5116064453125,126,PENDING,,,,
nc:nc-0215-02-000055,nc,0,coast,data/external/dartis/raw/nc/nc-0215-02-000055.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0215-02-000055.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0215-02-000055.png,OSM_GEOGRAPHIC_MASK,8,1,4295,0.01048583984375,403217,0.98441650390625,6383,0.01558349609375,SUCCESS,True,False,0.01048583984375,127,PENDING,,,,
nc:nc-0074-00-000074,nc,0,coast,data/external/dartis/raw/nc/nc-0074-00-000074.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0074-00-000074.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0074-00-000074.png,OSM_GEOGRAPHIC_MASK,8,1,46646,0.1138818359375,357654,0.8731787109375,51946,0.1268212890625,SUCCESS,True,False,0.1138818359375,128,PENDING,,,,
nc:nc-0335-04-000056,nc,0,coast,data/external/dartis/raw/nc/nc-0335-04-000056.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0335-04-000056.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0335-04-000056.png,OSM_GEOGRAPHIC_MASK,8,5,86790,0.2118896484375,288513,0.70437744140625,121087,0.29562255859375,SUCCESS,True,False,0.2118896484375,129,PENDING,,,,
nc:nc-0060-00-000060,nc,0,coast,data/external/dartis/raw/nc/nc-0060-00-000060.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0060-00-000060.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0060-00-000060.png,OSM_GEOGRAPHIC_MASK,8,2,127159,0.31044677734375,272674,0.6657080078125,136926,0.3342919921875,SUCCESS,True,False,0.31044677734375,130,PENDING,,,,
nc:nc-0066-00-000066,nc,0,coast,data/external/dartis/raw/nc/nc-0066-00-000066.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0066-00-000066.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0066-00-000066.png,OSM_GEOGRAPHIC_MASK,8,5,171690,0.4191650390625,209717,0.51200439453125,199883,0.48799560546875,SUCCESS,True,False,0.4191650390625,131,PENDING,,,,
nc:nc-0350-04-000071,nc,0,coast,data/external/dartis/raw/nc/nc-0350-04-000071.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0350-04-000071.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0350-04-000071.png,OSM_GEOGRAPHIC_MASK,8,5,230032,0.5616015625,166543,0.40659912109375,243057,0.59340087890625,SUCCESS,True,False,0.5616015625,132,PENDING,,,,
nc:nc-0166-02-000006,nc,0,coast,data/external/dartis/raw/nc/nc-0166-02-000006.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0166-02-000006.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0166-02-000006.png,OSM_GEOGRAPHIC_MASK,8,4,277108,0.676533203125,118335,0.28890380859375,291265,0.71109619140625,SUCCESS,True,False,0.676533203125,133,PENDING,,,,
