candidate_id,scene_id,group,label,class_name,split_role,crop_path,source_manifest,source_row_label,width,height,unique_values,standard_deviation
OIL::oc-0356::oc-0356__obj_001,oc-0356,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0356__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,90.0,10.584908987818185
OIL::oc-0356::oc-0356__obj_002,oc-0356,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0356__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,84.0,8.632545362462272
OIL::oc-0356::oc-0356__obj_003,oc-0356,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0356__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,79.0,8.27219148012029
OIL::oc-0356::oc-0356__obj_004,oc-0356,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0356__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,79.0,8.611893094348185
OIL::oc-0356::oc-0356__obj_005,oc-0356,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0356__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,82.0,8.68862505784384
OIL::oc-0357::oc-0357__obj_001,oc-0357,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0357__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,244.0,28.225993011567382
OIL::oc-0357::oc-0357__obj_002,oc-0357,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0357__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,199.0,20.921227098737063
OIL::oc-0357::oc-0357__obj_003,oc-0357,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0357__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,171.0,22.268360318636557
OIL::oc-0358::oc-0358__obj_001,oc-0358,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0358__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,29.971386126918762
OIL::oc-0358::oc-0358__obj_002,oc-0358,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0358__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,232.0,16.472561980357288
OIL::oc-0359::oc-0359__obj_001,oc-0359,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0359__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,156.0,20.81776867785669
OIL::oc-0360::oc-0360__obj_001,oc-0360,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0360__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,168.0,20.17098421074383
OIL::oc-0361::oc-0361__obj_001,oc-0361,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0361__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,223.0,26.04579044036812
OIL::oc-0362::oc-0362__obj_001,oc-0362,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0362__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,202.0,28.88729571741818
OIL::oc-0362::oc-0362__obj_002,oc-0362,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0362__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,34.37668252300187
OIL::oc-0363::oc-0363__obj_001,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,95.0,11.125097385435804
OIL::oc-0363::oc-0363__obj_002,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,98.0,15.024891885622365
OIL::oc-0363::oc-0363__obj_003,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,101.0,11.01545517520747
OIL::oc-0363::oc-0363__obj_004,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,91.0,10.104171021593762
OIL::oc-0363::oc-0363__obj_005,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,104.0,12.18643703080515
OIL::oc-0363::oc-0363__obj_006,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,104.0,12.172244730611823
OIL::oc-0363::oc-0363__obj_007,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,97.0,11.607662737458547
OIL::oc-0363::oc-0363__obj_008,oc-0363,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0363__obj_008.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,88.0,10.716993689669266
OIL::oc-0364::oc-0364__obj_001,oc-0364,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0364__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,117.0,9.843794833257139
OIL::oc-0365::oc-0365__obj_001,oc-0365,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0365__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,124.0,18.184831034228033
OIL::oc-0365::oc-0365__obj_002,oc-0365,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0365__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,125.0,18.330239921833673
OIL::oc-0365::oc-0365__obj_003,oc-0365,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0365__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,122.0,19.006687146994437
OIL::oc-0365::oc-0365__obj_004,oc-0365,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0365__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,244.0,29.91164513464925
OIL::oc-0366::oc-0366__obj_001,oc-0366,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0366__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,125.0,11.6755880907767
OIL::oc-0366::oc-0366__obj_002,oc-0366,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0366__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,200.0,30.793821220122144
OIL::oc-0367::oc-0367__obj_001,oc-0367,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0367__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,111.0,13.388350717917694
OIL::oc-0368::oc-0368__obj_001,oc-0368,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0368__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,158.0,17.9179569452485
OIL::oc-0369::oc-0369__obj_001,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,133.0,21.63552564122491
OIL::oc-0369::oc-0369__obj_002,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,181.0,28.06999008758382
OIL::oc-0369::oc-0369__obj_003,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,212.0,28.133134524743294
OIL::oc-0369::oc-0369__obj_004,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,209.0,22.309445551919993
OIL::oc-0369::oc-0369__obj_005,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,193.0,28.80192823457164
OIL::oc-0369::oc-0369__obj_006,oc-0369,oc,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/oc/oc-0369__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,180.0,21.24379021562671
OIL::oc-0370::oc-0370__obj_001,oc-0370,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0370__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,167.0,25.501331057096927
OIL::oc-0371::oc-0371__obj_001,oc-0371,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0371__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,123.0,12.563873408098274
OIL::oc-0371::oc-0371__obj_002,oc-0371,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0371__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,122.0,13.837081774142057
OIL::oc-0371::oc-0371__obj_003,oc-0371,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0371__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,118.0,12.889179133556521
OIL::oc-0372::oc-0372__obj_001,oc-0372,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0372__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,106.0,12.412641925156914
OIL::oc-0372::oc-0372__obj_002,oc-0372,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0372__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,115.0,13.662252443170951
OIL::oc-0372::oc-0372__obj_003,oc-0372,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0372__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,109.0,12.368993114981604
OIL::oc-0372::oc-0372__obj_004,oc-0372,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0372__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,108.0,11.487329305850185
OIL::oc-0372::oc-0372__obj_005,oc-0372,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0372__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,107.0,12.702363898884139
OIL::oc-0373::oc-0373__obj_001,oc-0373,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0373__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,161.0,19.6031500239672
OIL::oc-0373::oc-0373__obj_002,oc-0373,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0373__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,78.0,8.364152123880313
OIL::oc-0374::oc-0374__obj_001,oc-0374,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0374__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,178.0,21.58660293577789
OIL::oc-0374::oc-0374__obj_002,oc-0374,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0374__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,165.0,19.203605245264498
OIL::oc-0375::oc-0375__obj_001,oc-0375,oc,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/oc/oc-0375__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,75.0,9.832861747216988
OIL::ow-0001::ow-0001__obj_001,ow-0001,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0001__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,223.0,32.05239346848576
OIL::ow-0002::ow-0002__obj_001,ow-0002,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0002__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,102.0,9.770287651261539
OIL::ow-0003::ow-0003__obj_001,ow-0003,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0003__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,28.918732092168806
OIL::ow-0004::ow-0004__obj_001,ow-0004,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0004__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,227.0,30.684430072892003
OIL::ow-0004::ow-0004__obj_002,ow-0004,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0004__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,228.0,30.648611392234514
OIL::ow-0004::ow-0004__obj_003,ow-0004,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0004__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,231.0,29.403053583118755
OIL::ow-0005::ow-0005__obj_001,ow-0005,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0005__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,147.0,16.62990529383252
OIL::ow-0005::ow-0005__obj_002,ow-0005,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0005__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,153.0,17.323226752443897
OIL::ow-0005::ow-0005__obj_003,ow-0005,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0005__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,146.0,18.200303466144945
OIL::ow-0006::ow-0006__obj_001,ow-0006,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0006__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,211.0,28.51594935421342
OIL::ow-0006::ow-0006__obj_002,ow-0006,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0006__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,188.0,24.632889077378607
OIL::ow-0006::ow-0006__obj_003,ow-0006,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0006__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,221.0,30.611693185726267
OIL::ow-0006::ow-0006__obj_004,ow-0006,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0006__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,208.0,28.946245282323073
OIL::ow-0007::ow-0007__obj_001,ow-0007,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0007__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,125.0,16.19480164630019
OIL::ow-0008::ow-0008__obj_001,ow-0008,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0008__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,184.0,27.06721464394752
OIL::ow-0009::ow-0009__obj_001,ow-0009,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0009__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,151.0,17.979185144307255
OIL::ow-0010::ow-0010__obj_001,ow-0010,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0010__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,127.0,15.030852186685024
OIL::ow-0010::ow-0010__obj_002,ow-0010,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0010__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,189.0,24.847441397347286
OIL::ow-0011::ow-0011__obj_001,ow-0011,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0011__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,139.0,11.3255845861687
OIL::ow-0011::ow-0011__obj_002,ow-0011,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0011__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,180.0,11.417502595979203
OIL::ow-0011::ow-0011__obj_003,ow-0011,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0011__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,217.0,18.698583072723842
OIL::ow-0012::ow-0012__obj_001,ow-0012,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0012__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,28.34220487595544
OIL::ow-0012::ow-0012__obj_002,ow-0012,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0012__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,193.0,21.75345316901727
OIL::ow-0012::ow-0012__obj_003,ow-0012,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0012__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,27.791899963268005
OIL::ow-0012::ow-0012__obj_004,ow-0012,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0012__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,176.0,20.99838609912936
OIL::ow-0013::ow-0013__obj_001,ow-0013,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0013__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,212.0,31.115946848499092
OIL::ow-0014::ow-0014__obj_001,ow-0014,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0014__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,210.0,22.02648457550854
OIL::ow-0014::ow-0014__obj_002,ow-0014,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0014__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,30.145839059404842
OIL::ow-0014::ow-0014__obj_004,ow-0014,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0014__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,231.0,28.73326346532345
OIL::ow-0014::ow-0014__obj_005,ow-0014,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0014__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,226.0,32.16559715750589
OIL::ow-0015::ow-0015__obj_001,ow-0015,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0015__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,128.0,17.504417030957402
OIL::ow-0015::ow-0015__obj_002,ow-0015,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0015__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,106.0,14.213197439315795
OIL::ow-0016::ow-0016__obj_001,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,226.0,32.27817058053256
OIL::ow-0016::ow-0016__obj_002,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,223.0,37.55043009959972
OIL::ow-0016::ow-0016__obj_003,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,224.0,36.129674526830485
OIL::ow-0016::ow-0016__obj_004,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,213.0,37.575995191581825
OIL::ow-0016::ow-0016__obj_005,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,223.0,35.05512804977379
OIL::ow-0016::ow-0016__obj_006,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,157.0,19.26837685400404
OIL::ow-0016::ow-0016__obj_007,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,230.0,40.12354933332103
OIL::ow-0016::ow-0016__obj_008,ow-0016,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0016__obj_008.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,157.0,21.39574070575925
OIL::ow-0017::ow-0017__obj_001,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,194.0,23.7310281715065
OIL::ow-0017::ow-0017__obj_002,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,207.0,25.7033429880892
OIL::ow-0017::ow-0017__obj_003,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,179.0,31.42926868091315
OIL::ow-0017::ow-0017__obj_004,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,199.0,23.41605077069983
OIL::ow-0017::ow-0017__obj_005,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,30.284522035990857
OIL::ow-0017::ow-0017__obj_006,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,32.98913229865041
OIL::ow-0017::ow-0017__obj_007,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,192.0,23.87948447583352
OIL::ow-0017::ow-0017__obj_008,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_008.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,219.0,32.66640740918228
OIL::ow-0017::ow-0017__obj_009,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_009.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,207.0,27.54511509794002
OIL::ow-0017::ow-0017__obj_010,ow-0017,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0017__obj_010.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,210.0,29.86517783561411
OIL::ow-0018::ow-0018__obj_001,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,221.0,39.17567551152676
OIL::ow-0018::ow-0018__obj_002,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,33.17310923683895
OIL::ow-0018::ow-0018__obj_003,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,203.0,27.057455675918156
OIL::ow-0018::ow-0018__obj_004,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,29.893918759552697
OIL::ow-0018::ow-0018__obj_005,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,32.51955207449705
OIL::ow-0018::ow-0018__obj_006,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,213.0,33.58465925676027
OIL::ow-0018::ow-0018__obj_007,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,211.0,29.694956170289085
OIL::ow-0018::ow-0018__obj_008,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_008.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,225.0,38.50821968054371
OIL::ow-0018::ow-0018__obj_009,ow-0018,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0018__obj_009.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,224.0,37.72170276699558
