sample_id,group,image_path,image_sha256,water_decision,safe_water_fraction,uncertain_fraction,oil_analysis_executed,candidate_count,accepted_candidate_count,scene_false_alarm,status,error
nc:nc-0060-00-000060,nc,data/derived/v06_water_masks/land/nc/nc-0060-00-000060.png,9acc61926d45539fac8ee93573f36b1c41f3cffa48e1f00f48d18e7e939dec78,ACCEPT_WATER,0.645361328125,0.03542236328125,True,1,1,True,OK,
nc:nc-0230-02-000070,nc,data/derived/v06_water_masks/land/nc/nc-0230-02-000070.png,d57f6359d1ce07cc9de19490a9a06141642bd3110e2aeb5b2c0ab635bbf73a2a,UNCERTAIN_BLOCK,0.0,0.034189453125,False,0,0,False,OK,
nc:nc-0318-04-000039,nc,data/derived/v06_water_masks_homography/land/nc/nc-0318-04-000039.png,a1fc7c19f6b567386faf5683d739d27bcc454b03c1f9019ce84382ae34ae052f,ACCEPT_WATER,0.49369140625,0.10508544921875,True,1,1,True,OK,
nc:nc-0108-01-000032,nc,data/derived/v06_water_masks/safe_water/nc/nc-0108-01-000032.png,d3c393cac2fa4434ea1d61e2d63f2445f1034bbe870d6063e0158c92d53755ed,ACCEPT_WATER,0.47386962890625,0.0508740234375,True,2,2,True,OK,
nc:nc-0230-02-000070,nc,data/derived/v06_water_masks/safe_water/nc/nc-0230-02-000070.png,dec0b9af9cee8304b25b5c2f1b204bece07e2dd671681de37bacf2110cd38d1e,ACCEPT_WATER,0.953623046875,0.0087841796875,True,1,1,True,OK,
nc:nc-0277-03-000042,nc,data/external/dartis/raw/nc/nc-0277-03-000042.jpg,96978ed5fa4f2fdcea0ba7a8d3363bc4a874b5f951f53a0b1e65af7193afa48b,UNCERTAIN_BLOCK,0.05908447265625,0.26441650390625,False,0,0,False,OK,
nc:nc-0085-01-000009,nc,data/external/dartis/raw/nc/nc-0085-01-000009.jpg,44e31d0b9544b8d738fa7f5acf9fd57368111798b47f4bbd339876461ab14d71,ACCEPT_WATER,0.70252197265625,0.07063720703125,True,7,7,True,OK,
nc:nc-0284-04-000005__hard_01__x112_y112,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0284-04-000005__hard_01__x112_y112.png,63fd51f4e6569c3caa521a131c98e1d4b1e5537168d96cecd5300b7588254bf1,ACCEPT_WATER,0.13209502551020408,0.17462531887755103,True,0,0,False,OK,
2c89b89ae92352c0813fc51c,nc,data/external/dartis/raw/nc/nc-0102-01-000026.jpg,3efa8ffdefcad7ab5407a2318d407351038ce9dbd51fcaf96382756d761f267f,ACCEPT_WATER,0.7701953125,0.05538818359375,True,9,9,True,OK,
nc:nc-0293-04-000014,nc,data/derived/v06_water_masks/safe_water/nc/nc-0293-04-000014.png,ffef69480d58f8633aac522833f8188de1a6b417ee95a38d8a886eec6e85e805,ACCEPT_WATER,0.9650048828125,0.0141259765625,True,1,1,True,OK,
nc:nc-0026-00-000026__hard_02__x112_y224,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0026-00-000026__hard_02__x112_y224.png,d5056ae1b5325ba769b82b2c6edf2b9419e846e07205046a1a4bb731ad40d014,ACCEPT_WATER,0.06863839285714286,0.09088010204081633,True,4,4,True,OK,
nc:nc-0053-00-000053,nc,data/derived/v06_water_masks_homography/land/nc/nc-0053-00-000053.png,14727eb6c95a3010149af4f1a27425a8bb3478f657fbb954b94e34b0a13fc084,ACCEPT_WATER,0.41330322265625,0.01678466796875,True,1,1,True,OK,
nc:nc-0253-03-000018,nc,data/derived/v06_water_masks/safe_water/nc/nc-0253-03-000018.png,d47aa11ff84422726a301a012eacdebe8a9f5d25cdf46498ed9f251414f5638d,ACCEPT_WATER,0.450419921875,0.0272265625,True,1,1,True,OK,
nc:nc-0191-02-000031,nc,data/external/dartis/cache/nc-0191-02-000031.jpg,bf61f738d78dea5d27c7c4e496160e8b313bef80fc59f832bb5a558a806eea59,ACCEPT_WATER,0.73097900390625,0.22482666015625,True,7,7,True,OK,
nc:nc-0185-02-000025,nc,data/derived/v06_water_masks/land/nc/nc-0185-02-000025.png,33183b39b9338f99846eb9c6bcbde1c4387a1126de3ab4967374a0cb1b798a0b,ACCEPT_WATER,0.88111572265625,0.01168701171875,True,1,1,True,OK,
nc:nc-0331-04-000052__easy_01__x224_y416,nc,data/external/dartis/processed/verifier_negative/train/nc/easy/nc-0331-04-000052__easy_01__x224_y416.png,67e6ba85e8a2e457d2d654f94a79eee9f91ae08a7c2db1de47c341d165f4f695,UNCERTAIN_BLOCK,0.03908242984693878,0.07613201530612244,False,0,0,False,OK,
nc:nc-0111-01-000035,nc,data/derived/v06_water_masks/land/nc/nc-0111-01-000035.png,67f84b857c7e99bc79dc5152b7885695ac474c5cbf0d53169e97077f2235d2e4,ACCEPT_WATER,0.96563232421875,0.01456787109375,True,1,1,True,OK,
nc:nc-0108-01-000032,nc,data/external/dartis/cache/nc-0108-01-000032.jpg,00a138fb49fd3905135c0adea2e1ddeb4011eb6bd21e1963d98629e92cf56f2b,ACCEPT_WATER,0.6635595703125,0.02265625,True,5,5,True,OK,
nc:nc-0157-01-000081,nc,data/external/dartis/cache/nc-0157-01-000081.jpg,c18188887f5484f00629727efeacfff58250b96dbbf8c31787953311b0417a81,ACCEPT_WATER,0.46508544921875,0.04814697265625,True,7,6,True,OK,
nc:nc-0287-04-000008__easy_01__x416_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/easy/nc-0287-04-000008__easy_01__x416_y0.png,8a0de922743f729f6bbd2678fd2933d8a3a0694c5a06f1aa716ef4dc47be3901,UNCERTAIN_BLOCK,0.5302734375,0.3505859375,False,0,0,False,OK,
nc:nc-0216-02-000056,nc,data/derived/v06_water_masks/safe_water/nc/nc-0216-02-000056.png,3e23d06e03a10560a568f6f32059b97238f0b4badc1657d33d65e5f11d0a9bdc,UNCERTAIN_BLOCK,0.0001513671875,0.0223193359375,False,0,0,False,OK,
nc:nc-0118-01-000042,nc,data/derived/v06_water_masks/land/nc/nc-0118-01-000042.png,a5c4c36838bd60f9b63d1ea4059285034e57b3d14bf1b2a769e529ed3e03ab1b,ACCEPT_WATER,0.6659912109375,0.0333203125,True,1,1,True,OK,
nc:nc-0320-04-000041,nc,data/external/dartis/raw/nc/nc-0320-04-000041.jpg,fe56a937c54d34a443b8b1632d55ba889bbf695f78853dd6ce4e62d7792e7317,ACCEPT_WATER,0.68894775390625,0.0780419921875,True,0,0,False,OK,
nc:nc-0265-03-000030__easy_01__x112_y416,nc,data/external/dartis/processed/verifier_negative/train/nc/easy/nc-0265-03-000030__easy_01__x112_y416.png,4b2337a73a04ea68207e744da8573bbb4371b13a0963ba3f1774bf1099d6ad7e,UNCERTAIN_BLOCK,0.2132294323979592,0.319515306122449,False,0,0,False,OK,
nc:nc-0241-03-000006,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0241-03-000006.png,a5a3cd560627f687e70c807ffde0219239e8a0acdfd0a7931df570b4fd71c199,ACCEPT_WATER,0.47991455078125,0.0735302734375,True,1,1,True,OK,
nc:nc-0335-04-000056,nc,data/derived/v06_water_masks/land/nc/nc-0335-04-000056.png,747731e27381b4a5b79aaf2f4c1a8265d9387466ac11586338a1d89273dd07f6,ACCEPT_WATER,0.7071240234375,0.04979736328125,True,2,2,True,OK,
nc:nc-0086-01-000010,nc,data/external/dartis/cache/nc-0086-01-000010.jpg,614e322f59208a6111419dd6b6895b52a9c5fe6482e8d3d1ee4283d4746a2351,ACCEPT_WATER,0.80150390625,0.0960009765625,True,0,0,False,OK,
nc:nc-0215-02-000055__hard_01__x416_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0215-02-000055__hard_01__x416_y0.png,ae53d7d19f7972bc8f438309cc8498493b0d03615fd407a5a992ac93d11cd791,ACCEPT_WATER,0.8654536033163265,0.019571109693877552,True,0,0,False,OK,
nc:nc-0026-00-000026,nc,data/external/dartis/cache/nc-0026-00-000026.jpg,f6577a03b6d594b1f7e995efd0ab96024af56520fdadef6873f3c6619e03d47f,UNCERTAIN_BLOCK,0.31467041015625,0.31935546875,False,0,0,False,OK,
nc:nc__nc-0127-01-000051,nc,data/annotation/v06_dartis_water_active_batch/ensemble_probability/nc__nc-0127-01-000051.png,3283b9ccc06b3813d1584a6a81350c36e1ba55b3801b7d840601e0f61d5bfb4e,UNCERTAIN_BLOCK,0.02718353271484375,0.21257781982421875,False,0,0,False,OK,
nc:nc-0324-04-000045,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0324-04-000045.png,eee70cfbb9e324aa5560e883e94daa59dec4f3703c382482f4e25f3b15a8dce2,ACCEPT_WATER,0.96484130859375,0.02355712890625,True,1,1,True,OK,
nc:nc-0252-03-000017__hard_02__x224_y416,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0252-03-000017__hard_02__x224_y416.png,0a1287810fdcce38c281e5a16ceb1fc1bd78796f69c525ff011dc1fd332bfe1f,ACCEPT_WATER,0.4348294005102041,0.03979990433673469,True,4,4,True,OK,
nc:nc-0044-00-000044__easy_01__x112_y224,nc,data/external/dartis/processed/verifier_negative/validation/nc/easy/nc-0044-00-000044__easy_01__x112_y224.png,a1eab679882a47a12071835c2afbd8d6567f638775e943d2041ae94a418fa711,UNCERTAIN_BLOCK,0.037109375,0.08657525510204081,False,0,0,False,OK,
nc:nc-0235-02-000075,nc,data/external/dartis/cache/nc-0235-02-000075.jpg,0c14b2f7ed30b0900b466de5baefab40871264ab2e61fb75765bf2b94a1c25cb,UNCERTAIN_BLOCK,0.63614013671875,0.29554443359375,False,0,0,False,OK,
nc:nc-0286-04-000007,nc,data/derived/v06_water_masks/safe_water/nc/nc-0286-04-000007.png,a3b7a0fb17c23113f009d89fbecb9c81b9f6aa18122184a583545fc1aabbbaf5,UNCERTAIN_BLOCK,0.0,0.21779052734375,False,0,0,False,OK,
nc:nc-0317-04-000038,nc,data/derived/v06_water_masks/land/nc/nc-0317-04-000038.png,d0e5854e77161fbcc1b3f1091b90f1c18ffa65e0b277c550bff2e247b12668df,ACCEPT_WATER,0.79086181640625,0.02511962890625,True,1,1,True,OK,
nc:nc-0226-02-000066,nc,data/derived/v06_water_masks/safe_water/nc/nc-0226-02-000066.png,13b69a1d1e41fb48807f675ebd64db241203e7f63c944c294dc67f87ece33c58,ACCEPT_WATER,0.4725244140625,0.02669189453125,True,1,1,True,OK,
nc:nc-0241-03-000006,nc,data/external/dartis/cache/nc-0241-03-000006.jpg,1d444340f263db0a335ec4bb0cc36b58b4c65579fb3cc508122524001c46069a,ACCEPT_WATER,0.446689453125,0.0414501953125,True,3,2,True,OK,
nc:nc-0048-00-000048__hard_01__x0_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0048-00-000048__hard_01__x0_y0.png,e9595a825aea3c8f2b3694cad5d8ccee8e5406fd3787b00eba0fe1f14758ef6d,ACCEPT_WATER,0.3095105229591837,0.2135283801020408,True,5,5,True,OK,
nc:nc-0272-03-000037,nc,data/external/dartis/cache/nc-0272-03-000037.jpg,a76c90c9056c1b9ae5275bdb6e15aa3ba5bba97f3c6b4d4aa1e8e8370fd64cf0,UNCERTAIN_BLOCK,0.00770751953125,0.22360595703125,False,0,0,False,OK,
nc:nc-0249-03-000014__hard_02__x0_y336,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0249-03-000014__hard_02__x0_y336.png,8da262024de72d494431e82ca017c544cf6f670ee2e3c2426802f04f4817443b,ACCEPT_WATER,0.7746133609693877,0.05058195153061224,True,5,5,True,OK,
nc:nc-0116-01-000040,nc,data/derived/v06_water_masks/safe_water/nc/nc-0116-01-000040.png,b32f8629ef727a8b89da646d080ae9b965f260bc1ee9ef1c669edc90000dbea0,ACCEPT_WATER,0.448232421875,0.0298291015625,True,1,1,True,OK,
nc:nc-0321-04-000042__hard_01__x416_y336,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0321-04-000042__hard_01__x416_y336.png,c1df88415408d650f7f4a905a179747ecc5a486b0afc6693d92744434483039c,ACCEPT_WATER,0.5369499362244898,0.05044244260204082,True,1,1,True,OK,
nc:nc-0239-03-000004,nc,data/derived/v06_water_masks/land/nc/nc-0239-03-000004.png,5e886add837253af89fbed8399bcf45b404a1f82685f3ab4ee3d44f8566566c6,ACCEPT_WATER,0.05685302734375,0.0694775390625,True,1,1,True,OK,
nc:nc-0247-03-000012,nc,data/external/dartis/raw/nc/nc-0247-03-000012.jpg,fbea8df5c7b80e067c452e2613192f85bb78aa630e4f4899b4d232edbed0365b,UNCERTAIN_BLOCK,0.10845458984375,0.30476806640625,False,0,0,False,OK,
nc:nc-0178-02-000018,nc,data/derived/v06_water_masks_homography/safe_water/nc/nc-0178-02-000018.png,3d4b37ab36679bfa8786033004f718309a499853983ca8ed7e47ab102cd894a3,ACCEPT_WATER,0.3603173828125,0.011025390625,True,1,1,True,OK,
nc:nc-0313-04-000034,nc,data/annotations/v06_land_manual/land/nc/nc-0313-04-000034.png,c20852975ac49e4a3ea190445499fae1a612694fd2242c13bc2f1fcb76c71b15,ACCEPT_WATER,0.8705177307128906,0.023754119873046875,True,2,2,True,OK,
nc:nc-0166-02-000006,nc,data/derived/v06_water_masks_homography/land/nc/nc-0166-02-000006.png,521b7651c5acfcde088a94272fe7ca9ec6cc91b7992b716ce9835a624716ce70,ACCEPT_WATER,0.29478515625,0.01837158203125,True,1,1,True,OK,
nc:nc-0162-02-000002__easy_01__x0_y416,nc,data/external/dartis/processed/verifier_negative/validation/nc/easy/nc-0162-02-000002__easy_01__x0_y416.png,f719a0c8788479d665efbd7bc1c39c831ea65cce442d672f90166720034d1fcb,ACCEPT_WATER,0.657585299744898,0.2135283801020408,True,0,0,False,OK,
nc:nc-0027-00-000027__easy_01__x112_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/easy/nc-0027-00-000027__easy_01__x112_y0.png,1f39afc4585a9a6819dcf8b03ce1f812add60bea6a15da3ed1bada9a8ab5ef47,ACCEPT_WATER,0.9775988520408163,0.022401147959183673,True,0,0,False,OK,
nc:nc-0248-03-000013,nc,data/external/dartis/cache/nc-0248-03-000013.jpg,43e9535a2b07e6aabe7affbb34b60504827e551ef4d41bd6f6913649fb903b46,UNCERTAIN_BLOCK,0.0054052734375,0.27833740234375,False,0,0,False,OK,
nw:nw-0852-05-000106__hard_01__x0_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0852-05-000106__hard_01__x0_y416.png,710bc7884da5a27003385650a2595440f9236038ba601039154df7d5af808c15,ACCEPT_WATER,0.9770806760204082,0.022919323979591837,True,0,0,False,OK,
nw:nw-0449-02-000106,nw,data/external/dartis/raw/nw/nw-0449-02-000106.jpg,f7d7f826cba200c3bbb9c7a3058cd09810338596f8917f6974ac203f3ad86034,ACCEPT_WATER,0.96899169921875,0.03100830078125,True,0,0,False,OK,
nw:nw-1103-07-000025,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1103-07-000025.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0089-00-000089,nw,data/external/dartis/raw/nw/nw-0089-00-000089.jpg,d591d36f5a6ea00424c5d635a34f953413af464ec9e36cb7aacdbf48c0167aed,UNCERTAIN_BLOCK,0.02027587890625,0.0877783203125,False,0,0,False,OK,
nw:nw-1794-11-000028,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1794-11-000028.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0101-00-000101__hard_02__x0_y112,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0101-00-000101__hard_02__x0_y112.png,784d144d424eb2d654668863971799dc4776513dbf42a7a4f1aa0c8c60171876,UNCERTAIN_BLOCK,0.03948102678571429,0.07561383928571429,False,0,0,False,OK,
nw:nw-0389-02-000046__hard_01__x336_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0389-02-000046__hard_01__x336_y0.png,e6f8e404d164a3f8568eb3f1444606a586cfc22a94db5c15bf0e279cea6ef5c0,ACCEPT_WATER,0.054607780612244895,0.09620137117346939,True,0,0,False,OK,
nw:nw-1365-08-000116,nw,data/external/dartis/raw/nw/nw-1365-08-000116.jpg,d88a056cf3610701376e5209c91899e6a16f7197b81e8fd0d1222a2a71f4fd6f,UNCERTAIN_BLOCK,0.33784423828125,0.48927490234375,False,0,0,False,OK,
nw:nw-0605-03-000102,nw,data/derived/v06_water_masks/land/nw/nw-0605-03-000102.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0061-00-000061,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0061-00-000061.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0283-01-000111,nw,data/derived/v06_water_masks/land/nw/nw-0283-01-000111.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0580-03-000077,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0580-03-000077.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0362-02-000019,nw,data/derived/v06_water_masks/safe_water/nw/nw-0362-02-000019.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0191-01-000019__hard_01__x336_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0191-01-000019__hard_01__x336_y416.png,f816fb6155ae19edbd5f22a2fd1ad7dbc848eb12526bc011cbfaf5bcee408d97,ACCEPT_WATER,0.9737125318877551,0.0262874681122449,True,0,0,False,OK,
nw:nw-0778-05-000032,nw,data/derived/v06_water_masks/safe_water/nw/nw-0778-05-000032.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1788-11-000022__hard_02__x336_y336,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1788-11-000022__hard_02__x336_y336.png,ba85c85aeb94217aa994e5c0d7e783a765a228dc002665e9a11531f3b65aac97,ACCEPT_WATER,0.9372807716836735,0.06226084183673469,True,15,15,True,OK,
nw:nw-0120-00-000120,nw,data/external/dartis/cache/nw-0120-00-000120.jpg,76a42fa61e7b971e9b9b60bf869b1a5b6beeebe1f2d61c5696feb594c7203158,ACCEPT_WATER,0.97322509765625,0.02677490234375,True,0,0,False,OK,
nw:nw-0214-01-000042,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0214-01-000042.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0248-01-000076__hard_01__x0_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0248-01-000076__hard_01__x0_y0.png,587d10a6429cfa026c844666190629924701b445a5c79928fd5db272e57dca1b,ACCEPT_WATER,0.9721779336734694,0.02782206632653061,True,0,0,False,OK,
nw:nw-0267-01-000095,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0267-01-000095.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0055-00-000055,nw,data/external/dartis/cache/nw-0055-00-000055.jpg,8f87be400562f38173e973209bc0122482367c20ccd013a1dc4d8caa6383714e,ACCEPT_WATER,0.05015625,0.06958984375,True,0,0,False,OK,
nw:nw-0431-02-000088__hard_02__x0_y112,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0431-02-000088__hard_02__x0_y112.png,3fec70661510bece84b6a8ec99b2fa9e6c81f6bd2f7db8fa5db988eec678e855,ACCEPT_WATER,0.06819993622448979,0.12599649234693877,True,0,0,False,OK,
nw:nw-0795-05-000049,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0795-05-000049.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1600-10-000008__easy_01__x112_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-1600-10-000008__easy_01__x112_y416.png,7c26955428fa0e140a5d03c518e30237ee0d33770896351ff8f48aafd5c7c351,ACCEPT_WATER,0.23393654336734693,0.2240314094387755,True,0,0,False,OK,
nw:nw-0996-06-000084__hard_02__x416_y224,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-0996-06-000084__hard_02__x416_y224.png,13f74706ed81a2e5d8a7281f612a45c9818132bc98d4f76dd071f4a5d06554fa,ACCEPT_WATER,0.9427016900510204,0.057298309948979595,True,2,2,True,OK,
nw:nw-1613-10-000021,nw,data/derived/v06_water_masks/safe_water/nw/nw-1613-10-000021.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0907-05-000161,nw,data/derived/v06_water_masks/land/nw/nw-0907-05-000161.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0006-00-000006__hard_01__x0_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0006-00-000006__hard_01__x0_y416.png,b932b465e470b8473dd45e8b60ad856e8b3671efb4e91c06fc1fcad2dd7a851e,ACCEPT_WATER,0.054587850765306124,0.07786591198979592,True,1,1,True,OK,
nw:nw-1204-07-000126__hard_01__x416_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1204-07-000126__hard_01__x416_y0.png,216cdaf4898be423082b711ff6eee9496b30e808a3bde9c955b74a97a49b8196,UNCERTAIN_BLOCK,0.2342155612244898,0.32712850765306123,False,0,0,False,OK,
nw:nw-0384-02-000041__easy_01__x416_y112,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-0384-02-000041__easy_01__x416_y112.png,51e12a3907fbe89c098cf33b0b2009c66e90da4f0fad200bfaf725463f12147e,ACCEPT_WATER,0.9612563775510204,0.038743622448979595,True,0,0,False,OK,
nw:nw-0257-01-000085,nw,data/external/dartis/raw/nw/nw-0257-01-000085.jpg,4215b429c5f6a8539a69e259ed5c26d0efa0e078d961c7b34f324dccda6aac09,ACCEPT_WATER,0.983369140625,0.016630859375,True,0,0,False,OK,
nw:nw-0660-03-000157__easy_01__x224_y416,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-0660-03-000157__easy_01__x224_y416.png,2ab04d4b9e6070f1c228d049e8fe65f74912e41d2503847a2e94e24b6f29f16d,ACCEPT_WATER,0.9523477359693877,0.04765226403061224,True,0,0,False,OK,
nw:nw-0711-04-000046,nw,data/external/dartis/raw/nw/nw-0711-04-000046.jpg,af392fb5f1b24b456e3d0ee2ba3324de6e949d8456e73db3621b46fcd84e0e98,ACCEPT_WATER,0.97263671875,0.02736328125,True,0,0,False,OK,
nw:nw-1780-11-000014,nw,data/external/dartis/cache/nw-1780-11-000014.jpg,093afcc9e4969bcdf75e569a056880c1e64f401db80d70f9f67c46f440a09b9e,ACCEPT_WATER,0.95712158203125,0.04284912109375,True,0,0,False,OK,
nw:nw-1306-08-000057,nw,data/derived/v06_water_masks_homography/land/nw/nw-1306-08-000057.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1697-10-000105,nw,data/derived/v06_water_masks/safe_water/nw/nw-1697-10-000105.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
3cf2de724da8965bd52eb25e,nw,data/external/dartis/raw/nw/nw-0613-03-000110.jpg,a793778596e436e71cc30142669e1b5ce08cdfd3ac7b889c6e1b0bec81338756,ACCEPT_WATER,0.96558837890625,0.03441162109375,True,0,0,False,OK,
nw:nw-0540-03-000037,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0540-03-000037.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1602-10-000010,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1602-10-000010.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1233-07-000155,nw,data/external/dartis/raw/nw/nw-1233-07-000155.jpg,30e787a57a161a67514d3266fd88c017c46cc867da5056f965e4ef2168bd8ade,UNCERTAIN_BLOCK,0.2022607421875,0.45713623046875,False,0,0,False,OK,
nw:nw-0941-06-000029__easy_01__x112_y336,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-0941-06-000029__easy_01__x112_y336.png,38bda84a7018f6fd73bbc2f040a486c3e557f78bf34a2961d6289084546c12fd,ACCEPT_WATER,0.9777981505102041,0.02220184948979592,True,0,0,False,OK,
nw:nw-1521-09-000097,nw,data/derived/v06_water_masks_homography/land/nw/nw-1521-09-000097.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1704-10-000112,nw,data/external/dartis/raw/nw/nw-1704-10-000112.jpg,c045811226597141738bcb3aa2e4a13da9a8d30fbd56d7519c00722745db64c3,ACCEPT_WATER,0.1353759765625,0.2377783203125,True,0,0,False,OK,
nw:nw-1654-10-000062,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1654-10-000062.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0909-05-000163,nw,data/external/dartis/raw/nw/nw-0909-05-000163.jpg,846879004dc1184aba44f89397fde4e97b8d1e3496602d6b5a125961971d8a86,ACCEPT_WATER,0.97257568359375,0.02732177734375,True,0,0,False,OK,
nw:nw-1089-07-000011,nw,data/external/dartis/cache/nw-1089-07-000011.jpg,634314b923553c3d410612a3c6eb021cf2b2a464da6b6ec8d87bc5c0becdab92,ACCEPT_WATER,0.96875732421875,0.03123779296875,True,0,0,False,OK,
nw:nw-0382-02-000039,nw,data/derived/v06_water_masks/land/nw/nw-0382-02-000039.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1642-10-000050,nw,data/derived/v06_water_masks_homography/land/nw/nw-1642-10-000050.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1159-07-000081__hard_02__x224_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1159-07-000081__hard_02__x224_y0.png,6d4674b520df90d998cfe57816df7185de87ca5e69403dae2a472b1517973e69,UNCERTAIN_BLOCK,0.013532366071428572,0.15832270408163265,False,0,0,False,OK,
